#     BLOCK:         BIN_CENTER:           ACTUAL_V:              V_AVE:              ERROR:
          21              3.2609            0.169213            0.216819           0.0131712
          21             3.54446            0.104199            0.170991          0.00981868
          21             3.82802           0.0769491            0.100358          0.00839578
          21             4.11157           0.0451768           0.0615551          0.00339013
          21             4.39513           0.0171433           0.0315671          0.00351435
          21             4.67869           0.0413073           0.0252781          0.00451416
          21             4.96225           0.0186617            0.015359           0.0029875
          21              5.2458           0.0292416           0.0113115          0.00238379
          21             5.52936          0.00337969          0.00250192         0.000748847
          21             5.81292          3.2654e-05          0.00160704         0.000746844
          21             6.09647                   0          0.00109002          0.00070697
          21             6.38003                   0         3.18765e-05         3.11083e-05
          21             6.66359                   0                   0                   0
          21             6.94714                   0                   0                   0
          21              7.2307                   0                   0                   0
          21             7.51426                   0                   0                   0
          21             7.79781                   0                   0                   0
          21             8.08137                   0                   0                   0
          21             8.36493                   0                   0                   0


          22            0.141778         0.000261232           0.0040016         0.000750045
          22            0.425335           0.0128657           0.0406802          0.00499961
          22            0.708892            0.108689            0.119577          0.00551049
          22            0.992449            0.165066             0.20021          0.00814634
          22             1.27601            0.247729            0.295522           0.0104041
          22             1.55956            0.401154            0.382932           0.0125637
          22             1.84312            0.399227            0.423778           0.0166689
          22             2.12668             0.46109            0.392946           0.0115907
          22             2.41023            0.476683            0.390087           0.0125257
          22             2.69379             0.44638            0.362971            0.014355
          22             2.97735            0.296678            0.281258           0.0107445
          22              3.2609            0.164772            0.214453           0.0127832
          22             3.54446           0.0932924            0.167459          0.00998738
          22             3.82802            0.115775            0.101059          0.00804334
          22             4.11157           0.0530301           0.0611676           0.0032581
          22             4.39513           0.0222863           0.0311452          0.00337983
          22             4.67869          0.00845738           0.0245135          0.00437325
          22             4.96225           0.0222047           0.0156702          0.00286787
          22              5.2458           0.0285559           0.0120953          0.00240085
          22             5.52936         0.000587772          0.00241491         0.000719846
          22             5.81292          0.00184495          0.00161786         0.000712975
          22             6.09647                   0          0.00104047         0.000676569
          22             6.38003                   0         3.04276e-05          2.9728e-05
          22             6.66359                   0                   0                   0
          22             6.94714                   0                   0                   0
          22              7.2307                   0                   0                   0
          22             7.51426                   0                   0                   0
          22             7.79781                   0                   0                   0
          22             8.08137                   0                   0                   0
          22             8.36493                   0                   0                   0


          23            0.141778          0.00584506          0.00408175         0.000721704
          23            0.425335             0.08588           0.0426454          0.00515402
          23            0.708892           0.0649488            0.117202          0.00576008
          23            0.992449            0.146682            0.197882          0.00811779
          23             1.27601            0.185817            0.290752           0.0109908
          23             1.55956            0.370133            0.382376           0.0120297
          23             1.84312             0.44158            0.424552           0.0159622
          23             2.12668            0.435441            0.394794           0.0112331
          23             2.41023            0.415244             0.39118           0.0120287
          23             2.69379            0.434363            0.366075           0.0140625
          23             2.97735            0.368141            0.285035           0.0109212
          23              3.2609            0.248823            0.215947           0.0123144
          23             3.54446            0.136167            0.166099          0.00964537
          23             3.82802            0.103546            0.101167          0.00769436
          23             4.11157           0.0792675           0.0619545          0.00321008
          23             4.39513          0.00475115           0.0299976          0.00342216
          23             4.67869                   0           0.0234477          0.00431102
          23             4.96225                   0           0.0149889          0.00282295
          23              5.2458                   0           0.0115694          0.00235336
          23             5.52936                   0          0.00230991         0.000696163
          23             5.81292                   0          0.00154751         0.000685437
          23             6.09647                   0         0.000995236         0.000648664
          23             6.38003                   0         2.91046e-05         2.84649e-05
          23             6.66359                   0                   0                   0
          23             6.94714                   0                   0                   0
          23              7.2307                   0                   0                   0
          23             7.51426                   0                   0                   0
          23             7.79781                   0                   0                   0
          23             8.08137                   0                   0                   0
          23             8.36493                   0                   0                   0


          24            0.141778           0.0141392          0.00450081         0.000804145
          24            0.425335           0.0280008           0.0420352          0.00497526
          24            0.708892           0.0858963            0.115898          0.00566585
          24            0.992449            0.149065            0.195848          0.00803034
          24             1.27601            0.314033            0.291722           0.0105756
          24             1.55956            0.277232            0.377995           0.0123004
          24             1.84312            0.405873            0.423774            0.015316
          24             2.12668             0.42184            0.395921           0.0108214
          24             2.41023            0.460454            0.394067           0.0118688
          24             2.69379            0.424093            0.368493           0.0136827
          24             2.97735            0.435245            0.291294           0.0121276
          24              3.2609            0.188495            0.214803           0.0118543
          24             3.54446            0.134681             0.16479          0.00933189
          24             3.82802           0.0887862            0.100651          0.00739103
          24             4.11157           0.0622058            0.061965          0.00307634
          24             4.39513           0.0117718           0.0292382          0.00336277
          24             4.67869           0.0118697           0.0229653           0.0041583
          24             4.96225           0.0129473           0.0149038          0.00270661
          24              5.2458                   0           0.0110874          0.00230414
          24             5.52936                   0          0.00221367         0.000673777
          24             5.81292                   0          0.00148303         0.000659903
          24             6.09647                   0         0.000953768          0.00062296
          24             6.38003                   0         2.78919e-05         2.73047e-05
          24             6.66359                   0                   0                   0
          24             6.94714                   0                   0                   0
          24              7.2307                   0                   0                   0
          24             7.51426                   0                   0                   0
          24             7.79781                   0                   0                   0
          24             8.08137                   0                   0                   0
          24             8.36493                   0                   0                   0


          25            0.141778           0.0218455          0.00519459          0.00102861
          25            0.425335           0.0150208           0.0409546          0.00489219
          25            0.708892           0.0493238            0.113235          0.00603264
          25            0.992449            0.182454            0.195313          0.00772698
          25             1.27601            0.336173              0.2935           0.0103009
          25             1.55956            0.325593            0.375899           0.0119856
          25             1.84312            0.450429             0.42484           0.0147405
          25             2.12668            0.440061            0.397686           0.0105316
          25             2.41023            0.303894             0.39046           0.0119295
          25             2.69379             0.38837            0.369288           0.0131585
          25             2.97735            0.396452              0.2955           0.0123505
          25              3.2609            0.259419            0.216588           0.0115137
          25             3.54446            0.163547             0.16474          0.00895874
          25             3.82802           0.0598221            0.099018          0.00727359
          25             4.11157           0.0586792           0.0618336          0.00295609
          25             4.39513           0.0405562            0.029691          0.00325859
          25             4.67869          0.00370623           0.0221949           0.0040627
          25             4.96225           0.0195924           0.0150914          0.00260483
          25              5.2458           0.0110207           0.0110847          0.00221198
          25             5.52936         0.000669406           0.0021519         0.000649651
          25             5.81292                   0          0.00142371         0.000636168
          25             6.09647                   0         0.000915617         0.000599209
          25             6.38003                   0         2.67763e-05         2.62353e-05
          25             6.66359                   0                   0                   0
          25             6.94714                   0                   0                   0
          25              7.2307                   0                   0                   0
          25             7.51426                   0                   0                   0
          25             7.79781                   0                   0                   0
          25             8.08137                   0                   0                   0
          25             8.36493                   0                   0                   0


