#     BLOCK:           ACTUAL_P:              P_AVE:              ERROR:
         271           0.0490327           0.0484103         0.000485593
         272           0.0459341           0.0484012         0.000483894
         273           0.0553298           0.0484265         0.000482786
         274           0.0478964           0.0484246         0.000481028
         275           0.0441079           0.0484089         0.000479535
         276           0.0403779           0.0483798         0.000478679
         277           0.0442809            0.048365          0.00047718
         278           0.0530834            0.048382         0.000475765
         279           0.0416459           0.0483578         0.000474672
         280           0.0476441           0.0483553         0.000472984
         281           0.0558536            0.048382         0.000472053
         282             0.05447           0.0484036         0.000470872
         283           0.0418851           0.0483805         0.000469771
         284           0.0495399           0.0483846         0.000468135
         285           0.0502998           0.0483913         0.000466541
         286           0.0483092           0.0483911         0.000464909
         287           0.0483515           0.0483909          0.00046329
         288           0.0548517           0.0484133         0.000462224
         289            0.050079           0.0484191          0.00046066
         290           0.0704798           0.0484952          0.00046531
         291           0.0544985           0.0485158         0.000464169
         292           0.0423104           0.0484946         0.000463065
         293           0.0542208           0.0485141         0.000461897
         294           0.0458308            0.048505         0.000460416
         295            0.057031           0.0485339         0.000459762
         296           0.0405222           0.0485068         0.000459004
         297           0.0458505           0.0484979         0.000457546
         298           0.0529624           0.0485129         0.000456256
         299            0.051568           0.0485231         0.000454844
         300           0.0423137           0.0485024         0.000453799
         301           0.0479197           0.0485004         0.000452295
         302           0.0522505           0.0485129         0.000450968
         303           0.0467095           0.0485069         0.000449519
         304           0.0657614           0.0485637         0.000451609
         305           0.0593881           0.0485991         0.000451521
         306           0.0513432           0.0486081         0.000450135
         307           0.0447955           0.0485957          0.00044884
         308           0.0478307           0.0485932         0.000447389
         309           0.0709953           0.0486657         0.000451777
         310           0.0484894           0.0486651          0.00045032
         311           0.0482552           0.0486638         0.000448874
         312           0.0511704           0.0486719         0.000447507
         313           0.0558973           0.0486949         0.000446673
         314           0.0441288           0.0486804         0.000445487
         315           0.0479178            0.048678         0.000444079
         316           0.0582896           0.0487084         0.000443714
         317           0.0541208           0.0487255         0.000442643
         318           0.0537707           0.0487413         0.000441535
         319           0.0632562           0.0487868         0.000442489
         320           0.0544787           0.0488046         0.000441464
         321           0.0411626           0.0487808          0.00044073
         322           0.0493531           0.0487826         0.000439365
         323           0.0496222           0.0487852         0.000438012
         324            0.047235           0.0487804         0.000436687
         325           0.0553488           0.0488006          0.00043581
         326           0.0605001           0.0488365         0.000435949
         327           0.0477038            0.048833         0.000434629
         328           0.0613398           0.0488712         0.000434974
         329            0.056966           0.0488958         0.000434347
         330           0.0580059           0.0489234         0.000433907
         331           0.0564105            0.048946         0.000433185
         332           0.0430599           0.0489283         0.000432243
         333           0.0424213           0.0489087         0.000431387
         334           0.0454715           0.0488984         0.000430218
         335           0.0496271           0.0489006         0.000428939
         336           0.0477471           0.0488972         0.000427676
         337           0.0461417            0.048889         0.000426485
         338           0.0353686            0.048849         0.000427095
         339           0.0489994           0.0488495         0.000425836
         340           0.0440346           0.0488353         0.000424819
         341           0.0617439           0.0488731         0.000425256
         342           0.0488692           0.0488731         0.000424013
         343            0.048787           0.0488729         0.000422776
         344           0.0472652           0.0488682         0.000421573
         345           0.0440592           0.0488543         0.000420582
         346           0.0485806           0.0488535         0.000419367
         347           0.0352158           0.0488142         0.000419996
         348           0.0453767           0.0488043         0.000418905
         349           0.0424475           0.0487861         0.000418101
         350           0.0415175           0.0487653         0.000417422
         351           0.0451971           0.0487552         0.000416356
         352           0.0396528           0.0487293         0.000415976
         353           0.0417971           0.0487097          0.00041526
         354           0.0503057           0.0487142         0.000414112
         355           0.0507186           0.0487198         0.000412984
         356           0.0439911           0.0487065         0.000412037
         357           0.0461234           0.0486993         0.000410947
         358           0.0580249           0.0487253         0.000410624
         359           0.0472299           0.0487212         0.000409501
         360           0.0406554           0.0486988         0.000408976
         361           0.0483027           0.0486977         0.000407844
         362           0.0356363           0.0486616         0.000408311
         363           0.0525267           0.0486722         0.000407325
         364           0.0522677           0.0486821         0.000406325
         365           0.0406877           0.0486602         0.000405802
         366           0.0406547           0.0486383         0.000405282
         367            0.047786            0.048636         0.000404185
         368           0.0421087           0.0486183         0.000403475
         369           0.0518164            0.048627         0.000402475
         370           0.0570034           0.0486496         0.000402023
         371           0.0560076           0.0486694         0.000401429
         372           0.0532979           0.0486819         0.000400542
         373           0.0530853           0.0486937         0.000399643
         374           0.0537938           0.0487073         0.000398807
         375           0.0423826           0.0486904           0.0003981
         376            0.043232           0.0486759         0.000397305
         377           0.0444906           0.0486648         0.000396407
         378           0.0484739           0.0486643         0.000395358
         379           0.0463483           0.0486582         0.000394362
         380           0.0462891            0.048652         0.000393374
         381           0.0557213           0.0486705         0.000392779
         382           0.0471193           0.0486665         0.000391771
         383            0.049392           0.0486684         0.000390753
         384           0.0642502           0.0487089         0.000391837
         385           0.0471901            0.048705         0.000390839
         386           0.0457639           0.0486974         0.000389901
         387           0.0567412           0.0487182         0.000389447
         388           0.0440955           0.0487062         0.000388625
         389           0.0453341           0.0486976         0.000387723
         390           0.0452133           0.0486886         0.000386832
         391           0.0521756           0.0486976         0.000385945
         392           0.0492121           0.0486989         0.000384963
         393           0.0598323           0.0487272         0.000385024
         394           0.0591228           0.0487536          0.00038495
         395           0.0479116           0.0487515         0.000383981
         396           0.0566565           0.0487714          0.00038353
         397           0.0598727           0.0487994         0.000383582
         398           0.0574954           0.0488212          0.00038324
         399           0.0508529           0.0488263         0.000382313
         400           0.0516493           0.0488334         0.000381423
         401            0.073253           0.0488943         0.000385302
         402           0.0602009           0.0489224         0.000385369
         403           0.0519431           0.0489299         0.000384486
         404           0.0529894           0.0489399         0.000383665
         405             0.03815           0.0489133         0.000383642
         406            0.049471           0.0489147         0.000382699
         407           0.0557619           0.0489315         0.000382129
         408           0.0561087           0.0489491         0.000381597
         409           0.0480253           0.0489468          0.00038067
         410           0.0408817           0.0489272          0.00038025
         411           0.0530623           0.0489372         0.000379458
         412            0.052334           0.0489455         0.000378626
         413           0.0465037           0.0489396         0.000377756
         414           0.0576496           0.0489606         0.000377429
         415            0.048793           0.0489602         0.000376519
         416           0.0478614           0.0489575         0.000375623
         417           0.0493602           0.0489585         0.000374724
         418            0.048174           0.0489566         0.000373832
         419           0.0496387           0.0489583         0.000372944
         420           0.0545356           0.0489715         0.000372292
         421           0.0460368           0.0489646         0.000371473
         422           0.0446221           0.0489543         0.000370735
         423           0.0466019           0.0489487           0.0003699
         424           0.0534593           0.0489594         0.000369181
         425           0.0503577           0.0489627         0.000368327
         426           0.0453648           0.0489542         0.000367559
         427           0.0470188           0.0489497         0.000366726
         428            0.055033           0.0489639         0.000366145
         429           0.0467512           0.0489587         0.000365328
         430           0.0681862           0.0490034         0.000367204
         431            0.059063           0.0490268         0.000367093
         432           0.0519022           0.0490334         0.000366304
         433           0.0572862           0.0490525         0.000365953
         434           0.0497151            0.049054         0.000365113
         435           0.0455527            0.049046         0.000364363
         436           0.0701597           0.0490944         0.000366731
         437           0.0445648            0.049084         0.000366038
         438           0.0521201            0.049091         0.000365268
         439           0.0584924           0.0491124         0.000365063
         440           0.0516516           0.0491182         0.000364279
         441           0.0401997           0.0490979         0.000364014
         442           0.0494108           0.0490986         0.000363191
         443            0.039418           0.0490768         0.000363028
         444           0.0382447           0.0490524          0.00036303
         445           0.0472724           0.0490484         0.000362236
         446            0.052181           0.0490554         0.000361492
         447            0.061995           0.0490844          0.00036184
         448           0.0473981           0.0490806         0.000361052
         449           0.0517172           0.0490865         0.000360296
         450            0.050055           0.0490886         0.000359501
         451           0.0451981             0.04908         0.000358808
         452           0.0445792             0.04907         0.000358152
         453           0.0474249           0.0490664          0.00035738
         454           0.0527897           0.0490746         0.000356687
         455           0.0340955           0.0490417         0.000357419
         456           0.0434066           0.0490293         0.000356849
         457           0.0494849           0.0490303         0.000356069
         458           0.0447649            0.049021         0.000355414
         459           0.0515705           0.0490266         0.000354683
         460           0.0573438           0.0490446         0.000354372
         461           0.0585436           0.0490653         0.000354202
         462           0.0408675           0.0490475         0.000353879
         463           0.0475892           0.0490444         0.000353129
         464            0.039216           0.0490232         0.000353003
         465           0.0376965           0.0489988         0.000353083
         466           0.0472717           0.0489951         0.000352345
         467           0.0399265           0.0489757         0.000352125
         468            0.053494           0.0489853         0.000351505
         469           0.0445937            0.048976          0.00035088
         470           0.0635574            0.049007         0.000351503
         471           0.0602312           0.0490308         0.000351563
         472           0.0620732           0.0490585         0.000351903
         473           0.0502477            0.049061         0.000351168
         474            0.061384            0.049087         0.000351388
         475           0.0541072           0.0490976         0.000350807
         476           0.0581955           0.0491167          0.00035059
         477           0.0572237           0.0491337         0.000350267
         478           0.0589592           0.0491542         0.000350137
         479           0.0593555           0.0491755         0.000350053
         480           0.0539511           0.0491855         0.000349465
         481           0.0470703           0.0491811         0.000348766
         482           0.0520882           0.0491871         0.000348095
         483           0.0542266           0.0491975          0.00034753
         484           0.0479078           0.0491949         0.000346823
         485           0.0367719           0.0491693         0.000347052
         486           0.0451275           0.0491609         0.000346438
         487           0.0485812           0.0491597         0.000345728
         488           0.0502792            0.049162         0.000345027
         489            0.052707           0.0491693         0.000344398
         490           0.0492525           0.0491695         0.000343695
         491           0.0409525           0.0491527         0.000343402
         492           0.0442814           0.0491428         0.000342847
         493           0.0462339           0.0491369         0.000342202
         494           0.0424385           0.0491234         0.000341778
         495           0.0391555           0.0491032          0.00034168
         496            0.038375           0.0490816         0.000341675
         497            0.072398           0.0491285         0.000344194
         498            0.043904            0.049118         0.000343662
         499           0.0484153           0.0491166         0.000342977
         500           0.0616156           0.0491416           0.0003432
         501           0.0390379           0.0491214         0.000343107
         502           0.0477845           0.0491188         0.000342434
         503           0.0458061           0.0491122         0.000341817
         504           0.0397528           0.0490936         0.000341643
         505           0.0520863           0.0490995         0.000341018
         506            0.052447           0.0491062         0.000340408
         507           0.0480701           0.0491041         0.000339743
         508           0.0378739            0.049082         0.000339792
         509           0.0431886           0.0490704         0.000339322
         510           0.0685547           0.0491086           0.0003408
         511           0.0652766           0.0491403         0.000341599
         512           0.0655741           0.0491724         0.000342437
         513           0.0592015           0.0491919         0.000342327
         514            0.061239           0.0492154         0.000342462
         515           0.0460552           0.0492092         0.000341852
         516           0.0438223           0.0491988         0.000341349
         517           0.0416551           0.0491842            0.000341
         518           0.0463189           0.0491787         0.000340387
         519           0.0505188           0.0491812         0.000339741
         520           0.0530974           0.0491888         0.000339171
         521           0.0438528           0.0491785         0.000338675
         522           0.0435242           0.0491677         0.000338199
         523            0.043871           0.0491576         0.000337704
         524           0.0550847           0.0491689         0.000337249
         525           0.0399043           0.0491512         0.000337068
         526           0.0493155           0.0491516         0.000336427
         527           0.0386808           0.0491317         0.000336375
         528           0.0442285           0.0491224         0.000335866
         529           0.0406788           0.0491064          0.00033561
         530           0.0434159           0.0490957         0.000335149
         531            0.058832            0.049114         0.000335019
         532           0.0485963           0.0491131          0.00033439
         533           0.0360244           0.0490885         0.000334663
         534           0.0352363           0.0490626         0.000335041
         535           0.0373998           0.0490408         0.000335123
         536           0.0487499           0.0490402         0.000334498
         537           0.0469316           0.0490363         0.000333898
         538           0.0463272           0.0490313         0.000333316
         539           0.0436864           0.0490213         0.000332845
         540           0.0478977           0.0490193         0.000332235
         541           0.0571503           0.0490343          0.00033196
         542           0.0618946            0.049058         0.000332195
         543           0.0555379             0.04907         0.000331797
         544           0.0515276           0.0490745         0.000331218
         545           0.0506251           0.0490773         0.000330623
         546           0.0484756           0.0490762         0.000330019
         547           0.0471935           0.0490728         0.000329434
         548           0.0401714           0.0490565         0.000329233
         549           0.0379775           0.0490364         0.000329251
         550           0.0406992           0.0490212         0.000329001
         551            0.039739           0.0490043         0.000328835
         552           0.0406529           0.0489892         0.000328587
         553            0.038238           0.0489698         0.000328567
         554           0.0509403           0.0489733         0.000327994
         555           0.0463573           0.0489686         0.000327436
         556           0.0444372           0.0489605         0.000326949
         557           0.0482095           0.0489591         0.000326365
         558           0.0473176           0.0489562         0.000325793
         559           0.0494762           0.0489571         0.000325212
         560           0.0394199           0.0489401         0.000325077
         561           0.0613992           0.0489623         0.000325255
         562           0.0478032           0.0489602         0.000324683
         563           0.0476657           0.0489579         0.000324114
         564           0.0418946           0.0489454         0.000323781
         565           0.0394517           0.0489286         0.000323644
         566            0.040084            0.048913         0.000323449
         567           0.0450746           0.0489062          0.00032295
         568           0.0528265           0.0489131         0.000322455
         569           0.0450665           0.0489063         0.000321959
         570           0.0472903           0.0489035         0.000321406
         571           0.0445627           0.0488959         0.000320934
