#     BLOCK:           ACTUAL_H:              H_AVE:              ERROR:
         622           -0.981226             31.4853             13.4934
         623          -0.0729452             31.4347             13.4718
         624          -0.0729452             31.3842             13.4503
         625          -0.0729452             31.3339             13.4289
         626          -0.0729452             31.2837             13.4076
         627           -0.777889             31.2326             13.3863
         628           -0.965205             31.1813              13.365
         629           -0.965205             31.1302             13.3439
         630            -1.08201              31.079             13.3228
         631           -0.463966             31.0291             13.3018
         632           -0.463966             30.9792             13.2808
         633           -0.463966             30.9296               13.26
         634         -0.00293453             30.8808             13.2391
         635          -0.0645016              30.832             13.2184
         636          -0.0214197             30.7835             13.1977
         637         -0.00719432             30.7352              13.177
         638         -0.00719432              30.687             13.1565
         639         -0.00719432              30.639              13.136
         640         -0.00719432             30.5911             13.1155
         641           -0.486711             30.5426             13.0952
         642           -0.486711             30.4943             13.0749
         643           -0.395965             30.4462             13.0546
         644         -0.00673854             30.3989             13.0344
         645         -0.00673854             30.3518             13.0143
         646         -0.00673854             30.3048             12.9942
         647         -0.00673854              30.258             12.9742
         648           -0.502838             30.2105             12.9543
         649            -0.61452              30.163             12.9344
         650            -1.05304              30.115             12.9146
         651           -0.472418              30.068             12.8949
         652          -0.0121193             30.0218             12.8752
         653          -0.0121193             29.9758             12.8555
         654          -0.0121193               29.93              12.836
         655            -1.10532             29.8826             12.8165
         656            -1.10532             29.8354              12.797
         657            -1.10532             29.7883             12.7776
         658            -1.03202             29.7414             12.7583
         659          -0.0337573             29.6963              12.739
         660           -0.355141             29.6507             12.7198
         661            -1.04951             29.6043             12.7006
         662           -0.487411             29.5588             12.6815
         663           -0.039808             29.5142             12.6625
         664           -0.039808             29.4697             12.6435
         665            -1.10435             29.4237             12.6246
         666           -0.677878             29.3785             12.6057
         667           -0.677878             29.3334             12.5869
         668           -0.798106             29.2883             12.5681
         669           -0.798106             29.2434             12.5494
         670           -0.462236              29.199             12.5307
         671           -0.150418             29.1553             12.5121
         672           -0.150418             29.1117             12.4936
         673           -0.150418             29.0682             12.4751
         674           -0.183587             29.0248             12.4567
         675           -0.183587             28.9815             12.4383
         676           -0.211882             28.9383               12.42
         677          -0.0301681             28.8955             12.4017
         678          -0.0301681             28.8529             12.3835
         679           -0.546935             28.8096             12.3653
         680          -0.0130284             28.7672             12.3472
         681          -0.0130284             28.7249             12.3291
         682          -0.0130284             28.6828             12.3111
         683           -0.181817             28.6405             12.2932
         684           -0.181817             28.5984             12.2753
         685           -0.907505             28.5553             12.2574
         686           -0.907505             28.5124             12.2397
         687           -0.163969             28.4706             12.2219
         688           -0.108672             28.4291             12.2042
         689            -1.05596             28.3863             12.1866
         690          0.00237858             28.3452              12.169
         691          0.00237858             28.3041             12.1514
         692          0.00237858             28.2632              12.134
         693          0.00237858             28.2225             12.1165
         694          -0.0317619             28.1818             12.0991
         695           -0.930728             28.1399             12.0818
         696           -0.930728             28.0981             12.0645
         697           -0.401664             28.0572             12.0473
         698           -0.759665             28.0159             12.0301
         699           -0.759665             27.9748             12.0129
         700           -0.759665             27.9337             11.9958
         701            -1.07446             27.8923             11.9788
         702           -0.203686             27.8523             11.9618
         703           -0.203686             27.8124             11.9448
         704           -0.710008             27.7719              11.928
         705           -0.147493             27.7323             11.9111
         706           -0.147493             27.6928             11.8943
         707           -0.147493             27.6534             11.8775
         708           -0.147493             27.6141             11.8608
         709           -0.837079              27.574             11.8442
         710            -1.08094             27.5337             11.8275
         711            -1.08094             27.4934              11.811
         712            -1.08094             27.4533             11.7945
         713            -0.19518             27.4145              11.778
         714            -0.19518             27.3758             11.7616
         715            -0.19518             27.3373             11.7452
         716            -0.19518             27.2988             11.7288
         717           -0.344979             27.2603             11.7125
         718           -0.344979             27.2218             11.6963
         719           -0.487331             27.1833             11.6801
         720           -0.349212              27.145             11.6639
         721           -0.950604             27.1061             11.6478
         722           -0.950604             27.0672             11.6317
         723           -0.950604             27.0285             11.6157
         724           -0.950604             26.9898             11.5997
         725           -0.950604             26.9513             11.5838
         726           -0.713424             26.9132             11.5679
         727           -0.406097             26.8756             11.5521
         728           -0.734168             26.8377             11.5362
         729           -0.734168             26.7998             11.5205
         730           -0.975321             26.7618             11.5048
         731           -0.975321             26.7239             11.4891
         732           -0.975321              26.686             11.4735
         733           -0.975321             26.6483             11.4579
         734            -1.05623             26.6105             11.4423
         735            -1.05623             26.5729             11.4268
         736          -0.0871441             26.5367             11.4113
         737          -0.0871441             26.5005             11.3959
         738          -0.0871441             26.4645             11.3805
         739          -0.0871441             26.4286             11.3652
         740          -0.0319059             26.3928             11.3499
         741           -0.278032             26.3568             11.3346
         742          -0.0768868             26.3212             11.3194
         743          -0.0768868             26.2857             11.3042
         744          -0.0768868             26.2502             11.2891
         745          -0.0768868             26.2149              11.274
         746            -0.61574             26.1789             11.2589
         747           -0.263932             26.1435             11.2439
         748           -0.263932             26.1082             11.2289
         749           -0.109955             26.0732              11.214
         750           -0.109955             26.0383             11.1991
         751           -0.109955             26.0035             11.1843
         752           -0.109955             25.9688             11.1694
         753           -0.109955             25.9341             11.1547
         754           -0.181732             25.8995             11.1399
         755           -0.181732              25.865             11.1252
         756           -0.806988             25.8297             11.1106
         757           -0.348959             25.7951             11.0959
         758            -0.27958             25.7607             11.0813
         759           -0.956363             25.7255             11.0668
         760           -0.956363             25.6904             11.0523
         761            -1.00161             25.6553             11.0378
         762            -1.00161             25.6203             11.0234
         763          0.00171361             25.5868              11.009
         764            -0.23979              25.553             10.9946
         765           -0.411392              25.519             10.9803
         766           -0.411392             25.4852              10.966
         767           -0.003513             25.4519             10.9518
         768           -0.003513             25.4188             10.9376
         769           -0.219224             25.3854             10.9234
         770            -1.05662             25.3511             10.9093
         771            -1.05662             25.3169             10.8952
         772           -0.193117             25.2838             10.8811
         773           -0.881046               25.25             10.8671
         774           -0.306623             25.2169             10.8531
         775           -0.306623              25.184             10.8392
         776          0.00217315             25.1516             10.8252
         777          0.00217315             25.1192             10.8113
         778           -0.322366             25.0865             10.7975
         779           -0.322366             25.0539             10.7837
         780           -0.322366             25.0213             10.7699
         781            -1.09982             24.9879             10.7562
         782            -1.09982             24.9545             10.7425
         783          -0.0155242             24.9226             10.7288
         784           -0.195723             24.8906             10.7152
         785           -0.195723             24.8587             10.7016
         786           -0.195723             24.8268              10.688
         787           -0.195723              24.795             10.6745
         788           -0.614095             24.7627              10.661
         789           -0.614095             24.7306             10.6475
         790          -0.0364306             24.6992             10.6341
         791         -0.00623346              24.668             10.6207
         792            -1.02325             24.6355             10.6073
         793            -1.05999             24.6031              10.594
         794            -1.05999             24.5708             10.5807
         795           -0.283615             24.5396             10.5674
         796          -0.0118983             24.5087             10.5542
         797            -0.30476             24.4776              10.541
         798           -0.528269             24.4462             10.5278
         799           -0.528269              24.415             10.5147
         800           -0.917472             24.3833             10.5016
         801           -0.917472             24.3517             10.4885
         802           -0.917472             24.3202             10.4755
         803           -0.917472             24.2888             10.4625
         804           -0.806498             24.2576             10.4496
         805           -0.497117             24.2268             10.4366
         806           -0.497117             24.1962             10.4237
         807           -0.497117             24.1656             10.4108
         808           -0.497117              24.135              10.398
         809            -1.02459             24.1039             10.3852
         810            -1.02459             24.0729             10.3724
         811            -1.02459              24.042             10.3597
         812           -0.206851             24.0121              10.347
         813           -0.206851             23.9823             10.3343
         814           -0.206851             23.9526             10.3216
         815           -0.206851              23.923              10.309
         816           -0.206851             23.8934             10.2964
         817           -0.206851             23.8639             10.2839
         818           -0.210854             23.8345             10.2713
         819          0.00210197             23.8054             10.2588
         820          0.00210197             23.7763             10.2464
         821          0.00210197             23.7474             10.2339
         822          0.00210197             23.7185             10.2215
         823           -0.101589             23.6895             10.2091
         824            -0.45816             23.6602             10.1968
         825            -0.45816              23.631             10.1845
         826            -0.45816             23.6018             10.1722
         827           -0.521921             23.5727             10.1599
         828         -0.00165942             23.5442             10.1477
         829         -0.00165942             23.5158             10.1355
         830            -0.85608             23.4864             10.1233
         831            -1.00484              23.457             10.1112
         832           -0.606624              23.428             10.0991
         833           -0.606624             23.3992              10.087
         834          -0.0121111             23.3711             10.0749
         835          -0.0121111             23.3431             10.0629
         836            -1.09665             23.3139             10.0509
         837            -1.07847             23.2847             10.0389
         838        -0.000384848             23.2569              10.027
         839        -0.000384848             23.2292             10.0151
         840          -0.0549359             23.2015             10.0032
         841          -0.0549359             23.1739             9.99134
         842           -0.153603             23.1461             9.97951
         843           -0.153603             23.1185             9.96771
         844           -0.411099             23.0906             9.95594
         845           -0.904718             23.0622              9.9442
         846           -0.904718             23.0339             9.93249
         847           -0.904718             23.0056              9.9208
         848           -0.904718             22.9774             9.90914
         849          -0.0954157             22.9503             9.89751
         850             -1.0148             22.9221              9.8859
         851             -1.0148             22.8939             9.87433
         852           -0.943385              22.866             9.86278
         853           -0.943385             22.8381             9.85125
         854           -0.790035             22.8104             9.83976
         855            -0.03966             22.7837             9.82828
         856          -0.0635413              22.757             9.81684
         857          -0.0635413             22.7303             9.80542
         858           -0.186246             22.7036             9.79403
         859           -0.186246              22.677             9.78266
         860           -0.186246             22.6504             9.77132
         861           -0.672162             22.6233             9.76001
         862           -0.672162             22.5963             9.74873
         863           -0.672162             22.5693             9.73747
         864           -0.672162             22.5424             9.72623
         865           -0.672162             22.5156             9.71503
         866           -0.672162             22.4888             9.70385
         867            -1.05267             22.4617             9.69269
         868            -1.02369             22.4346             9.68156
         869           -0.764418             22.4079             9.67046
         870         -0.00174165             22.3821             9.65938
         871           -0.765787             22.3556             9.64832
         872           -0.765787             22.3291              9.6373
         873           -0.765787             22.3026             9.62629
         874           -0.765787             22.2762             9.61531
         875           -0.477053             22.2502             9.60436
         876           -0.367969             22.2244             9.59343
         877           -0.392491             22.1986             9.58253
         878           -0.392491             22.1729             9.57165
         879           -0.392491             22.1472             9.56079
         880           -0.392491             22.1216             9.54996
         881           -0.976791             22.0954             9.53916
         882           -0.242674               22.07             9.52838
         883           -0.503241             22.0445             9.51762
         884           -0.857175             22.0186             9.50689
         885           -0.857175             21.9927             9.49618
         886           -0.164642             21.9677              9.4855
         887           -0.591685             21.9423             9.47484
         888           -0.591685             21.9169              9.4642
         889           -0.591685             21.8916             9.45359
         890           -0.591685             21.8663               9.443
         891           -0.591685             21.8411             9.43244
         892            -1.02864             21.8155              9.4219
         893           -0.931003               21.79             9.41138
         894           -0.931003             21.7646             9.40089
         895           -0.931003             21.7392             9.39042
         896          -0.0343825             21.7149             9.37997
         897          -0.0343825             21.6907             9.36954
         898          -0.0343825             21.6665             9.35914
         899          -0.0343825             21.6424             9.34876
         900           -0.392177             21.6179             9.33841
         901           -0.284145             21.5936             9.32807
         902           -0.284145             21.5693             9.31776
         903            -1.06925             21.5442             9.30748
         904           -0.300476             21.5201             9.29721
         905           -0.300476              21.496             9.28697
         906           -0.941669             21.4712             9.27675
         907           -0.941669             21.4465             9.26656
         908           -0.731568             21.4221             9.25639
         909           -0.731568             21.3977             9.24623
         910           -0.731568             21.3734             9.23611
         911          -0.0655257             21.3498               9.226
         912          -0.0655257             21.3264             9.21591
         913           -0.350417             21.3026             9.20585
         914           -0.588668             21.2787             9.19581
         915           -0.588668             21.2548             9.18579
         916          -0.0745638             21.2315             9.17579
         917          -0.0106904             21.2083             9.16581
         918          -0.0106904             21.1852             9.15586
         919           -0.215567             21.1619             9.14592
         920           -0.594954             21.1383             9.13601
         921              -1.075             21.1141             9.12613
         922              -1.075             21.0901             9.11626
         923              -1.075             21.0661             9.10641
         924              -1.075             21.0421             9.09659
         925              -1.075             21.0182             9.08679
         926           -0.448127              20.995               9.077
         927           -0.654534             20.9717             9.06724
         928           -0.654534             20.9483              9.0575
         929           -0.654534             20.9251             9.04778
         930           -0.654534             20.9019             9.03808
         931          0.00190147             20.8794              9.0284
         932         -0.00876422              20.857             9.01874
         933         -0.00876422             20.8347              9.0091
         934           -0.406282             20.8119             8.99949
         935           -0.512356             20.7891             8.98989
         936           -0.512356             20.7664             8.98032
         937           -0.813099             20.7433             8.97076
         938           -0.517245             20.7207             8.96123
         939           -0.083851             20.6985             8.95171
         940           -0.207227             20.6763             8.94221
         941            -0.51925             20.6537             8.93274
         942           -0.861735             20.6309             8.92329
         943           -0.901545             20.6081             8.91385
         944           -0.398427             20.5858             8.90444
         945           -0.398427             20.5636             8.89504
         946           -0.522367             20.5413             8.88567
         947          -0.0146689             20.5196             8.87631
         948            -1.00304             20.4969             8.86698
         949             -1.0765             20.4742             8.85766
         950             -1.0765             20.4515             8.84837
         951           -0.962944              20.429             8.83909
         952           -0.296578             20.4072             8.82983
         953           -0.296578             20.3855              8.8206
         954           -0.296578             20.3638             8.81138
         955           -0.296578             20.3422             8.80218
         956           -0.388269             20.3205               8.793
         957           -0.388269             20.2988             8.78383
         958         -0.00791368             20.2776             8.77469
         959         -0.00791368             20.2565             8.76557
         960            -1.10296             20.2342             8.75646
         961            -1.10296              20.212             8.74738
         962           -0.718049             20.1903             8.73831
         963            -0.70136             20.1686             8.72927
         964            -0.70136             20.1469             8.72024
         965            -0.70136             20.1253             8.71123
         966            -0.70136             20.1038             8.70224
         967             2.13495             20.0852             8.69326
         968           -0.744353             20.0637              8.6843
         969           -0.744353             20.0422             8.67537
         970           -0.744353             20.0208             8.66645
         971        -0.000549927             20.0002             8.65755
         972           -0.539246              19.979             8.64867
         973           -0.539246             19.9579             8.63981
         974            -1.06117             19.9364             8.63096
         975            -1.06117             19.9148             8.62214
         976            -1.08562             19.8933             8.61333
         977            -1.08562             19.8718             8.60454
         978            -1.08562             19.8504             8.59577
         979            -0.27234             19.8298             8.58701
         980         -0.00970518             19.8096             8.57828
         981            -1.09486             19.7883             8.56956
         982            -1.09486              19.767             8.56086
         983            -1.09486             19.7458             8.55218
         984           -0.618752             19.7251             8.54351
         985           -0.203767             19.7049             8.53486
         986           -0.982401             19.6839             8.52623
         987           -0.982401              19.663             8.51762
         988           -0.209524             19.6428             8.50902
         989           -0.209524             19.6228             8.50044
         990           -0.209524             19.6027             8.49188
         991           -0.209524             19.5827             8.48333
         992           -0.832792             19.5622              8.4748
         993          -0.0351669             19.5424             8.46629
         994          -0.0569387             19.5227              8.4578
         995          -0.0490992              19.503             8.44932
         996            -0.94341             19.4825             8.44086
         997            -0.94341              19.462             8.43242
         998            -0.94341             19.4416               8.424
         999           -0.223743             19.4219             8.41559
        1000           -0.432264              19.402              8.4072
        1001           -0.886801             19.3818             8.39882
        1002           -0.886801             19.3615             8.39046
        1003           -0.908581             19.3413             8.38212
        1004           -0.684055             19.3214              8.3738
        1005           -0.684055             19.3015             8.36549
        1006          -0.0172642             19.2823             8.35719
        1007          -0.0172642             19.2631             8.34892
        1008          -0.0172642              19.244             8.34066
        1009           -0.219721             19.2247             8.33241
        1010            -0.03821             19.2056             8.32418
        1011            -0.03821             19.1866             8.31597
        1012            -0.03821             19.1676             8.30778
        1013            -0.03821             19.1486              8.2996
        1014          -0.0202238             19.1297             8.29143
        1015          -0.0202238             19.1109             8.28329
        1016           -0.367876             19.0917             8.27516
        1017            -0.58236             19.0723             8.26704
        1018           -0.850632             19.0528             8.25894
        1019           -0.850632             19.0332             8.25086
        1020         -0.00546849             19.0146             8.24279
        1021         -0.00546849             18.9959             8.23474
        1022         -0.00546849             18.9774             8.22671
        1023          -0.0714551             18.9587             8.21869
        1024          -0.0714551             18.9401             8.21068
        1025          -0.0714551             18.9216             8.20269
        1026          -0.0821489             18.9031             8.19472
        1027          -0.0821489             18.8846             8.18676
        1028           -0.492491             18.8657             8.17882
        1029           -0.516895             18.8469             8.17089
        1030           -0.325217             18.8283             8.16298
        1031           -0.325217             18.8097             8.15508
        1032           -0.325217             18.7912              8.1472
        1033          -0.0292901              18.773             8.13933
        1034           -0.707386             18.7541             8.13148
        1035           -0.751988             18.7353             8.12365
        1036           -0.751988             18.7165             8.11583
        1037           -0.751988             18.6977             8.10803
        1038            -1.08268             18.6786             8.10024
        1039            -1.08268             18.6596             8.09246
        1040           -0.625347             18.6411              8.0847
        1041            -1.08231             18.6221             8.07696
        1042            -0.14127             18.6041             8.06923
        1043            -0.14127             18.5861             8.06151
        1044           -0.900659             18.5675             8.05381
        1045           -0.900659             18.5488             8.04613
        1046           -0.900659             18.5302             8.03845
        1047            -1.10438             18.5115              8.0308
        1048            -1.10438             18.4928             8.02316
        1049            -1.10438             18.4741             8.01553
        1050           -0.561958              18.456             8.00792
        1051           -0.561958             18.4379             8.00032
        1052           -0.561958             18.4198             7.99273
        1053           -0.561958             18.4018             7.98516
        1054           -0.561958             18.3838             7.97761
        1055            -1.08014             18.3653             7.97007
        1056           -0.118743             18.3478             7.96254
        1057            -1.05253             18.3295             7.95503
        1058            -1.05253             18.3112             7.94753
        1059            -1.05253             18.2929             7.94005
        1060        -0.000222472             18.2756             7.93257
        1061          -0.0810434             18.2583             7.92512
        1062           -0.292659             18.2409             7.91767
        1063           -0.292659             18.2234             7.91024
        1064           -0.292659              18.206             7.90283
        1065           -0.292659             18.1886             7.89543
        1066            -1.10223             18.1706             7.88804
        1067           -0.470925             18.1531             7.88067
        1068            -0.63831             18.1355             7.87331
        1069            -0.63831             18.1179             7.86596
        1070           -0.385785             18.1006             7.85863
        1071           -0.357868             18.0834             7.85131
        1072           -0.480273             18.0661             7.84401
        1073           -0.397072             18.0489             7.83672
        1074           -0.479666             18.0316             7.82944
        1075            -1.06038             18.0139             7.82218
        1076           -0.957403             17.9962             7.81493
        1077            -0.46875             17.9791             7.80769
        1078            -0.46875              17.962             7.80046
        1079          -0.0558854             17.9453             7.79325
        1080          -0.0558854             17.9286             7.78605
        1081           -0.721853             17.9114             7.77887
        1082            -0.89474              17.894              7.7717
        1083            -0.89474             17.8766             7.76454
        1084           -0.241969             17.8599              7.7574
        1085            -1.06734             17.8425             7.75027
        1086            -1.06734              17.825             7.74315
        1087            -1.06734             17.8077             7.73605
        1088          -0.0423715             17.7913             7.72896
        1089           -0.131484             17.7748             7.72188
        1090           -0.131484             17.7584             7.71481
        1091           -0.131484              17.742             7.70775
        1092            -0.39733             17.7254             7.70071
        1093            -0.39733             17.7088             7.69369
        1094            -0.39733             17.6922             7.68667
        1095           -0.724074             17.6754             7.67967
        1096           -0.724074             17.6586             7.67268
        1097          -0.0838133             17.6425              7.6657
        1098          -0.0838133             17.6263             7.65874
        1099           -0.695693             17.6096             7.65179
        1100           -0.978192             17.5927             7.64485
        1101           -0.978192             17.5759             7.63793
        1102           -0.813964             17.5592             7.63101
        1103           -0.214378             17.5431             7.62411
        1104            -1.02656             17.5263             7.61723
        1105        -0.000952782             17.5104             7.61035
        1106            -1.07275             17.4936             7.60349
        1107           -0.324538             17.4775             7.59663
        1108           -0.969294             17.4608              7.5898
        1109           -0.969294             17.4442             7.58297
        1110            -1.05748             17.4276             7.57616
        1111            -1.10392             17.4109             7.56936
        1112            -1.10392             17.3942             7.56257
        1113            -1.10392             17.3776             7.55579
        1114           -0.204603             17.3618             7.54903
        1115           -0.855208             17.3455             7.54227
        1116           -0.436349             17.3296             7.53553
        1117           -0.436349             17.3136              7.5288
        1118           -0.436349             17.2978             7.52208
        1119          -0.0839295             17.2822             7.51538
        1120           -0.522322             17.2663             7.50869
        1121           -0.983952             17.2501               7.502
        1122           -0.983952             17.2338             7.49534
        1123           -0.983952             17.2176             7.48868
        1124           -0.154199             17.2021             7.48203
        1125           -0.154199             17.1867              7.4754
        1126           -0.154199             17.1713             7.46877
        1127           -0.154199             17.1559             7.46216
        1128           -0.154199             17.1406             7.45556
        1129            -1.07909             17.1244             7.44898
        1130            -1.07909             17.1083              7.4424
        1131         0.000632995             17.0932             7.43584
        1132         0.000632995             17.0781             7.42928
        1133         0.000632995              17.063             7.42274
        1134           -0.488073             17.0476             7.41621
        1135            -1.05112             17.0316              7.4097
        1136            -1.05112             17.0157             7.40319
        1137          -0.0347288             17.0007             7.39669
        1138          -0.0347288             16.9857             7.39021
        1139          -0.0347288             16.9708             7.38374
        1140          -0.0347288             16.9559             7.37728
        1141           -0.691818             16.9404             7.37083
        1142           -0.101811             16.9255             7.36439
        1143           -0.101811             16.9106             7.35796
        1144           -0.925856              16.895             7.35154
        1145            -1.09274             16.8793             7.34514
        1146           -0.139563             16.8644             7.33875
        1147            -0.31558             16.8495             7.33236
        1148            -0.31558             16.8345             7.32599
        1149            -0.31558             16.8196             7.31963
        1150           -0.366348             16.8046             7.31328
        1151           -0.366348             16.7897             7.30694
        1152           -0.366348             16.7748             7.30061
        1153            -1.00006             16.7594              7.2943
        1154           -0.104451             16.7448             7.28799
        1155           -0.261703             16.7301              7.2817
        1156           -0.261703             16.7154             7.27541
        1157           -0.261703             16.7007             7.26914
        1158          -0.0467468             16.6862             7.26288
        1159           -0.899794             16.6711             7.25663
        1160           -0.899794             16.6559             7.25039
        1161           -0.899794             16.6408             7.24416
        1162            -1.09048             16.6255             7.23794
        1163            -1.09048             16.6103             7.23173
        1164            -1.09048             16.5951             7.22553
        1165            -1.09048             16.5799             7.21935
        1166           -0.667857             16.5651             7.21317
        1167           -0.667857             16.5504             7.20701
        1168           -0.667857             16.5356             7.20085
        1169           -0.667857             16.5209             7.19471
        1170           -0.667857             16.5062             7.18857
        1171           -0.667857             16.4915             7.18245
        1172            -1.00211             16.4766             7.17633
        1173           -0.587981             16.4621             7.17023
        1174           -0.587981             16.4475             7.16414
        1175           -0.587981              16.433             7.15806
        1176           -0.587981             16.4186             7.15198
        1177           -0.587981             16.4041             7.14592
        1178           -0.587981             16.3897             7.13987
        1179           -0.146233             16.3757             7.13383
        1180           -0.077069             16.3617              7.1278
        1181          -0.0108266             16.3479             7.12177
        1182          -0.0108266              16.334             7.11576
        1183          -0.0108266             16.3202             7.10976
        1184          -0.0108266             16.3064             7.10377
        1185          -0.0108266             16.2926             7.09779
        1186            -0.33852             16.2786             7.09182
        1187           -0.850718             16.2642             7.08586
        1188           -0.116601             16.2504             7.07991
        1189           -0.116601             16.2366             7.07397
        1190           -0.858958             16.2223             7.06804
        1191           -0.858958             16.2079             7.06212
        1192           -0.858958             16.1936             7.05621
        1193           -0.858958             16.1793             7.05031
        1194            -0.11505             16.1657             7.04441
        1195            -0.11505              16.152             7.03853
        1196            -0.11505             16.1384             7.03266
        1197          -0.0176008             16.1249              7.0268
        1198          -0.0176008             16.1115             7.02095
        1199          -0.0176008              16.098              7.0151
        1200          -0.0176008             16.0846             7.00927
        1201           -0.227435              16.071             7.00345
        1202           -0.651323             16.0571             6.99763
        1203            -1.00416             16.0429             6.99183
        1204            -1.00416             16.0288             6.98604
        1205            -1.00416             16.0146             6.98025
        1206             -1.0713             16.0005             6.97448
        1207           -0.999437             15.9864             6.96872
        1208           -0.999437             15.9723             6.96296
        1209           -0.792589             15.9584             6.95722
        1210           -0.816633             15.9446             6.95148
        1211           -0.960441             15.9306             6.94575
        1212           -0.913642             15.9167             6.94004
        1213           -0.913642             15.9028             6.93433
        1214           -0.913642              15.889             6.92863
        1215            -1.05463              15.875             6.92294
        1216            -1.05463             15.8611             6.91726
        1217           -0.812101             15.8474             6.91159
        1218            -1.10391             15.8335             6.90593
        1219           -0.762154             15.8199             6.90028
        1220           -0.762154             15.8063             6.89464
        1221           -0.762154             15.7927             6.88901
        1222             2.63103              15.782             6.88338
        1223             2.63103             15.7712             6.87776
        1224             2.63103             15.7605             6.87215
        1225             2.63103             15.7498             6.86654
        1226             3.18124             15.7395             6.86095
        1227             3.18124             15.7293             6.85537
        1228            -1.04013             15.7156              6.8498
        1229            -1.04013              15.702             6.84424
        1230            -1.04013             15.6884             6.83869
        1231           -0.275588             15.6754             6.83314
        1232           -0.871952              15.662             6.82761
        1233           -0.871952             15.6486             6.82209
        1234           -0.898928             15.6351             6.81657
        1235           -0.092563             15.6224             6.81106
        1236           -0.339738             15.6095             6.80557
        1237           -0.708672             15.5963             6.80008
        1238           -0.240035             15.5835              6.7946
