#                 X:                  Y:                  Z:
            0.511357                   0                   0
            0.122399                   0                   0
            0.122399                   0                   0
            0.524989                   0                   0
            -1.16415                   0                   0
             1.01413                   0                   0
            -1.53326                   0                   0
            -1.53326                   0                   0
           0.0775413                   0                   0
            -1.53711                   0                   0
            -1.53711                   0                   0
            -1.53711                   0                   0
             0.83606                   0                   0
           0.0931073                   0                   0
           0.0931073                   0                   0
             1.15387                   0                   0
             1.15387                   0                   0
            0.141626                   0                   0
            0.141626                   0                   0
            0.695085                   0                   0
            0.695085                   0                   0
            0.695085                   0                   0
            0.171702                   0                   0
           -0.677478                   0                   0
           -0.677478                   0                   0
           -0.677478                   0                   0
             1.26786                   0                   0
             1.26786                   0                   0
             1.26786                   0                   0
             1.26786                   0                   0
            -1.03944                   0                   0
            -1.03944                   0                   0
           0.0704303                   0                   0
           0.0568738                   0                   0
           0.0568738                   0                   0
            0.178299                   0                   0
            0.178299                   0                   0
            0.178299                   0                   0
            0.178299                   0                   0
          -0.0599757                   0                   0
          -0.0599757                   0                   0
          -0.0599757                   0                   0
           -0.600184                   0                   0
           -0.600184                   0                   0
           -0.600184                   0                   0
           -0.600184                   0                   0
           -0.600184                   0                   0
             1.11276                   0                   0
            0.669492                   0                   0
            0.908251                   0                   0
           -0.163402                   0                   0
           -0.163402                   0                   0
            0.249805                   0                   0
             1.42218                   0                   0
            0.565091                   0                   0
            0.565091                   0                   0
           -0.796062                   0                   0
           -0.796062                   0                   0
             0.59925                   0                   0
           -0.871885                   0                   0
            0.501885                   0                   0
            0.374757                   0                   0
          -0.0121429                   0                   0
          -0.0121429                   0                   0
          -0.0121429                   0                   0
          -0.0121429                   0                   0
           0.0183608                   0                   0
            0.706563                   0                   0
            -1.39082                   0                   0
            -1.48111                   0                   0
             1.04984                   0                   0
             1.04984                   0                   0
           -0.885011                   0                   0
             1.05571                   0                   0
             1.05571                   0                   0
           -0.344822                   0                   0
            -1.67809                   0                   0
           -0.458052                   0                   0
           -0.458052                   0                   0
            -1.13844                   0                   0
          -0.0491237                   0                   0
            0.952679                   0                   0
            0.952679                   0                   0
           -0.223185                   0                   0
            -1.00472                   0                   0
            0.111078                   0                   0
             1.11698                   0                   0
           -0.135836                   0                   0
           -0.135836                   0                   0
           -0.135836                   0                   0
            -1.27527                   0                   0
             0.78667                   0                   0
             0.78667                   0                   0
             0.78667                   0                   0
             0.78667                   0                   0
            -1.60716                   0                   0
            0.088143                   0                   0
            0.285447                   0                   0
            0.285447                   0                   0
            0.419052                   0                   0
           -0.498312                   0                   0
          -0.0249478                   0                   0
          -0.0249478                   0                   0
          -0.0249478                   0                   0
          -0.0249478                   0                   0
            -0.13728                   0                   0
           -0.181269                   0                   0
             1.18884                   0                   0
             1.18884                   0                   0
             1.18884                   0                   0
             1.18884                   0                   0
             0.96391                   0                   0
             0.96391                   0                   0
             0.96391                   0                   0
             0.96391                   0                   0
           -0.833392                   0                   0
           -0.833392                   0                   0
           -0.833392                   0                   0
           -0.833392                   0                   0
           -0.833392                   0                   0
           -0.798105                   0                   0
            0.778178                   0                   0
            0.778178                   0                   0
           -0.264478                   0                   0
           -0.937557                   0                   0
           -0.987876                   0                   0
           -0.987876                   0                   0
             1.05099                   0                   0
             1.05099                   0                   0
             1.05099                   0                   0
             1.05099                   0                   0
           -0.355562                   0                   0
           -0.355562                   0                   0
           -0.355562                   0                   0
            -1.47009                   0                   0
             1.11934                   0                   0
           -0.553039                   0                   0
           -0.553039                   0                   0
           -0.553039                   0                   0
           -0.553039                   0                   0
           -0.553039                   0                   0
             1.14385                   0                   0
             1.14385                   0                   0
           -0.195104                   0                   0
           -0.308963                   0                   0
           0.0542704                   0                   0
            0.343266                   0                   0
            0.629402                   0                   0
            0.709345                   0                   0
            0.709345                   0                   0
            0.529968                   0                   0
            0.529968                   0                   0
            0.529968                   0                   0
            0.529968                   0                   0
            0.529968                   0                   0
            0.529968                   0                   0
            0.529968                   0                   0
           -0.462267                   0                   0
            -1.28887                   0                   0
            -1.28887                   0                   0
            -1.28887                   0                   0
            0.264856                   0                   0
            0.705504                   0                   0
            0.665991                   0                   0
            0.665991                   0                   0
            0.839962                   0                   0
            0.839962                   0                   0
         -0.00739384                   0                   0
            0.842255                   0                   0
            0.597706                   0                   0
            0.877335                   0                   0
            0.301622                   0                   0
            0.164562                   0                   0
             1.22518                   0                   0
           -0.381476                   0                   0
           -0.381476                   0                   0
           -0.332475                   0                   0
           -0.742759                   0                   0
             1.29056                   0                   0
          -0.0386024                   0                   0
          -0.0386024                   0                   0
           -0.145384                   0                   0
            0.927344                   0                   0
            0.927344                   0                   0
            0.927344                   0                   0
            0.927344                   0                   0
           -0.385644                   0                   0
           -0.385644                   0                   0
           -0.728813                   0                   0
           -0.728813                   0                   0
             1.41098                   0                   0
             1.41098                   0                   0
              1.1301                   0                   0
             1.66379                   0                   0
             1.66379                   0                   0
             1.66379                   0                   0
             1.66379                   0                   0
             2.00714                   0                   0
             1.14288                   0                   0
             1.14288                   0                   0
             1.14288                   0                   0
            0.674301                   0                   0
            0.293915                   0                   0
            0.293915                   0                   0
             1.34126                   0                   0
             1.34126                   0                   0
             1.37203                   0                   0
             1.37203                   0                   0
             1.37203                   0                   0
           -0.436119                   0                   0
           -0.629683                   0                   0
            -1.50399                   0                   0
            -1.50399                   0                   0
            -1.50399                   0                   0
           -0.295484                   0                   0
             0.87526                   0                   0
            -1.30781                   0                   0
            -1.30781                   0                   0
           -0.910763                   0                   0
           -0.910763                   0                   0
           -0.910763                   0                   0
           -0.910763                   0                   0
           -0.209519                   0                   0
           -0.773412                   0                   0
            0.765917                   0                   0
           -0.131888                   0                   0
            0.360663                   0                   0
            -0.80624                   0                   0
           0.0160348                   0                   0
           0.0160348                   0                   0
           0.0160348                   0                   0
           0.0160348                   0                   0
           -0.355122                   0                   0
             1.22313                   0                   0
            0.148658                   0                   0
             0.24453                   0                   0
             0.24453                   0                   0
            0.589998                   0                   0
            0.589998                   0                   0
            0.589998                   0                   0
            0.891045                   0                   0
            0.561749                   0                   0
            0.561749                   0                   0
            0.561749                   0                   0
            0.561749                   0                   0
            0.726556                   0                   0
            0.726556                   0                   0
           -0.387788                   0                   0
            -1.09178                   0                   0
            -1.22272                   0                   0
            -1.22272                   0                   0
            -0.71636                   0                   0
            -0.71636                   0                   0
            -0.71636                   0                   0
            0.529366                   0                   0
            0.529366                   0                   0
            0.529366                   0                   0
           -0.815325                   0                   0
           -0.815325                   0                   0
              1.0303                   0                   0
            0.308854                   0                   0
           -0.968023                   0                   0
           -0.968023                   0                   0
           -0.968023                   0                   0
            -0.59199                   0                   0
              1.1313                   0                   0
           -0.237032                   0                   0
           -0.237032                   0                   0
           -0.237032                   0                   0
             1.49696                   0                   0
             1.49696                   0                   0
            0.267217                   0                   0
            -1.51686                   0                   0
             0.84141                   0                   0
             0.84141                   0                   0
           -0.171973                   0                   0
           -0.171973                   0                   0
           -0.171973                   0                   0
             1.44981                   0                   0
             1.44981                   0                   0
             1.44981                   0                   0
             1.06284                   0                   0
             1.06284                   0                   0
             1.06284                   0                   0
             1.06284                   0                   0
             1.06284                   0                   0
          -0.0134514                   0                   0
           -0.844656                   0                   0
          -0.0714186                   0                   0
          -0.0714186                   0                   0
          -0.0714186                   0                   0
           -0.650627                   0                   0
           -0.540878                   0                   0
            0.931588                   0                   0
            0.931588                   0                   0
            0.931588                   0                   0
            0.931588                   0                   0
             1.45981                   0                   0
           -0.346162                   0                   0
            -1.11795                   0                   0
            -1.11795                   0                   0
           -0.998481                   0                   0
            0.965196                   0                   0
             1.02454                   0                   0
            0.984607                   0                   0
            0.323323                   0                   0
          -0.0618663                   0                   0
            -1.60309                   0                   0
            0.327602                   0                   0
            0.327602                   0                   0
           -0.562776                   0                   0
           -0.562776                   0                   0
            -1.15768                   0                   0
            0.155433                   0                   0
            0.916022                   0                   0
            0.916022                   0                   0
            0.916022                   0                   0
            0.916022                   0                   0
            0.916022                   0                   0
            -1.57194                   0                   0
           -0.509721                   0                   0
           -0.509721                   0                   0
           -0.509721                   0                   0
           -0.509721                   0                   0
           -0.509721                   0                   0
            0.300498                   0                   0
            0.300498                   0                   0
             1.68356                   0                   0
             1.69364                   0                   0
           -0.856558                   0                   0
           -0.856558                   0                   0
           -0.963741                   0                   0
           -0.963741                   0                   0
           -0.963741                   0                   0
            -0.68004                   0                   0
            -0.68004                   0                   0
            -0.68004                   0                   0
            -1.28589                   0                   0
           -0.921257                   0                   0
            -1.19221                   0                   0
            -1.19221                   0                   0
            -1.26197                   0                   0
            0.113803                   0                   0
            0.113803                   0                   0
            0.708509                   0                   0
            0.708509                   0                   0
            0.708509                   0                   0
            0.785285                   0                   0
              0.1483                   0                   0
              0.1483                   0                   0
            0.354475                   0                   0
            0.845172                   0                   0
            -0.15573                   0                   0
           -0.246945                   0                   0
           -0.246945                   0                   0
           -0.246945                   0                   0
            0.351172                   0                   0
            0.351172                   0                   0
            0.351172                   0                   0
            0.351172                   0                   0
            0.351172                   0                   0
           -0.142791                   0                   0
           -0.142791                   0                   0
            0.554258                   0                   0
            0.554258                   0                   0
            0.554258                   0                   0
            0.907657                   0                   0
            0.907657                   0                   0
           -0.737841                   0                   0
           -0.737841                   0                   0
           -0.737841                   0                   0
           -0.737841                   0                   0
           -0.737841                   0                   0
           -0.737841                   0                   0
           -0.737841                   0                   0
           -0.737841                   0                   0
           -0.304291                   0                   0
           -0.159583                   0                   0
           -0.709851                   0                   0
           -0.709851                   0                   0
           -0.709851                   0                   0
           -0.709851                   0                   0
            0.669812                   0                   0
            0.192176                   0                   0
            0.192176                   0                   0
          -0.0412592                   0                   0
          -0.0412592                   0                   0
          -0.0412592                   0                   0
            0.668866                   0                   0
            0.668866                   0                   0
           -0.264909                   0                   0
           -0.264909                   0                   0
           -0.264909                   0                   0
           -0.264909                   0                   0
           -0.264909                   0                   0
           -0.264909                   0                   0
           -0.264909                   0                   0
           -0.457712                   0                   0
           -0.457712                   0                   0
            0.474348                   0                   0
            0.474348                   0                   0
           -0.533039                   0                   0
            0.244162                   0                   0
           -0.526245                   0                   0
           -0.526245                   0                   0
             1.26685                   0                   0
             1.26685                   0                   0
          -0.0335409                   0                   0
             1.75807                   0                   0
             1.75807                   0                   0
           0.0951912                   0                   0
           0.0951912                   0                   0
             1.24097                   0                   0
             1.24097                   0                   0
           -0.193787                   0                   0
             1.09548                   0                   0
            -0.50483                   0                   0
            -0.50483                   0                   0
            -0.50483                   0                   0
           -0.258923                   0                   0
           -0.258923                   0                   0
            0.120793                   0                   0
            -1.29369                   0                   0
            -1.29369                   0                   0
            -1.29369                   0                   0
            -1.29369                   0                   0
           -0.478261                   0                   0
           -0.478261                   0                   0
           -0.478261                   0                   0
           -0.478261                   0                   0
           -0.878318                   0                   0
           -0.878318                   0                   0
           -0.878318                   0                   0
            0.644966                   0                   0
           -0.734645                   0                   0
           -0.734645                   0                   0
            0.437518                   0                   0
             1.47801                   0                   0
             1.47801                   0                   0
             1.47801                   0                   0
             1.53932                   0                   0
             1.53932                   0                   0
             1.53932                   0                   0
              1.6214                   0                   0
           -0.233229                   0                   0
           -0.233229                   0                   0
           -0.204402                   0                   0
            0.597534                   0                   0
           -0.941054                   0                   0
           -0.941054                   0                   0
           -0.941054                   0                   0
           -0.941054                   0                   0
           -0.941054                   0                   0
           -0.941054                   0                   0
           -0.941054                   0                   0
            -1.83143                   0                   0
            -1.83143                   0                   0
            -1.83143                   0                   0
            -1.83143                   0                   0
            -1.86678                   0                   0
            -1.86678                   0                   0
            -1.11015                   0                   0
            -1.11015                   0                   0
            -1.11015                   0                   0
           -0.191978                   0                   0
           -0.220186                   0                   0
           -0.220186                   0                   0
            0.118826                   0                   0
           -0.858733                   0                   0
            -1.01003                   0                   0
            0.200309                   0                   0
            0.391223                   0                   0
            0.391223                   0                   0
            0.391223                   0                   0
           -0.895976                   0                   0
           -0.631533                   0                   0
           -0.631533                   0                   0
           -0.631533                   0                   0
             1.17413                   0                   0
             1.46336                   0                   0
             1.46336                   0                   0
             1.06252                   0                   0
             1.06252                   0                   0
             1.08399                   0                   0
             1.08399                   0                   0
             0.26101                   0                   0
            -1.58982                   0                   0
            0.842679                   0                   0
            0.266115                   0                   0
             1.31718                   0                   0
             0.55745                   0                   0
             0.55745                   0                   0
           -0.423592                   0                   0
            0.763276                   0                   0
           -0.713342                   0                   0
           -0.713342                   0                   0
           -0.306612                   0                   0
           -0.907253                   0                   0
           -0.174828                   0                   0
            0.709466                   0                   0
            0.602814                   0                   0
           -0.577462                   0                   0
             0.76108                   0                   0
             0.76108                   0                   0
             0.76108                   0                   0
             0.76108                   0                   0
             0.76108                   0                   0
             1.06993                   0                   0
            0.974329                   0                   0
            0.413371                   0                   0
            0.413371                   0                   0
            0.413371                   0                   0
           -0.319143                   0                   0
            0.434811                   0                   0
            0.434811                   0                   0
            0.434811                   0                   0
           -0.387415                   0                   0
            0.360935                   0                   0
            0.360935                   0                   0
            0.729336                   0                   0
           -0.659035                   0                   0
           -0.659035                   0                   0
           -0.659035                   0                   0
           -0.803011                   0                   0
           -0.803011                   0                   0
               1.367                   0                   0
             1.66594                   0                   0
           -0.764607                   0                   0
            -1.13244                   0                   0
           0.0954412                   0                   0
           0.0954412                   0                   0
           0.0954412                   0                   0
           -0.141429                   0                   0
           -0.141429                   0                   0
          -0.0520824                   0                   0
          -0.0520824                   0                   0
            0.622656                   0                   0
            -1.31487                   0                   0
             1.09507                   0                   0
            0.234818                   0                   0
            0.234818                   0                   0
            -1.11511                   0                   0
            0.309738                   0                   0
          -0.0800432                   0                   0
           -0.178635                   0                   0
           -0.046827                   0                   0
            0.799284                   0                   0
            0.180514                   0                   0
            0.180514                   0                   0
            0.180514                   0                   0
            0.180514                   0                   0
             1.21015                   0                   0
           -0.075749                   0                   0
             1.45537                   0                   0
              1.1682                   0                   0
            0.617001                   0                   0
            0.617001                   0                   0
            0.617001                   0                   0
           -0.252812                   0                   0
           -0.252812                   0                   0
            0.776444                   0                   0
            -1.03082                   0                   0
             1.43103                   0                   0
             1.43103                   0                   0
             1.79791                   0                   0
            0.553805                   0                   0
            0.553805                   0                   0
            0.553805                   0                   0
           -0.989106                   0                   0
           -0.989106                   0                   0
           -0.989106                   0                   0
           -0.989106                   0                   0
           -0.989106                   0                   0
           -0.989106                   0                   0
            -1.23781                   0                   0
            -2.00938                   0                   0
           -0.736653                   0                   0
            0.496003                   0                   0
           -0.645893                   0                   0
           -0.645893                   0                   0
           -0.645893                   0                   0
           -0.248655                   0                   0
           0.0112986                   0                   0
           0.0112986                   0                   0
           0.0112986                   0                   0
            0.098421                   0                   0
            0.269286                   0                   0
            0.269286                   0                   0
            0.269286                   0                   0
            0.269286                   0                   0
            0.269286                   0                   0
            0.269286                   0                   0
            0.269286                   0                   0
            0.269286                   0                   0
           0.0477138                   0                   0
           -0.391525                   0                   0
           -0.391525                   0                   0
           -0.391525                   0                   0
            -1.11413                   0                   0
            -1.11413                   0                   0
            0.491885                   0                   0
            -1.30481                   0                   0
            -1.30481                   0                   0
            0.815962                   0                   0
            0.815962                   0                   0
            0.815962                   0                   0
            0.815962                   0                   0
           -0.321418                   0                   0
            0.480691                   0                   0
            0.480691                   0                   0
            0.480691                   0                   0
            0.480691                   0                   0
             0.21244                   0                   0
           -0.667211                   0                   0
           -0.667211                   0                   0
           -0.453873                   0                   0
            -1.09197                   0                   0
            -1.01759                   0                   0
            -1.77565                   0                   0
              -1.482                   0                   0
            0.456699                   0                   0
             -1.1396                   0                   0
             0.09732                   0                   0
             0.09732                   0                   0
             1.54489                   0                   0
             1.54489                   0                   0
             1.22183                   0                   0
             1.22183                   0                   0
             1.22183                   0                   0
             1.22183                   0                   0
             1.13637                   0                   0
             1.13637                   0                   0
             1.13637                   0                   0
           -0.804758                   0                   0
           -0.804758                   0                   0
            0.789462                   0                   0
            0.789462                   0                   0
            0.789462                   0                   0
            0.789462                   0                   0
            0.789462                   0                   0
            0.789462                   0                   0
            0.789462                   0                   0
            0.789462                   0                   0
            0.789462                   0                   0
            0.789462                   0                   0
           -0.764362                   0                   0
           -0.764362                   0                   0
            -1.06469                   0                   0
           -0.819428                   0                   0
           -0.819428                   0                   0
           -0.819428                   0                   0
            0.421912                   0                   0
            0.424028                   0                   0
            0.424028                   0                   0
            0.424028                   0                   0
            0.979278                   0                   0
            0.979278                   0                   0
             1.59372                   0                   0
            0.626745                   0                   0
            0.626745                   0                   0
            0.626745                   0                   0
            0.641514                   0                   0
            0.641514                   0                   0
            0.641514                   0                   0
           -0.790672                   0                   0
           -0.790672                   0                   0
             1.04304                   0                   0
             1.36727                   0                   0
            0.174244                   0                   0
            0.174244                   0                   0
            -0.86498                   0                   0
            0.196648                   0                   0
            0.196648                   0                   0
            0.196648                   0                   0
             0.63956                   0                   0
         -0.00529289                   0                   0
           0.0600699                   0                   0
             0.88013                   0                   0
             0.88013                   0                   0
             0.88013                   0                   0
             -1.0954                   0                   0
           -0.750066                   0                   0
           -0.496742                   0                   0
           -0.496742                   0                   0
            -2.09685                   0                   0
            -2.09685                   0                   0
           -0.637398                   0                   0
           -0.637398                   0                   0
            -1.03894                   0                   0
            -1.03894                   0                   0
            0.964289                   0                   0
            0.964289                   0                   0
            0.914569                   0                   0
            -1.54062                   0                   0
            -1.54062                   0                   0
           0.0848922                   0                   0
            0.991156                   0                   0
            0.991156                   0                   0
           -0.749231                   0                   0
           -0.749231                   0                   0
             -0.3437                   0                   0
             1.04085                   0                   0
             1.04085                   0                   0
             1.04085                   0                   0
             1.04085                   0                   0
             1.04085                   0                   0
           -0.885832                   0                   0
           -0.885832                   0                   0
           -0.885832                   0                   0
           -0.885832                   0                   0
            0.352107                   0                   0
            0.352107                   0                   0
            0.352107                   0                   0
          -0.0560679                   0                   0
          -0.0560679                   0                   0
          -0.0560679                   0                   0
             1.47123                   0                   0
           -0.828691                   0                   0
           -0.402673                   0                   0
           -0.402673                   0                   0
           -0.402673                   0                   0
           -0.402673                   0                   0
           -0.567554                   0                   0
           -0.567554                   0                   0
             1.22725                   0                   0
             1.27564                   0                   0
           -0.976115                   0                   0
           -0.976115                   0                   0
           -0.976115                   0                   0
            0.436262                   0                   0
            0.436262                   0                   0
            0.744731                   0                   0
            0.744731                   0                   0
            0.744731                   0                   0
            0.744731                   0                   0
            0.744731                   0                   0
            0.744731                   0                   0
            0.744731                   0                   0
