#     BLOCK:           ACTUAL_P:              P_AVE:              ERROR:
         333             1.82394             1.25901           0.0534234
         334             1.50331             1.25974           0.0532684
         335             1.40154             1.26017           0.0531111
         336             1.33846              1.2604           0.0529535
         337             1.47576             1.26104           0.0528003
         338             1.28624             1.26111           0.0526441
         339             1.52325             1.26189           0.0524945
         340             2.02197             1.26412           0.0523877
         341              1.9662             1.26618           0.0522745
         342             1.83137             1.26783           0.0521477
         343             1.89351             1.26966           0.0520276
         344             1.91604             1.27154           0.0519103
         345             1.92796             1.27344           0.0517947
         346             2.07336             1.27575           0.0516965
         347             1.83549             1.27736           0.0515727
         348             1.45587             1.27788           0.0514271
         349             1.68266             1.27904           0.0512928
         350             1.26325             1.27899           0.0511463
         351              1.1244             1.27855           0.0510025
         352             1.40201              1.2789           0.0508588
         353             1.85809             1.28054           0.0507411
         354              2.2086             1.28316           0.0506655
         355              2.8207             1.28749           0.0507076
         356              2.5417             1.29102           0.0506874
         357             2.02689             1.29308           0.0505873
         358             1.76281             1.29439            0.050463
         359             1.80574             1.29582           0.0503425
         360             2.38435             1.29884           0.0502934
         361             2.41939             1.30194           0.0502498
         362             1.84828             1.30345           0.0501336
         363             1.79734             1.30481            0.050014
         364             1.56024             1.30551           0.0498815
         365              1.7328             1.30669           0.0497586
         366             1.06289             1.30602           0.0496271
         367             1.15271              1.3056           0.0494936
         368             1.54944             1.30626           0.0493635
         369             1.74386             1.30745            0.049244
         370             1.92812             1.30913           0.0491395
         371             1.77514             1.31038           0.0490231
         372             1.33272             1.31044           0.0488913
         373             2.04636             1.31242           0.0488001
         374             1.87543             1.31392           0.0486928
         375             1.94788             1.31561           0.0485923
         376             2.00853             1.31746            0.048498
         377             1.58115             1.31815           0.0483744
         378             1.18523              1.3178           0.0482477
         379             1.52165             1.31834           0.0481234
         380               1.653             1.31922           0.0480048
         381             1.64976             1.32009           0.0478866
         382             1.65402             1.32096           0.0477693
         383             1.32198             1.32097           0.0476445
         384              1.4085             1.32119            0.047521
         385             1.88623             1.32266           0.0474202
         386             1.53575             1.32321           0.0473006
         387             1.77913             1.32439            0.047193
         388             1.90303             1.32588            0.047095
         389             1.78364             1.32706           0.0469886
         390             1.57602              1.3277           0.0468725
         391             1.43003             1.32796           0.0467533
         392              1.3399             1.32799            0.046634
         393            0.925931             1.32697           0.0465266
         394             1.07254             1.32632            0.046413
         395             1.40798             1.32653            0.046296
         396             1.22862             1.32628           0.0461797
         397             1.17317              1.3259            0.046065
         398             1.09996             1.32533           0.0459528
         399             1.12417             1.32482           0.0458403
         400            0.732392             1.32334           0.0457497
         401            0.988904             1.32251           0.0456432
         402             1.05862             1.32185           0.0455344
         403             1.05572             1.32119           0.0454262
         404             1.23998             1.32099           0.0453142
         405             1.39357             1.32117           0.0452026
         406             1.50316             1.32162           0.0450935
         407             1.53638             1.32215           0.0449858
         408             1.85609             1.32345           0.0448946
         409             2.03808              1.3252           0.0448188
         410              1.4643             1.32554           0.0447108
         411             1.67991              1.3264           0.0446103
         412             2.15998             1.32843           0.0445479
         413             1.48375              1.3288           0.0444416
         414             1.76183             1.32985           0.0443466
         415             1.75712             1.33088           0.0442517
         416             1.71639              1.3318            0.044155
         417              2.0198             1.33345           0.0440799
         418             1.84382             1.33468           0.0439914
         419             1.96303             1.33618           0.0439119
         420             2.09232             1.33798           0.0438443
         421              1.8695             1.33924           0.0437583
         422             2.12337              1.3411            0.043694
         423              1.8475             1.34229           0.0436071
         424             1.87518             1.34355           0.0435224
         425             1.96689             1.34502           0.0434447
         426             2.27667              1.3472           0.0433977
         427              2.0312             1.34881           0.0433256
         428             1.74559             1.34973           0.0432343
         429             1.68243             1.35051           0.0431405
         430             1.56133               1.351            0.043043
         431             1.72009             1.35186           0.0429516
         432               1.582             1.35239           0.0428555
         433             2.03257             1.35396           0.0427853
         434             1.85516             1.35511           0.0427023
         435             1.87272              1.3563           0.0426207
         436              2.2561             1.35837           0.0425729
         437             1.85245              1.3595           0.0424905
         438              1.9107             1.36076           0.0424121
         439             1.88276             1.36195           0.0423322
         440             1.84369             1.36304           0.0422501
         441             1.52701             1.36341           0.0421559
         442             1.51969             1.36377            0.042062
         443             1.54474             1.36417           0.0419691
         444             1.43017             1.36432           0.0418748
         445             1.75411              1.3652           0.0417899
         446             1.66023             1.36586           0.0417014
         447             1.58346             1.36635            0.041611
         448             1.40613             1.36644           0.0415182
         449             1.53601             1.36681           0.0414274
         450             1.79998             1.36778           0.0413465
         451             1.51379              1.3681           0.0412561
         452             1.78786             1.36903           0.0411753
         453             1.80715                1.37           0.0410958
         454             1.71213             1.37075           0.0410122
         455             1.17039             1.37031           0.0409244
         456             1.70276             1.37104           0.0408411
         457             1.46909             1.37125           0.0407523
         458             1.41088             1.37134           0.0406634
         459             1.60567             1.37185           0.0405781
         460             1.67084              1.3725           0.0404951
         461             1.39822             1.37256           0.0404073
         462             1.29149             1.37238           0.0403202
         463             1.08326             1.37176           0.0402379
         464             1.37528             1.37176           0.0401512
         465             1.57483              1.3722           0.0400672
         466              1.6869             1.37288           0.0399869
         467             1.66426              1.3735           0.0399062
         468             1.86947             1.37456            0.039835
         469             1.94389             1.37577           0.0397685
         470             1.60043             1.37625           0.0396868
         471             1.51158             1.37654           0.0396036
         472             1.80621             1.37745           0.0395301
         473             1.89201             1.37854           0.0394615
         474             1.79927             1.37942           0.0393883
         475             1.80536             1.38032           0.0393155
         476             2.02849             1.38168           0.0392565
         477             2.07332             1.38313            0.039201
         478             1.74148             1.38388           0.0391261
         479             1.51229             1.38415           0.0390454
         480             1.75467             1.38492           0.0389717
         481             1.68478             1.38555           0.0388956
         482             1.78383             1.38637           0.0388237
         483             1.67631             1.38697            0.038748
         484             1.47894             1.38716           0.0386684
         485             2.05953             1.38855           0.0386135
         486             2.00384             1.38981           0.0385548
         487             1.82573             1.39071            0.038486
         488             1.90974             1.39177           0.0384218
         489             1.72322             1.39245           0.0383492
         490              1.8076              1.3933           0.0382803
         491              1.7227             1.39397           0.0382083
         492             2.06613             1.39534            0.038155
         493              1.7028             1.39596           0.0380827
         494             2.04377             1.39727           0.0380282
         495             2.50091              1.3995           0.0380167
         496             2.08643             1.40088           0.0379652
         497             1.76294             1.40161           0.0378958
         498             1.80223             1.40242           0.0378283
         499             1.81303             1.40324           0.0377614
         500             1.97585             1.40439           0.0377033
         501              1.8608              1.4053            0.037639
         502             2.18618             1.40685           0.0375962
         503             1.69881             1.40743           0.0375259
         504             1.87129             1.40835           0.0374627
         505             2.33755             1.41019           0.0374337
         506             2.42818              1.4122           0.0374137
         507             2.20855             1.41378           0.0373729
         508             2.17884             1.41528           0.0373297
         509             2.00358             1.41644           0.0372742
         510             2.09034             1.41776           0.0372245
         511              2.1365             1.41917           0.0371783
         512             2.25821              1.4208           0.0371418
         513              2.3929              1.4227           0.0371177
         514             2.39681             1.42459           0.0370938
         515             2.03347             1.42578           0.0370406
         516             2.09103             1.42707           0.0369912
         517             1.91213               1.428           0.0369316
         518             1.97804             1.42907           0.0368756
         519             2.52952             1.43119           0.0368654
         520             2.18558             1.43264           0.0368231
         521             2.27496             1.43425           0.0367879
         522             2.66073              1.4366           0.0367923
         523             2.31944             1.43829           0.0367607
         524             2.42307             1.44017           0.0367385
         525             2.49704             1.44218           0.0367237
         526              1.9766              1.4432           0.0366679
         527             2.31682             1.44486           0.0366358
         528             2.48765             1.44683           0.0366196
         529             2.21501             1.44828           0.0365792
         530             2.62723             1.45051           0.0365777
         531              3.1175             1.45365           0.0366433
         532             2.96879              1.4565           0.0366849
         533             2.57172             1.45859           0.0366757
         534              2.4949             1.46053           0.0366584
         535             2.01002             1.46156           0.0366042
         536             1.71135             1.46202           0.0365389
         537              2.0119             1.46305           0.0364852
         538             2.00591             1.46406           0.0364313
         539             1.79197             1.46466           0.0363688
         540             1.66767             1.46504           0.0363034
         541             2.29406             1.46657           0.0362686
         542             2.15776             1.46785           0.0362241
         543             2.09547               1.469           0.0361759
         544             2.06459              1.4701           0.0361259
         545             2.35979             1.47173           0.0360965
         546             2.18483             1.47304            0.036054
         547             1.99551             1.47399           0.0360007
         548             1.71713             1.47444           0.0359378
         549             1.51952             1.47452           0.0358724
         550             1.62463             1.47479           0.0358082
         551             1.99344             1.47573           0.0357556
         552             1.79055              1.4763           0.0356954
         553             1.79532             1.47688           0.0356355
         554             2.16565             1.47812           0.0355929
         555             1.91679             1.47891           0.0355375
         556             1.95547             1.47977           0.0354839
         557             1.77894             1.48031           0.0354243
         558             1.93273             1.48112           0.0353701
         559             2.11214             1.48225           0.0353248
         560             2.27329             1.48366             0.03529
         561             1.83167             1.48428           0.0352325
         562             2.33217             1.48579           0.0352021
         563             2.20869             1.48707            0.035163
         564             2.33012             1.48857           0.0351324
         565             2.33688             1.49007           0.0351023
         566             1.98376             1.49094           0.0350511
         567             1.97681              1.4918           0.0349998
         568             2.20653             1.49306           0.0349608
         569             2.41163             1.49467           0.0349366
         570             2.63539             1.49667           0.0349325
         571             2.80936             1.49897           0.0349469
         572             2.58357             1.50087           0.0349372
         573              2.2928             1.50225           0.0349036
         574             2.21469             1.50349           0.0348648
         575             2.07124             1.50448           0.0348182
         576             1.70004             1.50482           0.0347594
         577             1.50678             1.50482           0.0346992
         578             1.65997             1.50509           0.0346402
         579             1.97036             1.50589           0.0345897
         580             1.67471             1.50618           0.0345312
         581             1.52275             1.50621           0.0344718
         582             1.45314             1.50612           0.0344127
         583             1.00141             1.50525           0.0343646
         584            0.882845             1.50419           0.0343222
         585               0.919             1.50319           0.0342782
         586              1.2806             1.50281           0.0342218
         587             1.49962              1.5028           0.0341635
         588             1.52899             1.50285           0.0341054
         589             1.50935             1.50286           0.0340475
         590             1.52167             1.50289           0.0339898
         591             1.72785             1.50327           0.0339344
         592             2.10464             1.50429           0.0338923
         593             2.01346             1.50515            0.033846
         594             1.84663             1.50572           0.0337939
         595             1.93953             1.50645            0.033745
         596              2.0297             1.50733           0.0336998
         597             2.24995             1.50857           0.0336663
         598             2.57348             1.51035           0.0336571
         599             2.38892             1.51182           0.0336328
         600              2.5114             1.51349            0.033618
         601             2.13962             1.51453           0.0335782
         602              2.1417             1.51557           0.0335386
         603             1.98587             1.51635            0.033492
         604             1.92241             1.51702           0.0334433
         605             1.44269              1.5169           0.0333883
         606             1.73746             1.51726           0.0333351
         607             2.15654             1.51832           0.0332969
         608             2.40476             1.51977            0.033274
         609             2.59056             1.52153           0.0332658
         610              2.5348             1.52319           0.0332527
         611             2.38723             1.52461           0.0332283
         612             2.35594             1.52597           0.0332018
         613             1.45973             1.52586           0.0331478
         614             1.58474             1.52595            0.033094
         615             2.01018             1.52674           0.0330495
         616             1.74399             1.52709           0.0329977
         617             1.71746              1.5274           0.0329457
