#     BLOCK:          ACTUAL_KE:             KE_AVE:              ERROR:
       74527             1.87862             1.79959         0.000248194
       74528             1.87891             1.79959         0.000248193
       74529             1.87922              1.7996         0.000248192
       74530             1.87954              1.7996         0.000248191
       74531             1.87987              1.7996          0.00024819
       74532             1.88021              1.7996         0.000248189
       74533             1.88057              1.7996         0.000248188
       74534             1.88093              1.7996         0.000248187
       74535             1.88131              1.7996         0.000248186
       74536             1.88169              1.7996         0.000248185
       74537             1.88209              1.7996         0.000248184
       74538             1.88249             1.79961         0.000248183
       74539             1.88289             1.79961         0.000248182
       74540             1.88331             1.79961         0.000248182
       74541             1.88373             1.79961         0.000248181
       74542             1.88415             1.79961          0.00024818
       74543             1.88458             1.79961         0.000248179
       74544             1.88502             1.79961         0.000248179
       74545             1.88546             1.79961         0.000248178
       74546              1.8859             1.79961         0.000248177
       74547             1.88635             1.79962         0.000248177
       74548              1.8868             1.79962         0.000248176
       74549             1.88726             1.79962         0.000248176
       74550             1.88771             1.79962         0.000248175
       74551             1.88817             1.79962         0.000248175
       74552             1.88863             1.79962         0.000248174
       74553              1.8891             1.79962         0.000248174
       74554             1.88956             1.79962         0.000248173
       74555             1.89003             1.79962         0.000248173
       74556              1.8905             1.79963         0.000248173
       74557             1.89097             1.79963         0.000248172
       74558             1.89144             1.79963         0.000248172
       74559             1.89191             1.79963         0.000248172
       74560             1.89238             1.79963         0.000248172
       74561             1.89285             1.79963         0.000248172
       74562             1.89333             1.79963         0.000248171
       74563              1.8938             1.79963         0.000248171
       74564             1.89428             1.79964         0.000248171
       74565             1.89475             1.79964         0.000248171
       74566             1.89523             1.79964         0.000248171
       74567              1.8957             1.79964         0.000248171
       74568             1.89618             1.79964         0.000248171
       74569             1.89666             1.79964         0.000248171
       74570             1.89713             1.79964         0.000248171
       74571             1.89761             1.79965         0.000248172
       74572             1.89809             1.79965         0.000248172
       74573             1.89856             1.79965         0.000248172
       74574             1.89904             1.79965         0.000248172
       74575             1.89952             1.79965         0.000248173
       74576             1.89999             1.79965         0.000248173
       74577             1.90047             1.79965         0.000248173
       74578             1.90094             1.79965         0.000248174
       74579             1.90141             1.79966         0.000248174
       74580             1.90189             1.79966         0.000248174
       74581             1.90236             1.79966         0.000248175
       74582             1.90283             1.79966         0.000248175
       74583              1.9033             1.79966         0.000248176
       74584             1.90377             1.79966         0.000248177
       74585             1.90423             1.79966         0.000248177
       74586              1.9047             1.79967         0.000248178
       74587             1.90516             1.79967         0.000248179
       74588             1.90562             1.79967         0.000248179
       74589             1.90607             1.79967          0.00024818
       74590             1.90652             1.79967         0.000248181
       74591             1.90697             1.79967         0.000248182
       74592             1.90742             1.79967         0.000248183
       74593             1.90786             1.79968         0.000248184
       74594              1.9083             1.79968         0.000248185
       74595             1.90873             1.79968         0.000248186
       74596             1.90916             1.79968         0.000248187
       74597             1.90958             1.79968         0.000248188
       74598                1.91             1.79968         0.000248189
       74599             1.91041             1.79968          0.00024819
       74600             1.91082             1.79969         0.000248191
       74601             1.91122             1.79969         0.000248192
       74602             1.91161             1.79969         0.000248193
       74603             1.91199             1.79969         0.000248195
       74604             1.91237             1.79969         0.000248196
       74605             1.91274             1.79969         0.000248197
       74606              1.9131             1.79969         0.000248198
       74607             1.91345              1.7997           0.0002482
       74608             1.91379              1.7997         0.000248201
       74609             1.91413              1.7997         0.000248203
       74610             1.91445              1.7997         0.000248204
       74611             1.91476              1.7997         0.000248205
       74612             1.91507              1.7997         0.000248207
       74613             1.91536             1.79971         0.000248208
       74614             1.91564             1.79971          0.00024821
       74615             1.91591             1.79971         0.000248212
       74616             1.91617             1.79971         0.000248213
       74617             1.91642             1.79971         0.000248215
       74618             1.91665             1.79971         0.000248216
       74619             1.91688             1.79972         0.000248218
       74620             1.91709             1.79972          0.00024822
       74621             1.91728             1.79972         0.000248221
       74622             1.91747             1.79972         0.000248223
       74623             1.91764             1.79972         0.000248225
       74624              1.9178             1.79972         0.000248226
       74625             1.91794             1.79972         0.000248228
       74626             1.91807             1.79973          0.00024823
       74627             1.91819             1.79973         0.000248232
       74628             1.91829             1.79973         0.000248233
       74629             1.91838             1.79973         0.000248235
       74630             1.91846             1.79973         0.000248237
       74631             1.91851             1.79973         0.000248239
       74632             1.91856             1.79974         0.000248241
       74633             1.91859             1.79974         0.000248242
       74634              1.9186             1.79974         0.000248244
       74635              1.9186             1.79974         0.000248246
       74636             1.91859             1.79974         0.000248248
       74637             1.91855             1.79974         0.000248249
       74638             1.91851             1.79975         0.000248251
       74639             1.91844             1.79975         0.000248253
       74640             1.91836             1.79975         0.000248255
       74641             1.91827             1.79975         0.000248256
       74642             1.91816             1.79975         0.000248258
       74643             1.91803             1.79975          0.00024826
       74644             1.91788             1.79975         0.000248262
       74645             1.91772             1.79976         0.000248263
       74646             1.91754             1.79976         0.000248265
       74647             1.91735             1.79976         0.000248267
       74648             1.91714             1.79976         0.000248268
       74649              1.9169             1.79976          0.00024827
       74650             1.91665             1.79976         0.000248272
       74651             1.91639             1.79977         0.000248273
       74652              1.9161             1.79977         0.000248275
       74653             1.91579             1.79977         0.000248276
       74654             1.91547             1.79977         0.000248278
       74655             1.91512             1.79977         0.000248279
       74656             1.91475             1.79977         0.000248281
       74657             1.91436             1.79978         0.000248282
       74658             1.91395             1.79978         0.000248284
       74659             1.91352             1.79978         0.000248285
       74660             1.91306             1.79978         0.000248286
       74661             1.91258             1.79978         0.000248288
       74662             1.91207             1.79978         0.000248289
       74663             1.91154             1.79978          0.00024829
       74664             1.91098             1.79979         0.000248291
       74665             1.91039             1.79979         0.000248292
       74666             1.90978             1.79979         0.000248293
       74667             1.90914             1.79979         0.000248294
       74668             1.90847             1.79979         0.000248295
       74669             1.90777             1.79979         0.000248296
       74670             1.90704             1.79979         0.000248297
       74671             1.90627              1.7998         0.000248298
       74672             1.90548              1.7998         0.000248298
       74673             1.90465              1.7998         0.000248299
       74674             1.90379              1.7998           0.0002483
       74675             1.90289              1.7998           0.0002483
       74676             1.90196              1.7998         0.000248301
       74677             1.90099              1.7998         0.000248301
       74678             1.89999             1.79981         0.000248301
       74679             1.89896             1.79981         0.000248301
       74680             1.89788             1.79981         0.000248302
       74681             1.89678             1.79981         0.000248302
       74682             1.89564             1.79981         0.000248302
       74683             1.89446             1.79981         0.000248302
       74684             1.89325             1.79981         0.000248301
       74685             1.89201             1.79981         0.000248301
       74686             1.89073             1.79982         0.000248301
       74687             1.88943             1.79982           0.0002483
       74688             1.88809             1.79982           0.0002483
       74689             1.88673             1.79982         0.000248299
       74690             1.88534             1.79982         0.000248299
       74691             1.88393             1.79982         0.000248298
       74692              1.8825             1.79982         0.000248297
       74693             1.88106             1.79982         0.000248296
       74694              1.8796             1.79982         0.000248295
       74695             1.87813             1.79983         0.000248294
       74696             1.87665             1.79983         0.000248293
       74697             1.87518             1.79983         0.000248291
       74698              1.8737             1.79983          0.00024829
       74699             1.87224             1.79983         0.000248289
       74700             1.87078             1.79983         0.000248287
       74701             1.86935             1.79983         0.000248285
       74702             1.86794             1.79983         0.000248284
       74703             1.86657             1.79983         0.000248282
       74704             1.86523             1.79983          0.00024828
       74705             1.86393             1.79984         0.000248279
       74706             1.86268             1.79984         0.000248277
       74707             1.86149             1.79984         0.000248275
       74708             1.86036             1.79984         0.000248273
       74709             1.85929             1.79984         0.000248271
       74710             1.85829             1.79984         0.000248269
       74711             1.85738             1.79984         0.000248266
       74712             1.85654             1.79984         0.000248264
       74713             1.85578             1.79984         0.000248262
       74714             1.85511             1.79984          0.00024826
       74715             1.85453             1.79984         0.000248258
       74716             1.85404             1.79984         0.000248255
       74717             1.85364             1.79984         0.000248253
       74718             1.85333             1.79985         0.000248251
       74719             1.85311             1.79985         0.000248248
       74720             1.85297             1.79985         0.000248246
       74721             1.85293             1.79985         0.000248244
       74722             1.85296             1.79985         0.000248242
       74723             1.85307             1.79985         0.000248239
       74724             1.85326             1.79985         0.000248237
       74725             1.85352             1.79985         0.000248235
       74726             1.85384             1.79985         0.000248232
       74727             1.85422             1.79985          0.00024823
       74728             1.85466             1.79985         0.000248228
       74729             1.85516             1.79985         0.000248226
       74730              1.8557             1.79985         0.000248223
       74731             1.85628             1.79985         0.000248221
       74732              1.8569             1.79986         0.000248219
       74733             1.85756             1.79986         0.000248217
       74734             1.85825             1.79986         0.000248215
       74735             1.85897             1.79986         0.000248213
       74736             1.85972             1.79986         0.000248211
       74737             1.86049             1.79986         0.000248209
       74738              1.8613             1.79986         0.000248207
       74739             1.86213             1.79986         0.000248205
       74740             1.86299             1.79986         0.000248203
       74741             1.86388             1.79986         0.000248201
       74742             1.86479             1.79986         0.000248199
       74743             1.86574             1.79986         0.000248198
       74744             1.86672             1.79987         0.000248196
       74745             1.86773             1.79987         0.000248194
       74746             1.86877             1.79987         0.000248193
       74747             1.86986             1.79987         0.000248191
       74748             1.87098             1.79987          0.00024819
       74749             1.87213             1.79987         0.000248188
       74750             1.87333             1.79987         0.000248187
       74751             1.87457             1.79987         0.000248186
       74752             1.87584             1.79987         0.000248184
       74753             1.87716             1.79987         0.000248183
       74754             1.87851             1.79988         0.000248182
       74755              1.8799             1.79988         0.000248181
       74756             1.88132             1.79988          0.00024818
       74757             1.88278             1.79988         0.000248179
       74758             1.88426             1.79988         0.000248179
       74759             1.88577             1.79988         0.000248178
       74760              1.8873             1.79988         0.000248177
       74761             1.88885             1.79988         0.000248177
       74762             1.89042             1.79988         0.000248176
       74763             1.89199             1.79989         0.000248176
       74764             1.89357             1.79989         0.000248176
       74765             1.89515             1.79989         0.000248176
       74766             1.89672             1.79989         0.000248176
       74767             1.89828             1.79989         0.000248176
       74768             1.89983             1.79989         0.000248176
       74769             1.90136             1.79989         0.000248177
       74770             1.90287             1.79989         0.000248177
       74771             1.90435              1.7999         0.000248178
       74772              1.9058              1.7999         0.000248179
       74773             1.90721              1.7999          0.00024818
       74774             1.90859              1.7999          0.00024818
       74775             1.90992              1.7999         0.000248182
       74776             1.91121              1.7999         0.000248183
       74777             1.91246              1.7999         0.000248184
       74778             1.91365             1.79991         0.000248185
       74779              1.9148             1.79991         0.000248187
       74780             1.91589             1.79991         0.000248188
       74781             1.91693             1.79991          0.00024819
       74782             1.91791             1.79991         0.000248192
       74783             1.91884             1.79991         0.000248193
       74784             1.91971             1.79992         0.000248195
       74785             1.92052             1.79992         0.000248197
       74786             1.92128             1.79992         0.000248199
       74787             1.92198             1.79992         0.000248201
       74788             1.92261             1.79992         0.000248203
       74789             1.92319             1.79992         0.000248205
       74790             1.92372             1.79993         0.000248208
       74791             1.92418             1.79993          0.00024821
       74792             1.92458             1.79993         0.000248212
       74793             1.92493             1.79993         0.000248214
       74794             1.92522             1.79993         0.000248217
       74795             1.92545             1.79993         0.000248219
       74796             1.92563             1.79994         0.000248221
       74797             1.92574             1.79994         0.000248224
       74798              1.9258             1.79994         0.000248226
       74799             1.92581             1.79994         0.000248229
       74800             1.92575             1.79994         0.000248231
       74801             1.92564             1.79994         0.000248233
       74802             1.92548             1.79995         0.000248236
       74803             1.92526             1.79995         0.000248238
       74804             1.92498             1.79995          0.00024824
       74805             1.92465             1.79995         0.000248243
       74806             1.92425             1.79995         0.000248245
       74807             1.92381             1.79995         0.000248247
       74808              1.9233             1.79996         0.000248249
       74809             1.92274             1.79996         0.000248251
       74810             1.92213             1.79996         0.000248253
       74811             1.92145             1.79996         0.000248255
       74812             1.92072             1.79996         0.000248257
       74813             1.91993             1.79996         0.000248259
       74814             1.91909             1.79997         0.000248261
       74815             1.91818             1.79997         0.000248263
       74816             1.91722             1.79997         0.000248264
       74817              1.9162             1.79997         0.000248266
       74818             1.91512             1.79997         0.000248267
       74819             1.91399             1.79997         0.000248269
       74820             1.91279             1.79997          0.00024827
       74821             1.91154             1.79998         0.000248271
       74822             1.91023             1.79998         0.000248272
       74823             1.90887             1.79998         0.000248273
       74824             1.90745             1.79998         0.000248274
       74825             1.90598             1.79998         0.000248275
       74826             1.90446             1.79998         0.000248275
       74827             1.90289             1.79998         0.000248276
       74828             1.90127             1.79999         0.000248276
       74829             1.89961             1.79999         0.000248276
       74830             1.89791             1.79999         0.000248276
       74831             1.89617             1.79999         0.000248277
       74832             1.89439             1.79999         0.000248276
       74833             1.89259             1.79999         0.000248276
       74834             1.89077             1.79999         0.000248276
       74835             1.88892             1.79999         0.000248275
       74836             1.88707                 1.8         0.000248275
       74837             1.88521                 1.8         0.000248274
       74838             1.88335                 1.8         0.000248273
       74839             1.88151                 1.8         0.000248272
       74840             1.87968                 1.8         0.000248271
       74841             1.87788                 1.8          0.00024827
       74842             1.87611                 1.8         0.000248269
       74843             1.87438                 1.8         0.000248268
       74844              1.8727                 1.8         0.000248266
       74845             1.87109             1.80001         0.000248265
       74846             1.86954             1.80001         0.000248263
       74847             1.86807             1.80001         0.000248261
       74848             1.86668             1.80001          0.00024826
       74849             1.86539             1.80001         0.000248258
       74850             1.86419             1.80001         0.000248256
       74851             1.86309             1.80001         0.000248254
       74852              1.8621             1.80001         0.000248252
       74853             1.86122             1.80001          0.00024825
       74854             1.86045             1.80001         0.000248248
       74855              1.8598             1.80001         0.000248246
       74856             1.85927             1.80001         0.000248244
       74857             1.85885             1.80002         0.000248242
       74858             1.85855             1.80002          0.00024824
       74859             1.85836             1.80002         0.000248238
       74860             1.85828             1.80002         0.000248236
       74861              1.8583             1.80002         0.000248234
       74862             1.85843             1.80002         0.000248232
       74863             1.85865             1.80002          0.00024823
       74864             1.85897             1.80002         0.000248228
       74865             1.85937             1.80002         0.000248225
       74866             1.85985             1.80002         0.000248223
       74867              1.8604             1.80002         0.000248221
       74868             1.86102             1.80002         0.000248219
       74869              1.8617             1.80003         0.000248218
       74870             1.86243             1.80003         0.000248216
       74871             1.86322             1.80003         0.000248214
       74872             1.86404             1.80003         0.000248212
       74873              1.8649             1.80003          0.00024821
       74874              1.8658             1.80003         0.000248208
       74875             1.86672             1.80003         0.000248207
       74876             1.86767             1.80003         0.000248205
       74877             1.86863             1.80003         0.000248203
       74878             1.86961             1.80003         0.000248202
       74879              1.8706             1.80003           0.0002482
       74880             1.87161             1.80003         0.000248199
       74881             1.87261             1.80004         0.000248197
       74882             1.87363             1.80004         0.000248196
       74883             1.87464             1.80004         0.000248195
       74884             1.87566             1.80004         0.000248193
       74885             1.87667             1.80004         0.000248192
       74886             1.87768             1.80004         0.000248191
       74887             1.87869             1.80004          0.00024819
       74888             1.87969             1.80004         0.000248189
       74889             1.88068             1.80004         0.000248188
       74890             1.88166             1.80005         0.000248187
       74891             1.88263             1.80005         0.000248186
       74892             1.88359             1.80005         0.000248185
       74893             1.88454             1.80005         0.000248185
       74894             1.88547             1.80005         0.000248184
       74895             1.88639             1.80005         0.000248183
       74896             1.88729             1.80005         0.000248183
       74897             1.88817             1.80005         0.000248182
       74898             1.88904             1.80005         0.000248182
       74899             1.88989             1.80006         0.000248181
       74900             1.89071             1.80006         0.000248181
       74901             1.89151             1.80006         0.000248181
       74902             1.89229             1.80006          0.00024818
       74903             1.89305             1.80006          0.00024818
       74904             1.89378             1.80006          0.00024818
       74905             1.89449             1.80006          0.00024818
       74906             1.89517             1.80006          0.00024818
       74907             1.89583             1.80007          0.00024818
       74908             1.89645             1.80007          0.00024818
       74909             1.89705             1.80007          0.00024818
       74910             1.89762             1.80007          0.00024818
       74911             1.89816             1.80007          0.00024818
       74912             1.89868             1.80007          0.00024818
       74913             1.89916             1.80007          0.00024818
       74914             1.89961             1.80007         0.000248181
       74915             1.90003             1.80008         0.000248181
       74916             1.90041             1.80008         0.000248181
       74917             1.90077             1.80008         0.000248182
       74918             1.90109             1.80008         0.000248182
       74919             1.90139             1.80008         0.000248182
       74920             1.90165             1.80008         0.000248183
       74921             1.90187             1.80008         0.000248183
       74922             1.90207             1.80009         0.000248184
       74923             1.90223             1.80009         0.000248184
       74924             1.90236             1.80009         0.000248184
       74925             1.90245             1.80009         0.000248185
       74926             1.90252             1.80009         0.000248185
       74927             1.90255             1.80009         0.000248186
       74928             1.90254             1.80009         0.000248186
       74929             1.90251             1.80009         0.000248187
       74930             1.90244              1.8001         0.000248187
       74931             1.90234              1.8001         0.000248188
       74932              1.9022              1.8001         0.000248188
       74933             1.90203              1.8001         0.000248188
       74934             1.90183              1.8001         0.000248189
       74935              1.9016              1.8001         0.000248189
       74936             1.90133              1.8001          0.00024819
       74937             1.90103             1.80011          0.00024819
       74938             1.90069             1.80011          0.00024819
       74939             1.90032             1.80011         0.000248191
       74940             1.89991             1.80011         0.000248191
       74941             1.89947             1.80011         0.000248191
       74942               1.899             1.80011         0.000248191
       74943             1.89849             1.80011         0.000248191
       74944             1.89795             1.80012         0.000248191
       74945             1.89737             1.80012         0.000248192
       74946             1.89675             1.80012         0.000248192
       74947              1.8961             1.80012         0.000248192
       74948             1.89541             1.80012         0.000248192
       74949             1.89469             1.80012         0.000248191
       74950             1.89393             1.80012         0.000248191
       74951             1.89313             1.80012         0.000248191
       74952              1.8923             1.80013         0.000248191
       74953             1.89144             1.80013          0.00024819
       74954             1.89053             1.80013          0.00024819
       74955              1.8896             1.80013          0.00024819
       74956             1.88863             1.80013         0.000248189
       74957             1.88762             1.80013         0.000248189
       74958             1.88659             1.80013         0.000248188
       74959             1.88553             1.80013         0.000248187
       74960             1.88444             1.80013         0.000248186
       74961             1.88332             1.80014         0.000248186
       74962             1.88219             1.80014         0.000248185
       74963             1.88103             1.80014         0.000248184
       74964             1.87986             1.80014         0.000248183
       74965             1.87868             1.80014         0.000248182
       74966             1.87749             1.80014         0.000248181
       74967             1.87631             1.80014         0.000248179
       74968             1.87512             1.80014         0.000248178
       74969             1.87395             1.80014         0.000248177
       74970             1.87279             1.80015         0.000248175
       74971             1.87166             1.80015         0.000248174
       74972             1.87055             1.80015         0.000248172
       74973             1.86948             1.80015         0.000248171
       74974             1.86846             1.80015         0.000248169
       74975             1.86748             1.80015         0.000248167
       74976             1.86657             1.80015         0.000248166
       74977             1.86571             1.80015         0.000248164
       74978             1.86493             1.80015         0.000248162
       74979             1.86422             1.80015          0.00024816
       74980             1.86359             1.80015         0.000248158
       74981             1.86305             1.80015         0.000248156
       74982             1.86259             1.80016         0.000248154
       74983             1.86223             1.80016         0.000248153
       74984             1.86195             1.80016         0.000248151
       74985             1.86177             1.80016         0.000248149
       74986             1.86168             1.80016         0.000248147
       74987             1.86168             1.80016         0.000248145
       74988             1.86176             1.80016         0.000248143
       74989             1.86193             1.80016         0.000248141
       74990             1.86218             1.80016         0.000248139
       74991              1.8625             1.80016         0.000248137
       74992             1.86289             1.80016         0.000248135
       74993             1.86335             1.80016         0.000248133
       74994             1.86385             1.80017         0.000248131
       74995              1.8644             1.80017          0.00024813
       74996               1.865             1.80017         0.000248128
       74997             1.86562             1.80017         0.000248126
       74998             1.86627             1.80017         0.000248124
       74999             1.86694             1.80017         0.000248123
       75000             1.86761             1.80017         0.000248121
       75001             1.86829             1.80017         0.000248119
       75002             1.86897             1.80017         0.000248118
       75003             1.86964             1.80017         0.000248116
       75004             1.87029             1.80017         0.000248114
       75005             1.87093             1.80018         0.000248113
       75006             1.87155             1.80018         0.000248111
       75007             1.87214             1.80018          0.00024811
       75008              1.8727             1.80018         0.000248109
       75009             1.87323             1.80018         0.000248107
       75010             1.87372             1.80018         0.000248106
       75011             1.87419             1.80018         0.000248104
       75012             1.87462             1.80018         0.000248103
       75013             1.87501             1.80018         0.000248102
       75014             1.87537             1.80018         0.000248101
       75015              1.8757             1.80019         0.000248099
       75016             1.87599             1.80019         0.000248098
       75017             1.87625             1.80019         0.000248097
       75018             1.87648             1.80019         0.000248096
       75019             1.87668             1.80019         0.000248094
       75020             1.87685             1.80019         0.000248093
       75021             1.87699             1.80019         0.000248092
       75022             1.87711             1.80019         0.000248091
       75023             1.87721             1.80019          0.00024809
       75024             1.87729             1.80019         0.000248088
       75025             1.87734              1.8002         0.000248087
       75026             1.87738              1.8002         0.000248086
       75027             1.87741              1.8002         0.000248085
       75028             1.87742              1.8002         0.000248084
       75029             1.87741              1.8002         0.000248083
       75030              1.8774              1.8002         0.000248081
       75031             1.87738              1.8002          0.00024808
       75032             1.87736              1.8002         0.000248079
       75033             1.87733              1.8002         0.000248078
       75034             1.87729              1.8002         0.000248077
       75035             1.87726             1.80021         0.000248075
       75036             1.87722             1.80021         0.000248074
       75037             1.87718             1.80021         0.000248073
       75038             1.87715             1.80021         0.000248072
       75039             1.87711             1.80021         0.000248071
       75040             1.87708             1.80021          0.00024807
       75041             1.87706             1.80021         0.000248068
       75042             1.87703             1.80021         0.000248067
       75043             1.87701             1.80021         0.000248066
       75044               1.877             1.80022         0.000248065
       75045             1.87699             1.80022         0.000248064
       75046             1.87698             1.80022         0.000248062
       75047             1.87697             1.80022         0.000248061
       75048             1.87696             1.80022          0.00024806
       75049             1.87696             1.80022         0.000248059
       75050             1.87695             1.80022         0.000248058
       75051             1.87694             1.80022         0.000248056
       75052             1.87693             1.80022         0.000248055
       75053             1.87691             1.80022         0.000248054
       75054             1.87688             1.80023         0.000248053
       75055             1.87684             1.80023         0.000248052
       75056             1.87679             1.80023          0.00024805
       75057             1.87672             1.80023         0.000248049
       75058             1.87663             1.80023         0.000248048
       75059             1.87653             1.80023         0.000248047
       75060              1.8764             1.80023         0.000248046
       75061             1.87625             1.80023         0.000248044
       75062             1.87607             1.80023         0.000248043
       75063             1.87586             1.80023         0.000248042
       75064             1.87562             1.80024          0.00024804
       75065             1.87535             1.80024         0.000248039
       75066             1.87504             1.80024         0.000248038
       75067             1.87469             1.80024         0.000248037
       75068             1.87431             1.80024         0.000248035
       75069             1.87389             1.80024         0.000248034
       75070             1.87344             1.80024         0.000248032
       75071             1.87294             1.80024         0.000248031
       75072             1.87241             1.80024          0.00024803
       75073             1.87184             1.80024         0.000248028
       75074             1.87123             1.80025         0.000248027
       75075             1.87059             1.80025         0.000248025
       75076             1.86993             1.80025         0.000248024
       75077             1.86923             1.80025         0.000248022
       75078             1.86851             1.80025          0.00024802
       75079             1.86776             1.80025         0.000248019
       75080             1.86701             1.80025         0.000248017
       75081             1.86624             1.80025         0.000248015
       75082             1.86546             1.80025         0.000248013
       75083             1.86469             1.80025         0.000248012
       75084             1.86392             1.80025          0.00024801
       75085             1.86317             1.80025         0.000248008
       75086             1.86243             1.80026         0.000248006
       75087             1.86173             1.80026         0.000248004
       75088             1.86105             1.80026         0.000248002
       75089             1.86042             1.80026            0.000248
       75090             1.85984             1.80026         0.000247998
       75091             1.85932             1.80026         0.000247996
       75092             1.85885             1.80026         0.000247994
       75093             1.85845             1.80026         0.000247992
       75094             1.85813             1.80026          0.00024799
       75095             1.85789             1.80026         0.000247988
       75096             1.85772             1.80026         0.000247985
       75097             1.85765             1.80026         0.000247983
       75098             1.85766             1.80027         0.000247981
       75099             1.85776             1.80027         0.000247979
       75100             1.85795             1.80027         0.000247977
       75101             1.85823             1.80027         0.000247975
       75102              1.8586             1.80027         0.000247973
       75103             1.85906             1.80027         0.000247971
       75104              1.8596             1.80027         0.000247969
       75105             1.86022             1.80027         0.000247967
       75106             1.86091             1.80027         0.000247965
       75107             1.86167             1.80027         0.000247963
       75108             1.86249             1.80027         0.000247961
       75109             1.86337             1.80027         0.000247959
       75110              1.8643             1.80027         0.000247957
       75111             1.86527             1.80028         0.000247955
       75112             1.86628             1.80028         0.000247953
       75113             1.86731             1.80028         0.000247952
       75114             1.86836             1.80028          0.00024795
       75115             1.86942             1.80028         0.000247949
       75116             1.87049             1.80028         0.000247947
       75117             1.87156             1.80028         0.000247946
       75118             1.87261             1.80028         0.000247944
       75119             1.87366             1.80028         0.000247943
       75120             1.87468             1.80028         0.000247941
       75121             1.87567             1.80029          0.00024794
       75122             1.87664             1.80029         0.000247939
       75123             1.87757             1.80029         0.000247938
       75124             1.87846             1.80029         0.000247937
       75125             1.87931             1.80029         0.000247936
       75126             1.88011             1.80029         0.000247935
       75127             1.88087             1.80029         0.000247934
       75128             1.88157             1.80029         0.000247933
       75129             1.88222             1.80029         0.000247932
       75130             1.88282             1.80029         0.000247931
       75131             1.88336              1.8003          0.00024793
       75132             1.88385              1.8003         0.000247929
       75133             1.88427              1.8003         0.000247928
       75134             1.88465              1.8003         0.000247928
       75135             1.88496              1.8003         0.000247927
       75136             1.88522              1.8003         0.000247926
       75137             1.88542              1.8003         0.000247926
       75138             1.88556              1.8003         0.000247925
       75139             1.88565              1.8003         0.000247924
       75140             1.88569             1.80031         0.000247923
       75141             1.88567             1.80031         0.000247923
       75142             1.88559             1.80031         0.000247922
       75143             1.88547             1.80031         0.000247921
