#     BLOCK:           ACTUAL_T:              T_AVE:              ERROR:
       99583             1.20506             1.19882         0.000134081
       99584             1.20459             1.19882          0.00013408
       99585             1.20411             1.19882         0.000134078
       99586             1.20362             1.19882         0.000134077
       99587             1.20312             1.19882         0.000134076
       99588             1.20261             1.19882         0.000134074
       99589              1.2021             1.19882         0.000134073
       99590             1.20159             1.19882         0.000134072
       99591             1.20107             1.19882          0.00013407
       99592             1.20055             1.19882         0.000134069
       99593             1.20004             1.19882         0.000134068
       99594             1.19953             1.19882         0.000134066
       99595             1.19902             1.19882         0.000134065
       99596             1.19852             1.19882         0.000134064
       99597             1.19802             1.19882         0.000134062
       99598             1.19754             1.19882         0.000134061
       99599             1.19706             1.19882          0.00013406
       99600              1.1966             1.19882         0.000134058
       99601             1.19615             1.19882         0.000134057
       99602             1.19571             1.19882         0.000134056
       99603             1.19528             1.19882         0.000134054
       99604             1.19486             1.19882         0.000134053
       99605             1.19446             1.19882         0.000134052
       99606             1.19406             1.19882          0.00013405
       99607             1.19368             1.19882         0.000134049
       99608             1.19331             1.19882         0.000134048
       99609             1.19294             1.19882         0.000134046
       99610             1.19259             1.19882         0.000134045
       99611             1.19224             1.19882         0.000134044
       99612             1.19189             1.19882         0.000134042
       99613             1.19155             1.19882         0.000134041
       99614              1.1912             1.19882          0.00013404
       99615             1.19085             1.19882         0.000134038
       99616              1.1905             1.19882         0.000134037
       99617             1.19014             1.19882         0.000134036
       99618             1.18978             1.19882         0.000134034
       99619              1.1894             1.19882         0.000134033
       99620             1.18901             1.19882         0.000134032
       99621              1.1886             1.19882          0.00013403
       99622             1.18817             1.19882         0.000134029
       99623             1.18772             1.19882         0.000134028
       99624             1.18725             1.19882         0.000134026
       99625             1.18676             1.19882         0.000134025
       99626             1.18624             1.19882         0.000134024
       99627              1.1857             1.19882         0.000134023
       99628             1.18513             1.19882         0.000134021
       99629             1.18453             1.19882          0.00013402
       99630              1.1839             1.19882         0.000134019
       99631             1.18324             1.19882         0.000134018
       99632             1.18255             1.19882         0.000134016
       99633             1.18183             1.19882         0.000134015
       99634             1.18109             1.19882         0.000134014
       99635             1.18031             1.19882         0.000134013
       99636             1.17951             1.19882         0.000134011
       99637             1.17868             1.19882          0.00013401
       99638             1.17782             1.19882         0.000134009
       99639             1.17694             1.19882         0.000134008
       99640             1.17604             1.19882         0.000134007
       99641             1.17513             1.19882         0.000134006
       99642             1.17419             1.19882         0.000134005
       99643             1.17324             1.19882         0.000134003
       99644             1.17228             1.19882         0.000134002
       99645             1.17132             1.19882         0.000134001
       99646             1.17035             1.19882            0.000134
       99647             1.16938             1.19882         0.000133999
       99648             1.16841             1.19882         0.000133998
       99649             1.16745             1.19882         0.000133997
       99650             1.16651             1.19882         0.000133996
       99651             1.16558             1.19882         0.000133995
       99652             1.16467             1.19882         0.000133994
       99653             1.16378             1.19882         0.000133994
       99654             1.16293             1.19882         0.000133993
       99655             1.16211             1.19882         0.000133992
       99656             1.16133             1.19881         0.000133991
       99657             1.16059             1.19881          0.00013399
       99658              1.1599             1.19881         0.000133989
       99659             1.15926             1.19881         0.000133989
       99660             1.15869             1.19881         0.000133988
       99661             1.15817             1.19881         0.000133987
       99662             1.15771             1.19881         0.000133987
       99663             1.15732             1.19881         0.000133986
       99664               1.157             1.19881         0.000133985
       99665             1.15676             1.19881         0.000133984
       99666             1.15659             1.19881         0.000133984
       99667             1.15649             1.19881         0.000133983
       99668             1.15647             1.19881         0.000133982
       99669             1.15653             1.19881         0.000133982
       99670             1.15667             1.19881         0.000133981
       99671             1.15688             1.19881          0.00013398
       99672             1.15717             1.19881          0.00013398
       99673             1.15754             1.19881         0.000133979
       99674             1.15797             1.19881         0.000133978
       99675             1.15848             1.19881         0.000133978
       99676             1.15905             1.19881         0.000133977
       99677             1.15969             1.19881         0.000133976
       99678             1.16039             1.19881         0.000133975
       99679             1.16114             1.19881         0.000133974
       99680             1.16194             1.19881         0.000133974
       99681              1.1628              1.1988         0.000133973
       99682             1.16369              1.1988         0.000133972
       99683             1.16463              1.1988         0.000133971
       99684             1.16559              1.1988          0.00013397
       99685             1.16659              1.1988         0.000133969
       99686             1.16761              1.1988         0.000133968
       99687             1.16865              1.1988         0.000133967
       99688             1.16971              1.1988         0.000133966
       99689             1.17078              1.1988         0.000133965
       99690             1.17186              1.1988         0.000133964
       99691             1.17294              1.1988         0.000133963
       99692             1.17402              1.1988         0.000133962
       99693              1.1751              1.1988         0.000133961
       99694             1.17617              1.1988         0.000133959
       99695             1.17724              1.1988         0.000133958
       99696             1.17829              1.1988         0.000133957
       99697             1.17932              1.1988         0.000133956
       99698             1.18034              1.1988         0.000133955
       99699             1.18134              1.1988         0.000133953
       99700             1.18232              1.1988         0.000133952
       99701             1.18328              1.1988         0.000133951
       99702             1.18422              1.1988          0.00013395
       99703             1.18513              1.1988         0.000133948
       99704             1.18601              1.1988         0.000133947
       99705             1.18687              1.1988         0.000133946
       99706              1.1877              1.1988         0.000133945
       99707              1.1885              1.1988         0.000133943
       99708             1.18927              1.1988         0.000133942
       99709             1.19001              1.1988         0.000133941
       99710             1.19072              1.1988         0.000133939
       99711             1.19141              1.1988         0.000133938
       99712             1.19206              1.1988         0.000133937
       99713             1.19269              1.1988         0.000133935
       99714             1.19328              1.1988         0.000133934
       99715             1.19385              1.1988         0.000133933
       99716             1.19438              1.1988         0.000133931
       99717             1.19489              1.1988          0.00013393
       99718             1.19537              1.1988         0.000133929
       99719             1.19583              1.1988         0.000133927
       99720             1.19625              1.1988         0.000133926
       99721             1.19665              1.1988         0.000133925
       99722             1.19703              1.1988         0.000133923
       99723             1.19738              1.1988         0.000133922
       99724             1.19771              1.1988         0.000133921
       99725             1.19801              1.1988         0.000133919
       99726             1.19829              1.1988         0.000133918
       99727             1.19855              1.1988         0.000133917
       99728             1.19878              1.1988         0.000133915
       99729               1.199              1.1988         0.000133914
       99730              1.1992              1.1988         0.000133913
       99731             1.19937              1.1988         0.000133911
       99732             1.19954              1.1988          0.00013391
       99733             1.19968              1.1988         0.000133909
       99734             1.19981              1.1988         0.000133907
       99735             1.19992              1.1988         0.000133906
       99736             1.20001              1.1988         0.000133905
       99737              1.2001              1.1988         0.000133903
       99738             1.20017              1.1988         0.000133902
       99739             1.20022              1.1988         0.000133901
       99740             1.20027              1.1988         0.000133899
       99741              1.2003              1.1988         0.000133898
       99742             1.20032              1.1988         0.000133896
       99743             1.20033              1.1988         0.000133895
       99744             1.20033              1.1988         0.000133894
       99745             1.20032              1.1988         0.000133892
       99746              1.2003              1.1988         0.000133891
       99747             1.20027              1.1988          0.00013389
       99748             1.20024              1.1988         0.000133888
       99749             1.20019              1.1988         0.000133887
       99750             1.20014              1.1988         0.000133886
       99751             1.20008              1.1988         0.000133884
       99752             1.20002              1.1988         0.000133883
       99753             1.19995              1.1988         0.000133882
       99754             1.19987              1.1988          0.00013388
       99755             1.19978              1.1988         0.000133879
       99756              1.1997              1.1988         0.000133878
       99757              1.1996              1.1988         0.000133876
       99758              1.1995              1.1988         0.000133875
       99759              1.1994              1.1988         0.000133874
       99760             1.19929              1.1988         0.000133872
       99761             1.19918              1.1988         0.000133871
       99762             1.19907              1.1988          0.00013387
       99763             1.19895              1.1988         0.000133868
       99764             1.19883              1.1988         0.000133867
       99765              1.1987              1.1988         0.000133866
       99766             1.19857              1.1988         0.000133864
       99767             1.19845              1.1988         0.000133863
       99768             1.19831              1.1988         0.000133862
       99769             1.19818              1.1988          0.00013386
       99770             1.19805              1.1988         0.000133859
       99771             1.19791              1.1988         0.000133858
       99772             1.19778              1.1988         0.000133856
       99773             1.19764              1.1988         0.000133855
       99774              1.1975              1.1988         0.000133854
       99775             1.19737              1.1988         0.000133852
       99776             1.19723              1.1988         0.000133851
       99777              1.1971              1.1988          0.00013385
       99778             1.19696              1.1988         0.000133848
       99779             1.19682              1.1988         0.000133847
       99780             1.19669              1.1988         0.000133846
       99781             1.19656              1.1988         0.000133844
       99782             1.19643              1.1988         0.000133843
       99783              1.1963              1.1988         0.000133841
       99784             1.19617              1.1988          0.00013384
       99785             1.19604              1.1988         0.000133839
       99786             1.19592              1.1988         0.000133837
       99787              1.1958              1.1988         0.000133836
       99788             1.19568              1.1988         0.000133835
       99789             1.19556              1.1988         0.000133833
       99790             1.19545              1.1988         0.000133832
       99791             1.19534              1.1988         0.000133831
       99792             1.19523              1.1988         0.000133829
       99793             1.19512              1.1988         0.000133828
       99794             1.19502              1.1988         0.000133827
       99795             1.19492              1.1988         0.000133825
       99796             1.19483              1.1988         0.000133824
       99797             1.19474              1.1988         0.000133823
       99798             1.19465              1.1988         0.000133821
       99799             1.19456              1.1988          0.00013382
       99800             1.19448              1.1988         0.000133819
       99801              1.1944              1.1988         0.000133817
       99802             1.19433              1.1988         0.000133816
       99803             1.19426              1.1988         0.000133815
       99804             1.19419              1.1988         0.000133813
       99805             1.19413              1.1988         0.000133812
       99806             1.19407              1.1988         0.000133811
       99807             1.19402              1.1988         0.000133809
       99808             1.19397              1.1988         0.000133808
       99809             1.19392              1.1988         0.000133807
       99810             1.19388              1.1988         0.000133805
       99811             1.19384              1.1988         0.000133804
       99812             1.19381              1.1988         0.000133803
       99813             1.19378              1.1988         0.000133801
       99814             1.19376              1.1988           0.0001338
       99815             1.19373              1.1988         0.000133799
       99816             1.19372              1.1988         0.000133797
       99817              1.1937              1.1988         0.000133796
       99818              1.1937              1.1988         0.000133795
       99819             1.19369              1.1988         0.000133793
       99820             1.19369              1.1988         0.000133792
       99821              1.1937              1.1988         0.000133791
       99822              1.1937              1.1988         0.000133789
       99823             1.19372              1.1988         0.000133788
       99824             1.19373              1.1988         0.000133787
       99825             1.19376              1.1988         0.000133785
       99826             1.19378              1.1988         0.000133784
       99827             1.19381              1.1988         0.000133783
       99828             1.19384              1.1988         0.000133781
       99829             1.19388              1.1988          0.00013378
       99830             1.19392              1.1988         0.000133779
       99831             1.19397              1.1988         0.000133777
       99832             1.19402              1.1988         0.000133776
       99833             1.19408              1.1988         0.000133775
       99834             1.19414              1.1988         0.000133774
       99835              1.1942              1.1988         0.000133772
       99836             1.19427              1.1988         0.000133771
       99837             1.19434              1.1988          0.00013377
       99838             1.19442              1.1988         0.000133768
       99839              1.1945              1.1988         0.000133767
       99840             1.19459              1.1988         0.000133766
       99841             1.19468              1.1988         0.000133764
       99842             1.19478              1.1988         0.000133763
       99843             1.19488              1.1988         0.000133762
       99844             1.19499              1.1988          0.00013376
       99845              1.1951              1.1988         0.000133759
       99846             1.19521              1.1988         0.000133758
       99847             1.19533              1.1988         0.000133756
       99848             1.19545              1.1988         0.000133755
       99849             1.19558              1.1988         0.000133753
       99850             1.19572              1.1988         0.000133752
       99851             1.19585              1.1988         0.000133751
       99852               1.196              1.1988         0.000133749
       99853             1.19614              1.1988         0.000133748
       99854             1.19629              1.1988         0.000133747
       99855             1.19644              1.1988         0.000133745
       99856              1.1966              1.1988         0.000133744
       99857             1.19676              1.1988         0.000133743
       99858             1.19693              1.1988         0.000133741
       99859             1.19709              1.1988          0.00013374
       99860             1.19727              1.1988         0.000133739
       99861             1.19744              1.1988         0.000133737
       99862             1.19761              1.1988         0.000133736
       99863             1.19779              1.1988         0.000133735
       99864             1.19797              1.1988         0.000133733
       99865             1.19815              1.1988         0.000133732
       99866             1.19833              1.1988         0.000133731
       99867             1.19852              1.1988         0.000133729
       99868              1.1987              1.1988         0.000133728
       99869             1.19888              1.1988         0.000133727
       99870             1.19906              1.1988         0.000133725
       99871             1.19925              1.1988         0.000133724
       99872             1.19943              1.1988         0.000133723
       99873             1.19961              1.1988         0.000133721
       99874             1.19978              1.1988          0.00013372
       99875             1.19996              1.1988         0.000133719
       99876             1.20013              1.1988         0.000133717
       99877              1.2003              1.1988         0.000133716
       99878             1.20046              1.1988         0.000133715
       99879             1.20063              1.1988         0.000133713
       99880             1.20078              1.1988         0.000133712
       99881             1.20093              1.1988         0.000133711
       99882             1.20108              1.1988         0.000133709
       99883             1.20122              1.1988         0.000133708
       99884             1.20135              1.1988         0.000133707
       99885             1.20148              1.1988         0.000133705
       99886              1.2016              1.1988         0.000133704
       99887             1.20172              1.1988         0.000133703
       99888             1.20182              1.1988         0.000133701
       99889             1.20192              1.1988           0.0001337
       99890             1.20201              1.1988         0.000133699
       99891             1.20209              1.1988         0.000133697
       99892             1.20216              1.1988         0.000133696
       99893             1.20222              1.1988         0.000133695
       99894             1.20227              1.1988         0.000133693
       99895             1.20231              1.1988         0.000133692
       99896             1.20235              1.1988         0.000133691
       99897             1.20237              1.1988         0.000133689
       99898             1.20237              1.1988         0.000133688
       99899             1.20237              1.1988         0.000133687
       99900             1.20236              1.1988         0.000133685
       99901             1.20233              1.1988         0.000133684
       99902             1.20229              1.1988         0.000133683
       99903             1.20224              1.1988         0.000133681
       99904             1.20218              1.1988          0.00013368
       99905              1.2021              1.1988         0.000133679
       99906             1.20201              1.1988         0.000133677
       99907              1.2019              1.1988         0.000133676
       99908             1.20178              1.1988         0.000133675
       99909             1.20165              1.1988         0.000133673
       99910              1.2015              1.1988         0.000133672
       99911             1.20134              1.1988         0.000133671
       99912             1.20116              1.1988         0.000133669
       99913             1.20097              1.1988         0.000133668
       99914             1.20076              1.1988         0.000133667
       99915             1.20054              1.1988         0.000133665
       99916              1.2003              1.1988         0.000133664
       99917             1.20005              1.1988         0.000133663
       99918             1.19978              1.1988         0.000133661
       99919              1.1995              1.1988          0.00013366
       99920              1.1992              1.1988         0.000133659
       99921             1.19889              1.1988         0.000133657
       99922             1.19857              1.1988         0.000133656
       99923             1.19823              1.1988         0.000133655
       99924             1.19788              1.1988         0.000133653
       99925             1.19752              1.1988         0.000133652
       99926             1.19715              1.1988         0.000133651
       99927             1.19677              1.1988         0.000133649
       99928             1.19639              1.1988         0.000133648
       99929             1.19599              1.1988         0.000133647
       99930              1.1956              1.1988         0.000133645
       99931              1.1952              1.1988         0.000133644
       99932              1.1948              1.1988         0.000133643
       99933              1.1944              1.1988         0.000133641
       99934             1.19401              1.1988          0.00013364
       99935             1.19363              1.1988         0.000133639
       99936             1.19326              1.1988         0.000133637
       99937              1.1929              1.1988         0.000133636
       99938             1.19255              1.1988         0.000133635
       99939             1.19223              1.1988         0.000133633
       99940             1.19193              1.1988         0.000133632
       99941             1.19165              1.1988         0.000133631
       99942             1.19141              1.1988         0.000133629
       99943             1.19119              1.1988         0.000133628
       99944             1.19102              1.1988         0.000133627
       99945             1.19088              1.1988         0.000133625
       99946             1.19078              1.1988         0.000133624
       99947             1.19072              1.1988         0.000133623
       99948             1.19071             1.19879         0.000133621
       99949             1.19075             1.19879          0.00013362
       99950             1.19083             1.19879         0.000133619
       99951             1.19096             1.19879         0.000133618
       99952             1.19115             1.19879         0.000133616
       99953             1.19138             1.19879         0.000133615
       99954             1.19166             1.19879         0.000133614
       99955               1.192             1.19879         0.000133612
       99956             1.19238             1.19879         0.000133611
       99957              1.1928             1.19879          0.00013361
       99958             1.19327             1.19879         0.000133608
       99959             1.19378             1.19879         0.000133607
       99960             1.19434             1.19879         0.000133606
       99961             1.19492             1.19879         0.000133604
       99962             1.19554             1.19879         0.000133603
       99963             1.19619             1.19879         0.000133602
       99964             1.19687             1.19879           0.0001336
       99965             1.19757             1.19879         0.000133599
       99966             1.19829             1.19879         0.000133598
       99967             1.19902             1.19879         0.000133596
       99968             1.19976             1.19879         0.000133595
       99969             1.20052             1.19879         0.000133594
       99970             1.20127             1.19879         0.000133592
       99971             1.20203             1.19879         0.000133591
       99972             1.20279             1.19879          0.00013359
       99973             1.20354             1.19879         0.000133588
       99974             1.20428             1.19879         0.000133587
       99975             1.20502             1.19879         0.000133586
       99976             1.20574             1.19879         0.000133584
       99977             1.20645             1.19879         0.000133583
       99978             1.20714             1.19879         0.000133582
       99979             1.20782             1.19879          0.00013358
       99980             1.20847             1.19879         0.000133579
       99981             1.20911             1.19879         0.000133578
       99982             1.20972             1.19879         0.000133577
       99983             1.21031              1.1988         0.000133575
       99984             1.21088              1.1988         0.000133574
       99985             1.21142              1.1988         0.000133573
       99986             1.21194              1.1988         0.000133571
       99987             1.21244              1.1988          0.00013357
       99988             1.21291              1.1988         0.000133569
       99989             1.21335              1.1988         0.000133568
       99990             1.21378              1.1988         0.000133566
       99991             1.21417              1.1988         0.000133565
       99992             1.21454              1.1988         0.000133564
       99993             1.21489              1.1988         0.000133563
       99994             1.21521              1.1988         0.000133561
       99995             1.21551              1.1988          0.00013356
       99996             1.21579              1.1988         0.000133559
       99997             1.21604              1.1988         0.000133558
       99998             1.21626              1.1988         0.000133556
       99999             1.21647              1.1988         0.000133555
      100000             1.21665              1.1988         0.000133554
      100001             1.21681              1.1988         0.000133553
      100002             1.21694              1.1988         0.000133552
      100003             1.21705              1.1988          0.00013355
      100004             1.21714              1.1988         0.000133549
      100005             1.21721              1.1988         0.000133548
      100006             1.21725              1.1988         0.000133547
      100007             1.21727              1.1988         0.000133546
      100008             1.21727              1.1988         0.000133544
      100009             1.21724              1.1988         0.000133543
      100010             1.21719              1.1988         0.000133542
      100011             1.21712              1.1988         0.000133541
      100012             1.21703              1.1988          0.00013354
      100013             1.21691              1.1988         0.000133538
      100014             1.21676              1.1988         0.000133537
      100015             1.21659              1.1988         0.000133536
      100016              1.2164              1.1988         0.000133535
      100017             1.21618              1.1988         0.000133533
      100018             1.21593              1.1988         0.000133532
      100019             1.21566              1.1988         0.000133531
      100020             1.21536              1.1988          0.00013353
      100021             1.21504              1.1988         0.000133529
      100022             1.21468              1.1988         0.000133527
      100023             1.21431              1.1988         0.000133526
      100024              1.2139              1.1988         0.000133525
      100025             1.21347              1.1988         0.000133524
      100026             1.21301              1.1988         0.000133522
      100027             1.21252              1.1988         0.000133521
      100028             1.21201              1.1988          0.00013352
      100029             1.21147              1.1988         0.000133518
      100030             1.21091              1.1988         0.000133517
      100031             1.21032              1.1988         0.000133516
      100032              1.2097              1.1988         0.000133515
      100033             1.20907              1.1988         0.000133513
      100034             1.20841              1.1988         0.000133512
      100035             1.20774              1.1988         0.000133511
      100036             1.20704              1.1988         0.000133509
      100037             1.20633              1.1988         0.000133508
      100038              1.2056              1.1988         0.000133507
      100039             1.20487              1.1988         0.000133505
      100040             1.20412              1.1988         0.000133504
      100041             1.20337              1.1988         0.000133503
      100042             1.20261              1.1988         0.000133501
      100043             1.20185              1.1988           0.0001335
      100044             1.20109              1.1988         0.000133499
      100045             1.20033              1.1988         0.000133497
      100046             1.19958              1.1988         0.000133496
      100047             1.19884              1.1988         0.000133495
      100048             1.19812              1.1988         0.000133493
      100049             1.19741              1.1988         0.000133492
      100050             1.19671              1.1988         0.000133491
      100051             1.19604              1.1988         0.000133489
      100052             1.19539              1.1988         0.000133488
      100053             1.19476              1.1988         0.000133487
      100054             1.19416              1.1988         0.000133486
      100055             1.19359              1.1988         0.000133484
      100056             1.19304              1.1988         0.000133483
      100057             1.19253              1.1988         0.000133482
      100058             1.19204              1.1988          0.00013348
      100059             1.19158              1.1988         0.000133479
      100060             1.19115              1.1988         0.000133478
      100061             1.19075              1.1988         0.000133476
      100062             1.19038              1.1988         0.000133475
      100063             1.19004              1.1988         0.000133474
      100064             1.18972              1.1988         0.000133472
      100065             1.18942              1.1988         0.000133471
      100066             1.18915              1.1988          0.00013347
      100067              1.1889              1.1988         0.000133468
      100068             1.18866              1.1988         0.000133467
      100069             1.18845              1.1988         0.000133466
      100070             1.18824              1.1988         0.000133465
      100071             1.18806              1.1988         0.000133463
      100072             1.18788              1.1988         0.000133462
      100073             1.18771              1.1988         0.000133461
      100074             1.18756              1.1988         0.000133459
      100075             1.18741              1.1988         0.000133458
      100076             1.18726              1.1988         0.000133457
      100077             1.18712              1.1988         0.000133456
      100078             1.18699              1.1988         0.000133454
      100079             1.18686              1.1988         0.000133453
      100080             1.18673              1.1988         0.000133452
      100081              1.1866              1.1988          0.00013345
      100082             1.18648              1.1988         0.000133449
      100083             1.18637              1.1988         0.000133448
      100084             1.18625              1.1988         0.000133447
      100085             1.18614              1.1988         0.000133445
      100086             1.18604              1.1988         0.000133444
      100087             1.18594              1.1988         0.000133443
      100088             1.18585              1.1988         0.000133442
      100089             1.18577              1.1988          0.00013344
      100090             1.18569              1.1988         0.000133439
      100091             1.18563              1.1988         0.000133438
      100092             1.18558              1.1988         0.000133436
      100093             1.18554              1.1988         0.000133435
      100094             1.18552              1.1988         0.000133434
      100095             1.18551              1.1988         0.000133433
      100096             1.18552              1.1988         0.000133431
      100097             1.18556              1.1988          0.00013343
      100098             1.18561              1.1988         0.000133429
      100099             1.18569              1.1988         0.000133428
      100100              1.1858              1.1988         0.000133426
      100101             1.18593              1.1988         0.000133425
      100102             1.18609              1.1988         0.000133424
      100103             1.18628              1.1988         0.000133423
      100104             1.18651              1.1988         0.000133421
      100105             1.18676              1.1988          0.00013342
      100106             1.18705              1.1988         0.000133419
      100107             1.18737              1.1988         0.000133417
      100108             1.18773              1.1988         0.000133416
      100109             1.18813              1.1988         0.000133415
      100110             1.18856              1.1988         0.000133414
      100111             1.18902              1.1988         0.000133412
      100112             1.18952              1.1988         0.000133411
      100113             1.19004              1.1988          0.00013341
      100114             1.19061              1.1988         0.000133408
      100115              1.1912              1.1988         0.000133407
      100116             1.19182              1.1988         0.000133406
      100117             1.19246              1.1988         0.000133404
      100118             1.19313              1.1988         0.000133403
      100119             1.19382              1.1988         0.000133402
      100120             1.19453              1.1988           0.0001334
      100121             1.19525              1.1988         0.000133399
      100122             1.19599              1.1988         0.000133398
      100123             1.19674              1.1988         0.000133396
      100124             1.19749              1.1988         0.000133395
      100125             1.19825              1.1988         0.000133394
      100126               1.199              1.1988         0.000133392
      100127             1.19976              1.1988         0.000133391
      100128              1.2005              1.1988          0.00013339
      100129             1.20124              1.1988         0.000133388
      100130             1.20197              1.1988         0.000133387
      100131             1.20269              1.1988         0.000133386
      100132             1.20339              1.1988         0.000133384
      100133             1.20407              1.1988         0.000133383
      100134             1.20473              1.1988         0.000133382
      100135             1.20537              1.1988          0.00013338
      100136             1.20599              1.1988         0.000133379
      100137             1.20658              1.1988         0.000133378
      100138             1.20715              1.1988         0.000133377
      100139             1.20768              1.1988         0.000133375
      100140             1.20819              1.1988         0.000133374
      100141             1.20868              1.1988         0.000133373
      100142             1.20913              1.1988         0.000133371
      100143             1.20955              1.1988          0.00013337
      100144             1.20994              1.1988         0.000133369
      100145              1.2103              1.1988         0.000133368
      100146             1.21063              1.1988         0.000133366
      100147             1.21093              1.1988         0.000133365
      100148             1.21121              1.1988         0.000133364
      100149             1.21145              1.1988         0.000133362
      100150             1.21166              1.1988         0.000133361
      100151             1.21184              1.1988          0.00013336
      100152             1.21199              1.1988         0.000133359
      100153             1.21211              1.1988         0.000133357
      100154             1.21221              1.1988         0.000133356
      100155             1.21228              1.1988         0.000133355
      100156             1.21232              1.1988         0.000133354
      100157             1.21233              1.1988         0.000133352
      100158             1.21232              1.1988         0.000133351
      100159             1.21228              1.1988          0.00013335
      100160             1.21222              1.1988         0.000133349
      100161             1.21213              1.1988         0.000133347
      100162             1.21202              1.1988         0.000133346
      100163             1.21189              1.1988         0.000133345
      100164             1.21173              1.1988         0.000133343
      100165             1.21155              1.1988         0.000133342
      100166             1.21135              1.1988         0.000133341
      100167             1.21113              1.1988          0.00013334
      100168             1.21089              1.1988         0.000133338
      100169             1.21062              1.1988         0.000133337
      100170             1.21034              1.1988         0.000133336
      100171             1.21004              1.1988         0.000133335
      100172             1.20972              1.1988         0.000133333
      100173             1.20938              1.1988         0.000133332
      100174             1.20902              1.1988         0.000133331
      100175             1.20865              1.1988         0.000133329
      100176             1.20825              1.1988         0.000133328
      100177             1.20784              1.1988         0.000133327
      100178             1.20742              1.1988         0.000133325
      100179             1.20697              1.1988         0.000133324
      100180             1.20651              1.1988         0.000133323
      100181             1.20604              1.1988         0.000133322
      100182             1.20555              1.1988          0.00013332
      100183             1.20505              1.1988         0.000133319
      100184             1.20453              1.1988         0.000133318
      100185             1.20399              1.1988         0.000133316
      100186             1.20345              1.1988         0.000133315
      100187             1.20289              1.1988         0.000133314
      100188             1.20232              1.1988         0.000133312
      100189             1.20174              1.1988         0.000133311
      100190             1.20114              1.1988          0.00013331
      100191             1.20054              1.1988         0.000133308
      100192             1.19992              1.1988         0.000133307
      100193              1.1993              1.1988         0.000133306
      100194             1.19867              1.1988         0.000133304
      100195             1.19803              1.1988         0.000133303
      100196             1.19739              1.1988         0.000133302
      100197             1.19674              1.1988           0.0001333
      100198             1.19609              1.1988         0.000133299
      100199             1.19544              1.1988         0.000133298
