#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         235            -7.42868            -7.49416           0.0266593
         236            -7.42698            -7.49388           0.0265479
         237            -7.42445            -7.49358           0.0264375
         238            -7.42142            -7.49328           0.0263281
         239            -7.41824            -7.49297           0.0262198
         240             -7.4162            -7.49265           0.0261125
         241            -7.41466            -7.49232           0.0260062
         242            -7.41201            -7.49199           0.0259009
         243            -7.41051            -7.49166           0.0257964
         244            -7.40985            -7.49132           0.0256929
         245            -7.40906            -7.49099           0.0255902
         246             -7.4075            -7.49065           0.0254884
         247             -7.4071            -7.49031           0.0253875
         248            -7.40724            -7.48997           0.0252873
         249            -7.40661            -7.48964            0.025188
         250            -7.40618             -7.4893           0.0250895
         251             -7.4063            -7.48897           0.0249917
         252            -7.40759            -7.48865           0.0248946
         253            -7.40877            -7.48833           0.0247982
         254             -7.4092            -7.48802           0.0247025
         255            -7.40952            -7.48772           0.0246076
         256            -7.41071            -7.48741           0.0245133
         257            -7.41277            -7.48712           0.0244196
         258            -7.41407            -7.48684           0.0243266
         259            -7.41529            -7.48656           0.0242343
         260            -7.41736             -7.4863           0.0241425
         261            -7.41965            -7.48604           0.0240514
         262            -7.42119             -7.4858           0.0239608
         263             -7.4239            -7.48556           0.0238709
         264            -7.42714            -7.48534           0.0237815
         265             -7.4296            -7.48513           0.0236927
         266            -7.43226            -7.48493           0.0236044
         267            -7.43607            -7.48475           0.0235167
         268            -7.43973            -7.48458           0.0234296
         269            -7.44354            -7.48443            0.023343
         270            -7.44749            -7.48429           0.0232569
         271            -7.45124            -7.48417           0.0231714
         272            -7.45639            -7.48407           0.0230865
         273            -7.45969            -7.48398           0.0230021
         274            -7.46467            -7.48391           0.0229182
         275            -7.46873            -7.48385            0.022835
         276            -7.47345            -7.48381           0.0227523
         277            -7.47818            -7.48379           0.0226701
         278            -7.48288            -7.48379           0.0225886
         279            -7.48852            -7.48381           0.0225076
         280            -7.49214            -7.48384           0.0224273
         281            -7.49634            -7.48388           0.0223475
         282            -7.50042            -7.48394           0.0222683
         283            -7.50439            -7.48401           0.0221898
         284            -7.50919             -7.4841           0.0221118
         285            -7.51222             -7.4842           0.0220344
         286            -7.51476            -7.48431           0.0219577
         287            -7.51778            -7.48442           0.0218815
         288            -7.52029            -7.48455           0.0218058
         289            -7.52359            -7.48468           0.0217308
         290            -7.52638            -7.48483           0.0216563
         291            -7.52897            -7.48498           0.0215825
         292            -7.53267            -7.48514           0.0215092
         293            -7.53522            -7.48531           0.0214364
         294            -7.53662            -7.48549           0.0213642
         295            -7.53816            -7.48566           0.0212926
         296            -7.53889            -7.48584           0.0212214
         297            -7.54011            -7.48603           0.0211507
         298            -7.54152            -7.48621           0.0210806
         299            -7.54279             -7.4864           0.0210109
         300            -7.54491             -7.4866           0.0209418
         301            -7.54596             -7.4868           0.0208731
         302             -7.5453            -7.48699           0.0208049
         303            -7.54585            -7.48718           0.0207371
         304            -7.54829            -7.48738           0.0206699
         305            -7.54873            -7.48759           0.0206031
         306            -7.54946            -7.48779           0.0205368
         307            -7.55015            -7.48799           0.0204709
         308            -7.55115             -7.4882           0.0204055
         309            -7.55151             -7.4884           0.0203404
         310            -7.55154             -7.4886           0.0202758
         311            -7.55256            -7.48881           0.0202117
         312            -7.55359            -7.48902            0.020148
         313            -7.55499            -7.48923           0.0200847
         314            -7.55545            -7.48944           0.0200219
         315            -7.55629            -7.48965           0.0199594
         316            -7.55782            -7.48987           0.0198974
         317            -7.55941            -7.49009           0.0198359
         318            -7.56042            -7.49031           0.0197747
         319            -7.56117            -7.49053            0.019714
         320            -7.56264            -7.49076           0.0196537
         321            -7.56288            -7.49098           0.0195937
         322            -7.56449            -7.49121           0.0195342
         323             -7.5665            -7.49144           0.0194751
         324            -7.56826            -7.49168           0.0194164
