#     BLOCK:          ACTUAL_KE:             KE_AVE:              ERROR:
        2486             1.17955             1.20329          0.00281092
        2487             1.18249             1.20328           0.0028098
        2488             1.18545             1.20327          0.00280868
        2489             1.18842             1.20327          0.00280756
        2490              1.1914             1.20326          0.00280643
        2491             1.19435             1.20326          0.00280531
        2492             1.19726             1.20325          0.00280418
        2493             1.20013             1.20325          0.00280306
        2494             1.20294             1.20325          0.00280194
        2495             1.20567             1.20325          0.00280081
        2496             1.20831             1.20326          0.00279969
        2497             1.21086             1.20326          0.00279857
        2498              1.2133             1.20326          0.00279745
        2499             1.21564             1.20327          0.00279634
        2500             1.21786             1.20327          0.00279523
        2501             1.21997             1.20328          0.00279412
        2502             1.22196             1.20329          0.00279301
        2503             1.22384              1.2033          0.00279191
        2504             1.22559             1.20331          0.00279081
        2505             1.22723             1.20331          0.00278971
        2506             1.22877             1.20332          0.00278861
        2507              1.2302             1.20334          0.00278752
        2508             1.23154             1.20335          0.00278643
        2509             1.23279             1.20336          0.00278535
        2510             1.23396             1.20337          0.00278426
        2511             1.23506             1.20338          0.00278318
        2512              1.2361              1.2034          0.00278211
        2513             1.23706             1.20341          0.00278103
        2514             1.23797             1.20342          0.00277996
        2515             1.23882             1.20344          0.00277889
        2516             1.23961             1.20345          0.00277782
        2517             1.24034             1.20347          0.00277676
        2518             1.24101             1.20348          0.00277569
        2519             1.24161              1.2035          0.00277463
        2520             1.24214             1.20351          0.00277358
        2521             1.24259             1.20353          0.00277252
        2522             1.24294             1.20354          0.00277146
        2523              1.2432             1.20356          0.00277041
        2524             1.24333             1.20357          0.00276936
        2525             1.24334             1.20359           0.0027683
        2526             1.24322             1.20361          0.00276725
        2527             1.24294             1.20362           0.0027662
        2528              1.2425             1.20364          0.00276515
        2529             1.24188             1.20365           0.0027641
        2530             1.24107             1.20367          0.00276305
        2531             1.24006             1.20368          0.00276199
        2532             1.23884              1.2037          0.00276094
        2533             1.23741             1.20371          0.00275988
        2534             1.23575             1.20372          0.00275882
        2535             1.23387             1.20373          0.00275775
        2536             1.23176             1.20374          0.00275669
        2537             1.22943             1.20375          0.00275562
        2538             1.22688             1.20376          0.00275455
        2539             1.22413             1.20377          0.00275348
        2540             1.22118             1.20378           0.0027524
        2541             1.21804             1.20378          0.00275132
        2542             1.21474             1.20379          0.00275025
        2543             1.21128             1.20379          0.00274917
        2544              1.2077             1.20379          0.00274809
        2545               1.204             1.20379          0.00274701
        2546             1.20021             1.20379          0.00274593
        2547             1.19635             1.20379          0.00274485
        2548             1.19245             1.20378          0.00274378
        2549             1.18852             1.20378          0.00274271
        2550              1.1846             1.20377          0.00274164
        2551             1.18071             1.20376          0.00274058
        2552             1.17687             1.20375          0.00273953
        2553              1.1731             1.20374          0.00273848
        2554             1.16943             1.20373          0.00273744
        2555             1.16586             1.20371          0.00273641
        2556             1.16243             1.20369          0.00273539
        2557             1.15914             1.20368          0.00273437
        2558             1.15601             1.20366          0.00273337
        2559             1.15305             1.20364          0.00273237
        2560             1.15027             1.20362          0.00273138
        2561             1.14767              1.2036           0.0027304
        2562             1.14525             1.20357          0.00272943
        2563             1.14301             1.20355          0.00272847
        2564             1.14096             1.20353          0.00272752
        2565             1.13908              1.2035          0.00272657
        2566             1.13739             1.20347          0.00272563
        2567             1.13587             1.20345          0.00272469
        2568             1.13451             1.20342          0.00272376
        2569             1.13332             1.20339          0.00272284
        2570             1.13228             1.20337          0.00272192
        2571             1.13138             1.20334          0.00272101
        2572             1.13061             1.20331           0.0027201
        2573             1.12998             1.20328          0.00271919
        2574             1.12947             1.20325          0.00271828
        2575             1.12908             1.20322          0.00271738
        2576              1.1288              1.2032          0.00271648
        2577             1.12864             1.20317          0.00271558
        2578             1.12858             1.20314          0.00271468
        2579             1.12863             1.20311          0.00271378
        2580             1.12879             1.20308          0.00271288
        2581             1.12905             1.20305          0.00271198
        2582             1.12942             1.20302          0.00271108
        2583             1.12991             1.20299          0.00271018
        2584              1.1305             1.20297          0.00270928
        2585             1.13122             1.20294          0.00270837
        2586             1.13206             1.20291          0.00270746
        2587             1.13302             1.20288          0.00270655
        2588             1.13411             1.20286          0.00270563
        2589             1.13534             1.20283          0.00270472
        2590              1.1367             1.20281          0.00270379
        2591              1.1382             1.20278          0.00270286
        2592             1.13985             1.20276          0.00270193
        2593             1.14165             1.20273          0.00270099
        2594              1.1436             1.20271          0.00270004
        2595             1.14571             1.20269          0.00269909
        2596             1.14797             1.20267          0.00269814
        2597             1.15039             1.20265          0.00269717
        2598             1.15297             1.20263           0.0026962
        2599             1.15571             1.20261          0.00269522
        2600             1.15862             1.20259          0.00269424
        2601             1.16168             1.20258          0.00269325
        2602             1.16492             1.20256          0.00269226
        2603             1.16833             1.20255          0.00269125
        2604             1.17189             1.20254          0.00269025
        2605             1.17562             1.20253          0.00268923
        2606             1.17951             1.20252          0.00268822
        2607             1.18354             1.20251          0.00268719
        2608             1.18773             1.20251          0.00268617
        2609             1.19206              1.2025          0.00268514
        2610             1.19652              1.2025          0.00268411
        2611              1.2011              1.2025          0.00268309
        2612              1.2058              1.2025          0.00268206
        2613              1.2106              1.2025          0.00268104
        2614             1.21549             1.20251          0.00268001
        2615             1.22045             1.20251            0.002679
        2616             1.22547             1.20252          0.00267799
        2617             1.23054             1.20253          0.00267699
        2618             1.23563             1.20255          0.00267599
        2619             1.24073             1.20256          0.00267501
        2620             1.24583             1.20258          0.00267404
        2621              1.2509              1.2026          0.00267309
        2622             1.25592             1.20262          0.00267214
        2623             1.26089             1.20264          0.00267122
        2624             1.26577             1.20266          0.00267031
        2625             1.27054             1.20269          0.00266942
        2626             1.27519             1.20272          0.00266854
        2627             1.27969             1.20275          0.00266769
        2628             1.28402             1.20278          0.00266685
        2629             1.28816             1.20281          0.00266603
        2630             1.29208             1.20284          0.00266524
        2631             1.29578             1.20288          0.00266446
        2632             1.29922             1.20292           0.0026637
        2633              1.3024             1.20295          0.00266295
        2634             1.30529             1.20299          0.00266223
        2635             1.30787             1.20303          0.00266151
        2636             1.31013             1.20307          0.00266081
        2637             1.31206             1.20311          0.00266012
        2638             1.31364             1.20316          0.00265945
        2639             1.31486              1.2032          0.00265878
        2640              1.3157             1.20324          0.00265811
        2641             1.31615             1.20328          0.00265745
        2642             1.31621             1.20333          0.00265678
        2643             1.31588             1.20337          0.00265612
        2644             1.31515             1.20341          0.00265545
        2645             1.31401             1.20345          0.00265478
        2646             1.31248             1.20349          0.00265409
        2647             1.31054             1.20353           0.0026534
        2648             1.30822             1.20357          0.00265269
        2649             1.30552             1.20361          0.00265197
        2650             1.30244             1.20365          0.00265123
        2651               1.299             1.20369          0.00265048
        2652             1.29522             1.20372           0.0026497
        2653             1.29111             1.20375          0.00264891
        2654             1.28669             1.20378          0.00264809
        2655             1.28198             1.20381          0.00264726
        2656             1.27698             1.20384          0.00264641
        2657             1.27174             1.20387          0.00264553
        2658             1.26627             1.20389          0.00264464
        2659             1.26059             1.20391          0.00264373
        2660             1.25473             1.20393          0.00264281
        2661             1.24871             1.20395          0.00264187
        2662             1.24256             1.20396          0.00264092
        2663             1.23631             1.20397          0.00263995
        2664             1.22998             1.20398          0.00263898
        2665              1.2236             1.20399            0.002638
        2666              1.2172               1.204          0.00263701
        2667             1.21081               1.204          0.00263603
        2668             1.20445               1.204          0.00263504
        2669             1.19814               1.204          0.00263405
        2670             1.19192             1.20399          0.00263307
        2671             1.18582             1.20399          0.00263209
        2672             1.17984             1.20398          0.00263112
        2673             1.17403             1.20397          0.00263016
        2674             1.16841             1.20395          0.00262921
        2675             1.16298             1.20394          0.00262828
        2676             1.15776             1.20392          0.00262735
        2677             1.15278              1.2039          0.00262644
        2678             1.14804             1.20388          0.00262554
        2679             1.14357             1.20386          0.00262466
        2680             1.13936             1.20383          0.00262379
        2681             1.13543             1.20381          0.00262293
        2682             1.13178             1.20378          0.00262209
        2683             1.12842             1.20375          0.00262127
        2684             1.12535             1.20372          0.00262045
        2685             1.12257             1.20369          0.00261965
        2686             1.12008             1.20366          0.00261886
        2687             1.11787             1.20363          0.00261808
        2688             1.11593              1.2036          0.00261731
        2689             1.11427             1.20356          0.00261655
        2690             1.11287             1.20353          0.00261579
        2691             1.11173              1.2035          0.00261504
        2692             1.11084             1.20346           0.0026143
        2693             1.11019             1.20343          0.00261355
        2694             1.10977             1.20339          0.00261282
        2695             1.10957             1.20336          0.00261208
        2696             1.10959             1.20332          0.00261134
        2697             1.10983             1.20329           0.0026106
        2698             1.11027             1.20325          0.00260986
        2699             1.11091             1.20322          0.00260912
        2700             1.11174             1.20319          0.00260837
        2701             1.11276             1.20315          0.00260762
        2702             1.11397             1.20312          0.00260687
        2703             1.11536             1.20309           0.0026061
        2704             1.11692             1.20305          0.00260534
        2705             1.11866             1.20302          0.00260456
        2706             1.12057             1.20299          0.00260377
        2707             1.12265             1.20296          0.00260298
        2708              1.1249             1.20293          0.00260218
        2709             1.12731             1.20291          0.00260137
        2710             1.12988             1.20288          0.00260055
        2711             1.13261             1.20285          0.00259972
        2712             1.13549             1.20283          0.00259888
        2713             1.13852             1.20281          0.00259803
        2714             1.14169             1.20278          0.00259717
        2715               1.145             1.20276           0.0025963
        2716             1.14844             1.20274          0.00259542
        2717               1.152             1.20272          0.00259453
        2718             1.15568             1.20271          0.00259364
        2719             1.15946             1.20269          0.00259273
        2720             1.16335             1.20267          0.00259182
        2721             1.16731             1.20266           0.0025909
        2722             1.17136             1.20265          0.00258997
        2723             1.17547             1.20264          0.00258904
        2724             1.17963             1.20263           0.0025881
        2725             1.18384             1.20263          0.00258716
        2726             1.18807             1.20262          0.00258622
        2727             1.19232             1.20262          0.00258527
        2728             1.19656             1.20261          0.00258433
        2729              1.2008             1.20261          0.00258338
        2730               1.205             1.20261          0.00258243
        2731             1.20916             1.20262          0.00258149
        2732             1.21326             1.20262          0.00258055
        2733             1.21729             1.20263          0.00257961
        2734             1.22122             1.20263          0.00257867
        2735             1.22506             1.20264          0.00257774
        2736             1.22877             1.20265          0.00257682
        2737             1.23235             1.20266           0.0025759
        2738             1.23577             1.20267          0.00257499
        2739             1.23902             1.20269          0.00257408
        2740             1.24209              1.2027          0.00257318
        2741             1.24496             1.20272          0.00257229
        2742             1.24763             1.20273          0.00257141
        2743             1.25007             1.20275          0.00257053
        2744             1.25228             1.20277          0.00256965
        2745             1.25424             1.20279          0.00256878
        2746             1.25594             1.20281          0.00256792
        2747             1.25737             1.20283          0.00256706
        2748             1.25853             1.20285          0.00256621
        2749              1.2594             1.20287          0.00256536
        2750             1.25999             1.20289          0.00256451
        2751             1.26028             1.20291          0.00256366
        2752             1.26028             1.20293          0.00256282
        2753             1.25997             1.20295          0.00256197
        2754             1.25936             1.20297          0.00256112
        2755             1.25846             1.20299          0.00256027
        2756             1.25726             1.20301          0.00255942
        2757             1.25576             1.20303          0.00255856
        2758             1.25399             1.20305           0.0025577
        2759             1.25193             1.20307          0.00255683
        2760              1.2496             1.20308          0.00255596
        2761             1.24702              1.2031          0.00255509
        2762             1.24419             1.20311           0.0025542
        2763             1.24113             1.20313          0.00255332
        2764             1.23786             1.20314          0.00255242
        2765             1.23439             1.20315          0.00255153
        2766             1.23074             1.20316          0.00255062
        2767             1.22694             1.20317          0.00254972
        2768             1.22301             1.20318           0.0025488
        2769             1.21896             1.20318          0.00254789
        2770             1.21482             1.20319          0.00254697
        2771             1.21062             1.20319          0.00254606
        2772             1.20637             1.20319          0.00254514
        2773             1.20211             1.20319          0.00254422
        2774             1.19785             1.20319           0.0025433
        2775             1.19364             1.20318          0.00254239
        2776             1.18949             1.20318          0.00254148
        2777             1.18543             1.20317          0.00254057
        2778             1.18149             1.20317          0.00253967
        2779             1.17768             1.20316          0.00253877
        2780             1.17404             1.20315          0.00253788
        2781             1.17059             1.20313          0.00253699
        2782             1.16734             1.20312          0.00253612
        2783             1.16432             1.20311          0.00253524
        2784             1.16153             1.20309          0.00253438
        2785             1.15901             1.20308          0.00253352
        2786             1.15676             1.20306          0.00253266
        2787              1.1548             1.20304          0.00253181
        2788             1.15314             1.20302          0.00253097
        2789             1.15177             1.20301          0.00253013
        2790             1.15071             1.20299          0.00252929
        2791             1.14994             1.20297          0.00252845
        2792             1.14948             1.20295          0.00252762
        2793             1.14931             1.20293          0.00252679
        2794             1.14943             1.20291          0.00252596
        2795             1.14983             1.20289          0.00252512
        2796              1.1505             1.20287          0.00252429
        2797             1.15142             1.20285          0.00252345
        2798             1.15259             1.20284          0.00252262
        2799             1.15398             1.20282          0.00252178
        2800             1.15558              1.2028          0.00252093
        2801             1.15737             1.20279          0.00252008
        2802             1.15935             1.20277          0.00251923
        2803             1.16148             1.20276          0.00251838
        2804             1.16376             1.20274          0.00251752
        2805             1.16616             1.20273          0.00251665
        2806             1.16867             1.20272          0.00251579
        2807             1.17127             1.20271          0.00251491
        2808             1.17396              1.2027          0.00251404
        2809             1.17672             1.20269          0.00251316
        2810             1.17954             1.20268          0.00251228
        2811             1.18241             1.20267           0.0025114
        2812             1.18533             1.20266          0.00251051
        2813             1.18829             1.20266          0.00250962
        2814             1.19128             1.20266          0.00250874
        2815             1.19431             1.20265          0.00250785
        2816             1.19736             1.20265          0.00250696
        2817             1.20043             1.20265          0.00250607
        2818             1.20352             1.20265          0.00250518
        2819             1.20662             1.20265          0.00250429
        2820             1.20972             1.20265           0.0025034
        2821             1.21282             1.20266          0.00250252
        2822             1.21589             1.20266          0.00250164
        2823             1.21894             1.20267          0.00250076
        2824             1.22194             1.20268          0.00249988
        2825             1.22488             1.20268          0.00249901
        2826             1.22775             1.20269          0.00249814
        2827             1.23055              1.2027          0.00249727
        2828             1.23324             1.20271          0.00249641
        2829             1.23581             1.20272          0.00249556
        2830             1.23826             1.20274          0.00249471
        2831             1.24055             1.20275          0.00249386
        2832              1.2427             1.20276          0.00249302
        2833             1.24467             1.20278          0.00249219
        2834             1.24647             1.20279          0.00249136
        2835             1.24808             1.20281          0.00249053
        2836              1.2495             1.20283           0.0024897
        2837             1.25073             1.20284          0.00248888
        2838             1.25177             1.20286          0.00248807
        2839             1.25262             1.20288          0.00248725
        2840             1.25329              1.2029          0.00248644
        2841             1.25379             1.20291          0.00248563
        2842             1.25412             1.20293          0.00248482
        2843             1.25429             1.20295          0.00248401
        2844             1.25432             1.20297           0.0024832
        2845             1.25422             1.20299           0.0024824
        2846               1.254               1.203          0.00248159
        2847             1.25369             1.20302          0.00248078
        2848             1.25329             1.20304          0.00247997
        2849             1.25282             1.20306          0.00247916
        2850              1.2523             1.20307          0.00247835
        2851             1.25173             1.20309          0.00247754
        2852             1.25114             1.20311          0.00247673
        2853             1.25053             1.20312          0.00247592
        2854             1.24992             1.20314          0.00247511
        2855             1.24932             1.20316          0.00247429
        2856             1.24876             1.20317          0.00247348
        2857             1.24823             1.20319          0.00247266
        2858             1.24775              1.2032          0.00247185
        2859             1.24732             1.20322          0.00247103
        2860             1.24696             1.20324          0.00247021
        2861             1.24666             1.20325           0.0024694
        2862             1.24644             1.20327          0.00246858
        2863             1.24627             1.20328          0.00246776
        2864             1.24618              1.2033          0.00246695
        2865             1.24615             1.20331          0.00246613
        2866             1.24618             1.20333          0.00246532
        2867             1.24626             1.20334           0.0024645
        2868             1.24637             1.20336          0.00246369
        2869             1.24652             1.20337          0.00246287
        2870             1.24668             1.20339          0.00246206
        2871             1.24683              1.2034          0.00246125
        2872             1.24697             1.20342          0.00246044
        2873             1.24707             1.20343          0.00245963
        2874             1.24712             1.20345          0.00245882
        2875              1.2471             1.20346          0.00245801
        2876             1.24698             1.20348          0.00245721
        2877             1.24674             1.20349           0.0024564
        2878             1.24638             1.20351          0.00245559
        2879             1.24587             1.20352          0.00245478
        2880             1.24518             1.20354          0.00245397
        2881             1.24432             1.20355          0.00245316
        2882             1.24326             1.20356          0.00245235
        2883             1.24199             1.20358          0.00245153
        2884              1.2405             1.20359          0.00245072
        2885             1.23879              1.2036           0.0024499
        2886             1.23685             1.20361          0.00244908
        2887             1.23468             1.20362          0.00244825
        2888             1.23228             1.20363          0.00244742
        2889             1.22967             1.20364          0.00244659
        2890             1.22685             1.20365          0.00244576
        2891             1.22384             1.20366          0.00244492
        2892             1.22066             1.20366          0.00244409
        2893             1.21733             1.20367          0.00244324
        2894             1.21387             1.20367           0.0024424
        2895              1.2103             1.20367          0.00244156
        2896             1.20665             1.20368          0.00244072
        2897             1.20296             1.20368          0.00243988
        2898             1.19927             1.20367          0.00243903
        2899              1.1956             1.20367          0.00243819
        2900               1.192             1.20367          0.00243736
        2901              1.1885             1.20366          0.00243652
        2902             1.18514             1.20366          0.00243569
        2903             1.18195             1.20365          0.00243486
        2904             1.17897             1.20364          0.00243404
        2905             1.17625             1.20363          0.00243322
        2906             1.17382             1.20362           0.0024324
        2907              1.1717             1.20361          0.00243159
        2908             1.16993              1.2036          0.00243078
        2909             1.16854             1.20359          0.00242998
        2910             1.16755             1.20357          0.00242917
        2911               1.167             1.20356          0.00242837
        2912             1.16691             1.20355          0.00242757
        2913             1.16729             1.20354          0.00242677
        2914             1.16816             1.20352          0.00242597
        2915             1.16952             1.20351          0.00242516
        2916             1.17139              1.2035          0.00242436
        2917             1.17375             1.20349          0.00242355
        2918              1.1766             1.20348          0.00242273
        2919             1.17993             1.20347          0.00242192
        2920             1.18373             1.20347           0.0024211
        2921             1.18797             1.20346          0.00242027
        2922             1.19262             1.20346          0.00241945
        2923             1.19765             1.20346          0.00241862
        2924             1.20303             1.20346          0.00241779
        2925             1.20872             1.20346          0.00241697
        2926             1.21466             1.20346          0.00241615
        2927              1.2208             1.20347          0.00241533
        2928              1.2271             1.20347          0.00241452
        2929             1.23349             1.20349          0.00241371
        2930             1.23993              1.2035          0.00241292
        2931             1.24636             1.20351          0.00241214
        2932             1.25272             1.20353          0.00241138
        2933             1.25896             1.20355          0.00241063
        2934             1.26503             1.20357           0.0024099
        2935             1.27087             1.20359          0.00240919
        2936             1.27646             1.20362           0.0024085
        2937             1.28174             1.20364          0.00240782
        2938             1.28668             1.20367          0.00240717
        2939             1.29124              1.2037          0.00240653
        2940              1.2954             1.20373          0.00240592
        2941             1.29914             1.20376          0.00240532
        2942             1.30241              1.2038          0.00240473
        2943             1.30522             1.20383          0.00240416
        2944             1.30756             1.20387          0.00240361
        2945              1.3094              1.2039          0.00240306
        2946             1.31075             1.20394          0.00240251
        2947             1.31161             1.20398          0.00240198
        2948             1.31196             1.20401          0.00240144
        2949             1.31183             1.20405          0.00240091
        2950             1.31121             1.20409          0.00240037
        2951             1.31011             1.20412          0.00239982
        2952             1.30855             1.20416          0.00239927
        2953             1.30652             1.20419          0.00239871
        2954             1.30406             1.20423          0.00239813
        2955             1.30117             1.20426          0.00239755
        2956             1.29786             1.20429          0.00239694
        2957             1.29415             1.20432          0.00239633
        2958             1.29007             1.20435          0.00239569
        2959             1.28562             1.20438          0.00239504
        2960             1.28084              1.2044          0.00239437
        2961             1.27573             1.20443          0.00239368
        2962             1.27033             1.20445          0.00239298
        2963             1.26464             1.20447          0.00239226
        2964              1.2587             1.20449          0.00239152
        2965             1.25252              1.2045          0.00239077
        2966             1.24613             1.20452             0.00239
        2967             1.23954             1.20453          0.00238923
        2968             1.23278             1.20454          0.00238844
        2969             1.22586             1.20455          0.00238765
        2970              1.2188             1.20455          0.00238685
        2971             1.21162             1.20455          0.00238605
        2972             1.20434             1.20455          0.00238524
        2973             1.19697             1.20455          0.00238444
        2974             1.18953             1.20455          0.00238364
        2975             1.18203             1.20454          0.00238286
        2976             1.17449             1.20453          0.00238208
        2977             1.16692             1.20452          0.00238131
        2978             1.15934              1.2045          0.00238056
        2979             1.15176             1.20448          0.00237983
        2980              1.1442             1.20446          0.00237911
        2981             1.13667             1.20444          0.00237842
        2982             1.12919             1.20442          0.00237776
        2983             1.12177             1.20439          0.00237712
        2984             1.11442             1.20436          0.00237652
        2985             1.10717             1.20432          0.00237595
        2986             1.10004             1.20429          0.00237541
        2987             1.09304             1.20425           0.0023749
        2988             1.08619             1.20421          0.00237444
        2989             1.07951             1.20417          0.00237401
        2990             1.07304             1.20413          0.00237362
        2991             1.06679             1.20408          0.00237327
        2992             1.06079             1.20403          0.00237296
        2993             1.05506             1.20398          0.00237269
        2994             1.04963             1.20393          0.00237246
        2995             1.04454             1.20388          0.00237226
        2996              1.0398             1.20382           0.0023721
        2997             1.03544             1.20377          0.00237198
        2998              1.0315             1.20371          0.00237188
        2999             1.02801             1.20365          0.00237181
        3000             1.02499             1.20359          0.00237177
        3001             1.02248             1.20353          0.00237175
        3002             1.02049             1.20347          0.00237174
        3003             1.01906             1.20341          0.00237175
        3004             1.01819             1.20335          0.00237176
        3005             1.01791             1.20329          0.00237177
        3006             1.01822             1.20322          0.00237178
        3007             1.01915             1.20316          0.00237178
        3008             1.02069              1.2031          0.00237177
        3009             1.02285             1.20304          0.00237174
        3010             1.02562             1.20298          0.00237168
        3011               1.029             1.20293           0.0023716
        3012             1.03298             1.20287          0.00237148
        3013             1.03754             1.20281          0.00237133
        3014             1.04266             1.20276          0.00237114
        3015             1.04831             1.20271          0.00237091
        3016             1.05446             1.20266          0.00237063
        3017             1.06107             1.20261          0.00237031
        3018             1.06812             1.20257          0.00236994
        3019             1.07555             1.20253          0.00236953
        3020             1.08332             1.20249          0.00236907
        3021              1.0914             1.20245          0.00236857
        3022             1.09973             1.20242          0.00236803
        3023             1.10826             1.20239          0.00236746
        3024             1.11696             1.20236          0.00236684
        3025             1.12576             1.20233          0.00236619
        3026             1.13464             1.20231          0.00236552
        3027             1.14353             1.20229          0.00236482
        3028              1.1524             1.20227          0.00236409
        3029             1.16121             1.20226          0.00236335
        3030             1.16991             1.20225           0.0023626
        3031             1.17846             1.20224          0.00236183
        3032             1.18683             1.20224          0.00236106
        3033             1.19498             1.20224          0.00236028
        3034             1.20289             1.20224           0.0023595
        3035             1.21052             1.20224          0.00235872
        3036             1.21784             1.20224          0.00235795
        3037             1.22485             1.20225          0.00235719
        3038              1.2315             1.20226          0.00235643
        3039             1.23779             1.20227          0.00235569
        3040              1.2437             1.20229          0.00235495
        3041             1.24921              1.2023          0.00235423
        3042             1.25431             1.20232          0.00235351
        3043               1.259             1.20234          0.00235282
        3044             1.26326             1.20236          0.00235213
        3045              1.2671             1.20238          0.00235145
        3046              1.2705              1.2024          0.00235079
        3047             1.27346             1.20242          0.00235013
        3048               1.276             1.20245          0.00234948
        3049             1.27811             1.20247          0.00234884
        3050             1.27979              1.2025          0.00234821
        3051             1.28106             1.20252          0.00234758
        3052             1.28193             1.20255          0.00234696
        3053              1.2824             1.20258          0.00234633
        3054             1.28248              1.2026          0.00234571
        3055             1.28221             1.20263          0.00234509
        3056             1.28159             1.20265          0.00234446
        3057             1.28063             1.20268          0.00234383
        3058             1.27937              1.2027           0.0023432
        3059             1.27781             1.20273          0.00234256
        3060               1.276             1.20275          0.00234192
        3061             1.27392             1.20278          0.00234127
        3062             1.27162              1.2028          0.00234062
        3063             1.26911             1.20282          0.00233995
        3064             1.26642             1.20284          0.00233928
        3065             1.26356             1.20286           0.0023386
        3066             1.26057             1.20288          0.00233791
        3067             1.25746              1.2029          0.00233722
        3068             1.25427             1.20291          0.00233652
        3069               1.251             1.20293          0.00233581
        3070             1.24768             1.20294          0.00233509
        3071             1.24433             1.20296          0.00233437
        3072             1.24097             1.20297          0.00233364
        3073             1.23762             1.20298          0.00233291
        3074              1.2343             1.20299          0.00233218
        3075             1.23101               1.203          0.00233143
        3076             1.22778             1.20301          0.00233069
        3077             1.22463             1.20302          0.00232994
        3078             1.22157             1.20302          0.00232919
        3079             1.21861             1.20303          0.00232844
        3080             1.21578             1.20303          0.00232769
        3081             1.21309             1.20303          0.00232694
        3082             1.21056             1.20304          0.00232618
        3083              1.2082             1.20304          0.00232543
        3084             1.20602             1.20304          0.00232468
        3085             1.20404             1.20304          0.00232392
        3086             1.20226             1.20304          0.00232317
        3087              1.2007             1.20304          0.00232242
        3088             1.19938             1.20304          0.00232167
        3089              1.1983             1.20304          0.00232091
        3090             1.19749             1.20303          0.00232016
        3091             1.19693             1.20303          0.00231941
        3092             1.19665             1.20303          0.00231867
        3093             1.19666             1.20303          0.00231792
        3094             1.19695             1.20303          0.00231717
        3095             1.19754             1.20302          0.00231642
        3096             1.19841             1.20302          0.00231567
        3097             1.19957             1.20302          0.00231493
        3098             1.20102             1.20302          0.00231418
        3099             1.20274             1.20302          0.00231343
        3100             1.20471             1.20302          0.00231268
        3101             1.20693             1.20302          0.00231194
        3102             1.20937             1.20303           0.0023112
