#     BLOCK:           ACTUAL_P:              P_AVE:              ERROR:
         445               7.524             7.79679           0.0684079
         446             7.53059             7.79619           0.0682571
         447             7.53686             7.79561           0.0681069
         448             7.54349             7.79505           0.0679572
         449             7.55185             7.79451            0.067808
         450             7.55835             7.79398           0.0676593
         451             7.57069             7.79349           0.0675111
         452             7.58247             7.79302           0.0673634
         453             7.59571             7.79258           0.0672161
         454             7.60963             7.79218           0.0670692
         455             7.62059              7.7918           0.0669229
         456             7.63129             7.79145           0.0667771
         457              7.6473             7.79114           0.0666317
         458             7.66424             7.79086           0.0664868
         459             7.67987             7.79062           0.0663424
         460             7.69338             7.79041           0.0661985
         461             7.70815             7.79023           0.0660551
         462             7.72195             7.79008           0.0659123
         463             7.73748             7.78997           0.0657701
         464             7.75037             7.78988           0.0656284
         465             7.76335             7.78982           0.0654873
         466              7.7742             7.78979           0.0653467
         467             7.78915             7.78979           0.0652068
         468             7.79966             7.78981           0.0650675
         469             7.80846             7.78985           0.0649288
         470             7.81409              7.7899           0.0647906
         471             7.82001             7.78997           0.0646531
         472             7.82478             7.79004           0.0645162
         473             7.82766             7.79012           0.0643798
         474             7.83005              7.7902            0.064244
         475             7.83195             7.79029           0.0641089
         476             7.83198             7.79038           0.0639742
         477             7.83157             7.79047           0.0638402
         478             7.83007             7.79055           0.0637067
         479             7.82682             7.79062           0.0635737
         480             7.82261             7.79069           0.0634413
         481             7.81822             7.79075           0.0633094
         482             7.81233             7.79079           0.0631781
         483             7.80577             7.79082           0.0630473
         484             7.80145             7.79085           0.0629171
         485             7.79313             7.79085           0.0627873
         486              7.7866             7.79084           0.0626581
         487             7.77774             7.79081           0.0625295
         488             7.77092             7.79077           0.0624014
         489             7.76417             7.79072           0.0622738
         490             7.75621             7.79065           0.0621467
         491                7.75             7.79057           0.0620202
         492             7.74636             7.79048           0.0618942
         493             7.74121             7.79038           0.0617687
         494             7.73536             7.79027           0.0616438
         495             7.73035             7.79014           0.0615194
         496             7.72558             7.79001           0.0613955
         497             7.72326             7.78988           0.0612721
         498             7.72068             7.78974           0.0611492
         499             7.71931              7.7896           0.0610269
         500             7.71783             7.78946            0.060905
         501             7.72121             7.78932           0.0607836
         502             7.72738              7.7892           0.0606626
         503             7.73212             7.78908           0.0605421
         504             7.74039             7.78899           0.0604221
         505             7.74865             7.78891           0.0603025
         506             7.75757             7.78884           0.0601833
         507             7.76569              7.7888           0.0600646
         508             7.77861             7.78878           0.0599464
         509             7.79272             7.78879           0.0598286
         510             7.80652             7.78882           0.0597113
         511             7.82201             7.78889           0.0595945
         512             7.83906             7.78898           0.0594782
         513             7.85684             7.78912           0.0593624
         514             7.87519             7.78928           0.0592471
         515             7.89254             7.78948           0.0591324
         516             7.91293             7.78972           0.0590183
         517             7.93196                7.79           0.0589048
         518             7.94944             7.79031           0.0587919
         519             7.96728             7.79065           0.0586796
         520             7.98387             7.79102           0.0585679
         521             7.99973             7.79142           0.0584569
         522             8.01607             7.79185           0.0583465
         523             8.02916              7.7923           0.0582367
         524             8.04025             7.79278           0.0581275
         525             8.05126             7.79327           0.0580189
         526             8.06134             7.79378           0.0579108
         527             8.07104             7.79431           0.0578033
         528             8.07882             7.79484           0.0576963
         529             8.08317             7.79539           0.0575898
         530             8.08471             7.79593           0.0574838
         531              8.0855             7.79648           0.0573781
         532             8.08126             7.79702           0.0572727
         533              8.0762             7.79754           0.0571677
         534             8.06751             7.79804           0.0570629
         535             8.05804             7.79853           0.0569583
         536             8.04713             7.79899           0.0568539
         537             8.03485             7.79943           0.0567497
         538             8.01847             7.79984           0.0566457
         539             7.99948             7.80021           0.0565418
         540             7.98083             7.80055           0.0564381
         541             7.96125             7.80084           0.0563345
         542             7.93873              7.8011           0.0562312
         543             7.91627             7.80131            0.056128
         544             7.89541             7.80148           0.0560251
         545             7.86996             7.80161           0.0559225
         546             7.84432             7.80169           0.0558201
         547             7.81722             7.80171           0.0557181
         548             7.78956             7.80169           0.0556164
         549             7.76078             7.80162           0.0555151
         550             7.73247             7.80149           0.0554143
         551             7.70337             7.80131            0.055314
         552             7.67646             7.80109           0.0552143
         553             7.64698             7.80081           0.0551152
         554             7.61931             7.80048           0.0550167
         555             7.59219             7.80011           0.0549188
         556             7.56578             7.79968           0.0548216
         557             7.54094             7.79922           0.0547252
         558             7.51427             7.79871           0.0546295
         559             7.49153             7.79816           0.0545345
         560             7.46793             7.79757           0.0544403
         561             7.44781             7.79695           0.0543469
         562             7.42848             7.79629           0.0542541
         563             7.41213             7.79561            0.054162
         564             7.39535              7.7949           0.0540707
         565             7.38527             7.79417           0.0539798
         566             7.37418             7.79343           0.0538896
         567             7.36287             7.79267           0.0537999
         568             7.35492              7.7919           0.0537107
         569             7.34966             7.79113           0.0536219
         570             7.34642             7.79034           0.0535335
         571              7.3452             7.78957           0.0534454
         572             7.34673             7.78879           0.0533576
         573             7.34889             7.78802             0.05327
         574             7.35097             7.78726           0.0531826
         575             7.35718             7.78651           0.0530954
         576             7.36396             7.78578           0.0530083
         577              7.3741             7.78507           0.0529212
         578             7.38543             7.78438           0.0528342
         579             7.39789             7.78371           0.0527471
         580              7.4107             7.78306           0.0526601
         581              7.4252             7.78245           0.0525731
         582             7.44552             7.78187           0.0524859
         583             7.46385             7.78132           0.0523987
         584             7.48219             7.78081           0.0523115
         585             7.50399             7.78034           0.0522242
         586             7.52841             7.77991           0.0521369
         587             7.55394             7.77952           0.0520495
         588             7.57834             7.77918           0.0519621
         589             7.60429             7.77889           0.0518747
         590             7.63028             7.77863           0.0517874
         591             7.65688             7.77843           0.0517002
         592             7.68395             7.77827           0.0516131
         593             7.71206             7.77816           0.0515262
         594              7.7432              7.7781           0.0514395
         595             7.77227             7.77809            0.051353
         596             7.80267             7.77813           0.0512669
         597             7.83072             7.77822           0.0511811
         598              7.8591             7.77835           0.0510957
         599             7.88697             7.77853           0.0510107
         600             7.91276             7.77876           0.0509262
         601             7.93846             7.77902           0.0508421
         602             7.96674             7.77933           0.0507586
         603              7.9904             7.77968           0.0506757
         604             8.01283             7.78007           0.0505932
         605              8.0367             7.78049           0.0505114
         606             8.05555             7.78095           0.0504301
         607             8.07488             7.78143           0.0503493
         608             8.09175             7.78194           0.0502691
         609             8.10673             7.78248           0.0501894
         610             8.12183             7.78303           0.0501102
         611             8.13129              7.7836           0.0500314
         612             8.14136             7.78419           0.0499531
         613             8.14633             7.78478           0.0498751
         614             8.15176             7.78538           0.0497974
         615             8.15336             7.78597             0.04972
         616             8.15179             7.78657           0.0496429
         617             8.14914             7.78716           0.0495659
