#     BLOCK:          ACTUAL_KE:             KE_AVE:              ERROR:
        2350             1.69373             1.66525          0.00416062
        2351             1.69357             1.66526          0.00415887
        2352             1.69333             1.66527          0.00415712
        2353             1.69301             1.66528          0.00415537
        2354             1.69263             1.66529          0.00415362
        2355             1.69218              1.6653          0.00415187
        2356             1.69167             1.66532          0.00415012
        2357             1.69112             1.66533          0.00414838
        2358             1.69053             1.66534          0.00414663
        2359              1.6899             1.66535          0.00414489
        2360             1.68924             1.66536          0.00414314
        2361             1.68856             1.66537           0.0041414
        2362             1.68786             1.66538          0.00413966
        2363             1.68715             1.66539          0.00413792
        2364             1.68642              1.6654          0.00413618
        2365             1.68568              1.6654          0.00413444
        2366             1.68492             1.66541           0.0041327
        2367             1.68416             1.66542          0.00413096
        2368             1.68338             1.66543          0.00412922
        2369             1.68257             1.66544          0.00412748
        2370             1.68175             1.66544          0.00412575
        2371             1.68089             1.66545          0.00412401
        2372             1.67999             1.66545          0.00412228
        2373             1.67905             1.66546          0.00412055
        2374             1.67806             1.66547          0.00411881
        2375               1.677             1.66547          0.00411708
        2376             1.67586             1.66547          0.00411535
        2377             1.67465             1.66548          0.00411362
        2378             1.67334             1.66548          0.00411189
        2379             1.67194             1.66548          0.00411017
        2380             1.67044             1.66549          0.00410844
        2381             1.66883             1.66549          0.00410671
        2382             1.66711             1.66549          0.00410499
        2383             1.66529             1.66549          0.00410327
        2384             1.66335             1.66549          0.00410155
        2385             1.66131             1.66549          0.00409983
        2386             1.65916             1.66548          0.00409811
        2387             1.65693             1.66548          0.00409639
        2388             1.65461             1.66548          0.00409468
        2389             1.65223             1.66547          0.00409297
        2390             1.64979             1.66546          0.00409126
        2391             1.64731             1.66546          0.00408956
        2392             1.64482             1.66545          0.00408786
        2393             1.64233             1.66544          0.00408616
        2394             1.63986             1.66543          0.00408447
        2395             1.63744             1.66542          0.00408278
        2396             1.63508              1.6654           0.0040811
        2397              1.6328             1.66539          0.00407942
        2398             1.63064             1.66537          0.00407774
        2399              1.6286             1.66536          0.00407607
        2400             1.62672             1.66534           0.0040744
        2401             1.62499             1.66533          0.00407274
        2402             1.62345             1.66531          0.00407108
        2403             1.62211             1.66529          0.00406943
        2404             1.62099             1.66527          0.00406778
        2405             1.62008             1.66525          0.00406613
        2406             1.61942             1.66523          0.00406448
        2407             1.61899             1.66522          0.00406284
        2408             1.61881              1.6652           0.0040612
        2409             1.61889             1.66518          0.00405956
        2410             1.61921             1.66516          0.00405792
        2411             1.61979             1.66514          0.00405628
        2412             1.62061             1.66512          0.00405464
        2413             1.62167              1.6651            0.004053
        2414             1.62296             1.66508          0.00405136
        2415             1.62447             1.66507          0.00404972
        2416             1.62617             1.66505          0.00404807
        2417             1.62807             1.66504          0.00404643
        2418             1.63013             1.66502          0.00404478
        2419             1.63233             1.66501          0.00404313
        2420             1.63466               1.665          0.00404148
        2421             1.63709             1.66498          0.00403982
        2422              1.6396             1.66497          0.00403817
        2423             1.64216             1.66496          0.00403651
        2424             1.64474             1.66496          0.00403486
        2425             1.64733             1.66495           0.0040332
        2426              1.6499             1.66494          0.00403154
        2427             1.65243             1.66494          0.00402989
        2428             1.65489             1.66493          0.00402823
        2429             1.65727             1.66493          0.00402657
        2430             1.65955             1.66493          0.00402491
        2431              1.6617             1.66493          0.00402326
        2432             1.66371             1.66493           0.0040216
        2433             1.66557             1.66493          0.00401995
        2434             1.66726             1.66493           0.0040183
        2435             1.66877             1.66493          0.00401665
        2436             1.67008             1.66493            0.004015
        2437             1.67119             1.66493          0.00401336
        2438             1.67209             1.66494          0.00401171
        2439             1.67276             1.66494          0.00401007
        2440              1.6732             1.66494          0.00400842
        2441             1.67341             1.66495          0.00400678
        2442             1.67337             1.66495          0.00400514
        2443              1.6731             1.66495          0.00400351
        2444             1.67258             1.66496          0.00400187
        2445             1.67182             1.66496          0.00400023
        2446             1.67082             1.66496           0.0039986
        2447             1.66959             1.66496          0.00399697
        2448             1.66815             1.66497          0.00399533
        2449             1.66649             1.66497           0.0039937
        2450             1.66464             1.66497          0.00399207
        2451             1.66262             1.66496          0.00399044
        2452             1.66044             1.66496          0.00398882
        2453             1.65814             1.66496          0.00398719
        2454             1.65573             1.66496          0.00398557
        2455             1.65325             1.66495          0.00398395
        2456             1.65072             1.66495          0.00398233
        2457             1.64818             1.66494          0.00398071
        2458             1.64565             1.66493           0.0039791
        2459             1.64318             1.66492          0.00397749
        2460             1.64079             1.66491          0.00397589
        2461             1.63852              1.6649          0.00397429
        2462              1.6364             1.66489          0.00397269
        2463             1.63445             1.66488           0.0039711
        2464              1.6327             1.66486          0.00396951
        2465             1.63117             1.66485          0.00396792
        2466             1.62987             1.66484          0.00396634
        2467             1.62883             1.66482          0.00396476
        2468             1.62804             1.66481          0.00396318
        2469             1.62752             1.66479           0.0039616
        2470             1.62725             1.66478          0.00396003
        2471             1.62724             1.66476          0.00395845
        2472             1.62746             1.66475          0.00395688
        2473             1.62791             1.66473          0.00395531
        2474             1.62856             1.66472          0.00395374
        2475              1.6294              1.6647          0.00395216
        2476              1.6304             1.66469          0.00395059
        2477             1.63152             1.66468          0.00394902
        2478             1.63274             1.66466          0.00394745
        2479             1.63404             1.66465          0.00394587
        2480             1.63537             1.66464           0.0039443
        2481             1.63672             1.66463          0.00394273
        2482             1.63805             1.66462          0.00394115
        2483             1.63934             1.66461          0.00393958
        2484             1.64057              1.6646          0.00393801
        2485              1.6417             1.66459          0.00393643
        2486             1.64272             1.66458          0.00393486
        2487             1.64362             1.66457          0.00393328
        2488             1.64438             1.66456          0.00393171
        2489             1.64499             1.66455          0.00393014
        2490             1.64544             1.66455          0.00392857
        2491             1.64573             1.66454            0.003927
        2492             1.64586             1.66453          0.00392543
        2493             1.64584             1.66452          0.00392386
        2494             1.64567             1.66452           0.0039223
        2495             1.64536             1.66451          0.00392073
        2496             1.64493              1.6645          0.00391917
        2497             1.64439             1.66449          0.00391761
        2498             1.64377             1.66448          0.00391605
        2499             1.64308             1.66448          0.00391449
        2500             1.64236             1.66447          0.00391294
        2501             1.64162             1.66446          0.00391138
        2502             1.64091             1.66445          0.00390983
        2503             1.64023             1.66444          0.00390828
        2504             1.63963             1.66443          0.00390673
        2505             1.63912             1.66442          0.00390519
        2506             1.63872             1.66441          0.00390364
        2507             1.63845              1.6644           0.0039021
        2508             1.63832             1.66439          0.00390055
        2509             1.63835             1.66438          0.00389901
        2510             1.63854             1.66437          0.00389747
        2511             1.63888             1.66436          0.00389594
        2512             1.63938             1.66435           0.0038944
        2513             1.64002             1.66434          0.00389286
        2514             1.64079             1.66433          0.00389132
        2515             1.64168             1.66432          0.00388979
        2516             1.64267             1.66431          0.00388825
        2517             1.64375              1.6643          0.00388671
        2518             1.64488             1.66429          0.00388518
        2519             1.64607             1.66429          0.00388364
        2520             1.64727             1.66428          0.00388211
        2521             1.64849             1.66427          0.00388057
        2522              1.6497             1.66427          0.00387904
        2523             1.65089             1.66426           0.0038775
        2524             1.65206             1.66426          0.00387597
        2525             1.65319             1.66425          0.00387444
        2526             1.65428             1.66425          0.00387291
        2527             1.65533             1.66425          0.00387137
        2528             1.65632             1.66424          0.00386984
        2529             1.65725             1.66424          0.00386831
        2530             1.65813             1.66424          0.00386679
        2531             1.65894             1.66424          0.00386526
        2532             1.65968             1.66423          0.00386373
        2533             1.66036             1.66423          0.00386221
        2534             1.66096             1.66423          0.00386068
        2535             1.66148             1.66423          0.00385916
        2536             1.66193             1.66423          0.00385764
        2537             1.66229             1.66423          0.00385612
        2538             1.66257             1.66423           0.0038546
        2539             1.66275             1.66423          0.00385308
        2540             1.66284             1.66423          0.00385157
        2541             1.66283             1.66423          0.00385005
        2542             1.66271             1.66423          0.00384853
        2543              1.6625             1.66423          0.00384702
        2544             1.66217             1.66422          0.00384551
        2545             1.66174             1.66422            0.003844
        2546             1.66121             1.66422          0.00384249
        2547             1.66058             1.66422          0.00384098
        2548             1.65985             1.66422          0.00383947
        2549             1.65905             1.66422          0.00383797
        2550             1.65816             1.66421          0.00383646
        2551             1.65721             1.66421          0.00383496
        2552             1.65621             1.66421          0.00383346
        2553             1.65517             1.66421          0.00383196
        2554              1.6541              1.6642          0.00383046
        2555             1.65302              1.6642          0.00382896
        2556             1.65194             1.66419          0.00382747
        2557             1.65088             1.66419          0.00382598
        2558             1.64985             1.66418          0.00382448
        2559             1.64885             1.66418          0.00382299
        2560             1.64791             1.66417          0.00382151
        2561             1.64704             1.66416          0.00382002
        2562             1.64625             1.66416          0.00381854
        2563             1.64553             1.66415          0.00381705
        2564             1.64492             1.66414          0.00381557
        2565              1.6444             1.66413          0.00381409
        2566             1.64398             1.66413          0.00381261
        2567             1.64368             1.66412          0.00381114
        2568             1.64348             1.66411          0.00380966
        2569             1.64339              1.6641          0.00380819
        2570             1.64341             1.66409          0.00380671
        2571             1.64354             1.66409          0.00380524
        2572             1.64376             1.66408          0.00380377
        2573             1.64407             1.66407           0.0038023
        2574             1.64446             1.66406          0.00380083
        2575              1.6449             1.66405          0.00379936
        2576             1.64539             1.66405          0.00379789
        2577              1.6459             1.66404          0.00379643
        2578             1.64642             1.66403          0.00379496
        2579             1.64691             1.66403          0.00379349
        2580             1.64736             1.66402          0.00379203
        2581             1.64774             1.66401          0.00379056
        2582             1.64801             1.66401           0.0037891
        2583             1.64815               1.664          0.00378764
        2584             1.64814               1.664          0.00378618
        2585             1.64793             1.66399          0.00378472
        2586             1.64751             1.66398          0.00378326
        2587             1.64683             1.66398           0.0037818
        2588             1.64588             1.66397          0.00378035
        2589             1.64463             1.66396           0.0037789
        2590             1.64305             1.66395          0.00377745
        2591             1.64113             1.66394            0.003776
        2592             1.63884             1.66394          0.00377455
        2593             1.63618             1.66392          0.00377311
        2594             1.63314             1.66391          0.00377168
        2595             1.62972              1.6639          0.00377025
        2596             1.62592             1.66388          0.00376882
        2597             1.62175             1.66387          0.00376741
        2598             1.61722             1.66385            0.003766
        2599             1.61236             1.66383           0.0037646
        2600             1.60718             1.66381          0.00376322
        2601             1.60174             1.66379          0.00376185
        2602             1.59606             1.66376          0.00376049
        2603              1.5902             1.66373          0.00375915
        2604             1.58421              1.6637          0.00375783
        2605             1.57815             1.66367          0.00375653
        2606             1.57208             1.66363          0.00375526
        2607             1.56608             1.66359            0.003754
        2608             1.56021             1.66356          0.00375277
        2609             1.55455             1.66351          0.00375157
        2610             1.54917             1.66347          0.00375039
        2611             1.54415             1.66342          0.00374923
        2612             1.53955             1.66338          0.00374809
        2613             1.53545             1.66333          0.00374698
        2614              1.5319             1.66328          0.00374588
        2615             1.52896             1.66323           0.0037448
        2616             1.52667             1.66317          0.00374373
        2617             1.52508             1.66312          0.00374267
        2618             1.52421             1.66307          0.00374162
        2619             1.52409             1.66301          0.00374057
        2620             1.52472             1.66296          0.00373951
        2621             1.52611             1.66291          0.00373845
        2622             1.52823             1.66286          0.00373738
        2623             1.53108             1.66281          0.00373629
        2624             1.53461             1.66276          0.00373519
        2625             1.53879             1.66271          0.00373406
        2626             1.54357             1.66267          0.00373292
        2627             1.54891             1.66262          0.00373175
        2628             1.55473             1.66258          0.00373055
        2629             1.56099             1.66254          0.00372933
        2630             1.56762             1.66251          0.00372809
        2631             1.57455             1.66247          0.00372682
        2632             1.58171             1.66244          0.00372553
        2633             1.58903             1.66242          0.00372422
        2634             1.59645             1.66239          0.00372289
        2635             1.60389             1.66237          0.00372155
        2636              1.6113             1.66235          0.00372018
        2637              1.6186             1.66233          0.00371881
        2638             1.62574             1.66232          0.00371743
        2639             1.63265             1.66231          0.00371603
        2640             1.63928              1.6623          0.00371464
        2641             1.64559             1.66229          0.00371324
        2642             1.65151             1.66229          0.00371183
        2643             1.65701             1.66229          0.00371043
        2644             1.66205             1.66229          0.00370903
        2645             1.66659             1.66229          0.00370762
        2646             1.67061             1.66229          0.00370622
        2647             1.67409              1.6623          0.00370483
        2648               1.677              1.6623          0.00370343
        2649             1.67934             1.66231          0.00370204
        2650              1.6811             1.66231          0.00370065
        2651             1.68228             1.66232          0.00369926
        2652             1.68289             1.66233          0.00369787
        2653             1.68293             1.66234          0.00369649
        2654             1.68242             1.66235           0.0036951
        2655             1.68139             1.66235          0.00369372
        2656             1.67985             1.66236          0.00369233
        2657             1.67783             1.66236          0.00369095
        2658             1.67536             1.66237          0.00368956
        2659             1.67247             1.66237          0.00368818
        2660             1.66921             1.66238          0.00368679
        2661             1.66561             1.66238          0.00368541
        2662              1.6617             1.66238          0.00368402
        2663             1.65754             1.66238          0.00368264
        2664             1.65316             1.66237          0.00368126
        2665             1.64861             1.66237          0.00367988
        2666             1.64393             1.66236          0.00367851
        2667             1.63917             1.66235          0.00367714
        2668             1.63438             1.66234          0.00367577
        2669              1.6296             1.66233          0.00367442
        2670             1.62488             1.66231          0.00367307
        2671             1.62025              1.6623          0.00367173
        2672             1.61577             1.66228          0.00367039
        2673             1.61148             1.66226          0.00366907
        2674             1.60741             1.66224          0.00366776
        2675             1.60361             1.66222          0.00366645
        2676             1.60011              1.6622          0.00366515
        2677             1.59693             1.66217          0.00366387
        2678             1.59411             1.66215          0.00366259
        2679             1.59167             1.66212          0.00366131
        2680             1.58963             1.66209          0.00366005
        2681             1.58799             1.66207          0.00365879
        2682             1.58678             1.66204          0.00365753
        2683             1.58598             1.66201          0.00365628
        2684              1.5856             1.66198          0.00365502
        2685             1.58562             1.66195          0.00365377
        2686             1.58603             1.66192          0.00365252
        2687             1.58682              1.6619          0.00365127
        2688             1.58796             1.66187          0.00365002
        2689             1.58943             1.66184          0.00364876
        2690             1.59119             1.66182           0.0036475
        2691             1.59322             1.66179          0.00364623
        2692             1.59547             1.66177          0.00364496
        2693             1.59793             1.66174          0.00364368
        2694             1.60054             1.66172           0.0036424
        2695             1.60329              1.6617          0.00364111
        2696             1.60613             1.66168          0.00363982
        2697             1.60903             1.66166          0.00363852
        2698             1.61196             1.66164          0.00363722
        2699              1.6149             1.66162          0.00363591
        2700             1.61781              1.6616           0.0036346
        2701             1.62067             1.66159          0.00363329
        2702             1.62347             1.66158          0.00363197
        2703             1.62618             1.66156          0.00363065
        2704             1.62879             1.66155          0.00362933
        2705             1.63129             1.66154          0.00362801
        2706             1.63366             1.66153          0.00362668
        2707             1.63591             1.66152          0.00362535
        2708             1.63802             1.66151          0.00362402
        2709                1.64              1.6615           0.0036227
        2710             1.64185              1.6615          0.00362137
        2711             1.64357             1.66149          0.00362004
        2712             1.64516             1.66148          0.00361871
        2713             1.64664             1.66148          0.00361738
        2714             1.64801             1.66147          0.00361605
        2715             1.64929             1.66147          0.00361472
        2716             1.65047             1.66146          0.00361339
        2717             1.65158             1.66146          0.00361206
        2718             1.65261             1.66146          0.00361073
        2719             1.65358             1.66145          0.00360941
        2720              1.6545             1.66145          0.00360808
        2721             1.65536             1.66145          0.00360676
        2722             1.65619             1.66145          0.00360543
        2723             1.65699             1.66145          0.00360411
        2724             1.65774             1.66144          0.00360278
        2725             1.65847             1.66144          0.00360146
        2726             1.65917             1.66144          0.00360014
        2727             1.65983             1.66144          0.00359882
        2728             1.66046             1.66144           0.0035975
        2729             1.66105             1.66144          0.00359618
        2730             1.66161             1.66144          0.00359487
        2731             1.66213             1.66144          0.00359355
        2732             1.66262             1.66144          0.00359223
        2733             1.66306             1.66144          0.00359092
        2734             1.66346             1.66144          0.00358961
        2735             1.66381             1.66144          0.00358829
        2736             1.66412             1.66145          0.00358698
        2737             1.66439             1.66145          0.00358567
        2738             1.66463             1.66145          0.00358436
        2739             1.66483             1.66145          0.00358306
        2740               1.665             1.66145          0.00358175
        2741             1.66515             1.66145          0.00358044
        2742              1.6653             1.66145          0.00357914
        2743             1.66543             1.66145          0.00357783
        2744             1.66558             1.66146          0.00357653
        2745             1.66575             1.66146          0.00357523
        2746             1.66594             1.66146          0.00357392
        2747             1.66618             1.66146          0.00357262
        2748             1.66649             1.66146          0.00357132
        2749             1.66686             1.66146          0.00357002
        2750             1.66733             1.66147          0.00356873
        2751              1.6679             1.66147          0.00356743
        2752              1.6686             1.66147          0.00356614
        2753             1.66944             1.66147          0.00356484
        2754             1.67044             1.66148          0.00356355
        2755             1.67161             1.66148          0.00356226
        2756             1.67296             1.66149          0.00356097
        2757              1.6745             1.66149          0.00355968
        2758             1.67625              1.6615          0.00355839
        2759             1.67821              1.6615          0.00355711
        2760             1.68038             1.66151          0.00355582
        2761             1.68278             1.66152          0.00355455
        2762             1.68539             1.66152          0.00355327
        2763             1.68821             1.66153            0.003552
        2764             1.69125             1.66155          0.00355073
        2765             1.69449             1.66156          0.00354946
        2766             1.69792             1.66157           0.0035482
        2767             1.70153             1.66158          0.00354695
        2768             1.70531              1.6616           0.0035457
        2769             1.70924             1.66162          0.00354447
        2770             1.71329             1.66164          0.00354324
        2771             1.71747             1.66166          0.00354201
        2772             1.72173             1.66168           0.0035408
        2773             1.72607              1.6617           0.0035396
        2774             1.73046             1.66173          0.00353841
        2775             1.73488             1.66175          0.00353724
        2776             1.73931             1.66178          0.00353607
        2777             1.74373             1.66181          0.00353492
        2778             1.74812             1.66184          0.00353379
        2779             1.75247             1.66187          0.00353266
        2780             1.75675             1.66191          0.00353156
        2781             1.76094             1.66194          0.00353047
        2782             1.76503             1.66198          0.00352939
        2783               1.769             1.66202          0.00352833
        2784             1.77284             1.66206          0.00352729
        2785             1.77653              1.6621          0.00352626
        2786             1.78005             1.66214          0.00352525
        2787              1.7834             1.66219          0.00352426
        2788             1.78656             1.66223          0.00352328
        2789             1.78953             1.66228          0.00352231
        2790             1.79228             1.66232          0.00352135
        2791             1.79481             1.66237          0.00352041
        2792              1.7971             1.66242          0.00351948
        2793             1.79916             1.66247          0.00351856
        2794             1.80097             1.66252          0.00351765
        2795             1.80252             1.66257          0.00351675
        2796             1.80381             1.66262          0.00351585
        2797             1.80484             1.66267          0.00351497
        2798              1.8056             1.66272          0.00351408
        2799             1.80609             1.66277           0.0035132
        2800             1.80632             1.66282          0.00351232
        2801             1.80627             1.66287          0.00351144
        2802             1.80596             1.66292          0.00351055
        2803             1.80538             1.66297          0.00350967
        2804             1.80454             1.66303          0.00350878
        2805             1.80346             1.66308          0.00350789
        2806             1.80213             1.66313          0.00350699
        2807             1.80057             1.66317          0.00350608
        2808             1.79878             1.66322          0.00350516
        2809             1.79679             1.66327          0.00350424
        2810             1.79461             1.66332           0.0035033
        2811             1.79226             1.66336          0.00350236
        2812             1.78975             1.66341           0.0035014
        2813              1.7871             1.66345          0.00350043
        2814             1.78432             1.66349          0.00349945
        2815             1.78144             1.66354          0.00349846
        2816             1.77847             1.66358          0.00349746
        2817             1.77544             1.66362          0.00349644
        2818             1.77235             1.66366          0.00349541
        2819             1.76923             1.66369          0.00349437
        2820             1.76609             1.66373          0.00349332
        2821             1.76294             1.66376          0.00349226
        2822             1.75981              1.6638          0.00349119
        2823             1.75671             1.66383          0.00349011
        2824             1.75364             1.66386          0.00348902
        2825             1.75062             1.66389          0.00348792
        2826             1.74765             1.66392          0.00348681
        2827             1.74473             1.66395          0.00348569
        2828             1.74188             1.66398          0.00348457
        2829             1.73909             1.66401          0.00348344
        2830             1.73635             1.66403           0.0034823
        2831             1.73368             1.66406          0.00348116
        2832             1.73104             1.66408          0.00348001
        2833             1.72846              1.6641          0.00347885
        2834              1.7259             1.66412          0.00347769
        2835             1.72337             1.66415          0.00347653
        2836             1.72085             1.66417          0.00347536
        2837             1.71834             1.66418          0.00347419
        2838             1.71581              1.6642          0.00347301
        2839             1.71325             1.66422          0.00347183
        2840             1.71066             1.66424          0.00347065
        2841             1.70802             1.66425          0.00346946
        2842             1.70531             1.66427          0.00346827
        2843             1.70254             1.66428          0.00346708
        2844             1.69968             1.66429          0.00346588
        2845             1.69673              1.6643          0.00346468
        2846             1.69368             1.66431          0.00346348
        2847             1.69053             1.66432          0.00346227
        2848             1.68727             1.66433          0.00346107
        2849              1.6839             1.66434          0.00345986
        2850             1.68042             1.66434          0.00345865
        2851             1.67683             1.66435          0.00345744
        2852             1.67312             1.66435          0.00345623
        2853              1.6693             1.66435          0.00345502
        2854             1.66537             1.66435          0.00345381
        2855             1.66134             1.66435           0.0034526
        2856             1.65721             1.66435          0.00345139
        2857               1.653             1.66435          0.00345018
        2858              1.6487             1.66434          0.00344898
        2859             1.64434             1.66433          0.00344778
        2860             1.63992             1.66432          0.00344659
        2861             1.63546             1.66431           0.0034454
        2862             1.63096              1.6643          0.00344421
        2863             1.62646             1.66429          0.00344304
        2864             1.62196             1.66427          0.00344187
        2865             1.61748             1.66426           0.0034407
        2866             1.61304             1.66424          0.00343955
        2867             1.60867             1.66422           0.0034384
        2868             1.60438              1.6642          0.00343727
        2869             1.60021             1.66418          0.00343614
        2870             1.59617             1.66415          0.00343503
        2871              1.5923             1.66413          0.00343392
        2872             1.58862              1.6641          0.00343283
        2873             1.58517             1.66408          0.00343174
        2874             1.58196             1.66405          0.00343067
        2875             1.57904             1.66402           0.0034296
        2876             1.57642             1.66399          0.00342854
        2877             1.57415             1.66396          0.00342749
        2878             1.57225             1.66392          0.00342645
        2879             1.57075             1.66389          0.00342541
        2880             1.56966             1.66386          0.00342438
        2881             1.56903             1.66383          0.00342335
        2882             1.56886             1.66379          0.00342232
        2883             1.56918             1.66376          0.00342129
        2884                1.57             1.66373          0.00342026
        2885             1.57133              1.6637          0.00341922
        2886             1.57318             1.66366          0.00341818
        2887             1.57554             1.66363          0.00341713
        2888             1.57841              1.6636          0.00341608
        2889             1.58178             1.66358          0.00341501
        2890             1.58564             1.66355          0.00341394
        2891             1.58995             1.66352          0.00341285
        2892              1.5947              1.6635          0.00341176
        2893             1.59985             1.66348          0.00341065
        2894             1.60535             1.66346          0.00340953
        2895             1.61117             1.66344           0.0034084
        2896             1.61725             1.66342          0.00340726
        2897             1.62355             1.66341          0.00340611
        2898             1.63003              1.6634          0.00340495
        2899             1.63663             1.66339          0.00340379
        2900              1.6433             1.66338          0.00340263
        2901             1.64999             1.66338          0.00340146
        2902             1.65666             1.66338          0.00340028
        2903             1.66326             1.66338          0.00339911
        2904             1.66974             1.66338          0.00339794
        2905             1.67608             1.66338          0.00339678
        2906             1.68222             1.66339          0.00339561
        2907             1.68815              1.6634          0.00339446
        2908             1.69382             1.66341          0.00339331
        2909             1.69922             1.66342          0.00339216
        2910             1.70432             1.66343          0.00339102
        2911             1.70911             1.66345           0.0033899
        2912             1.71357             1.66347          0.00338878
        2913              1.7177             1.66349          0.00338766
        2914             1.72149              1.6635          0.00338656
        2915             1.72492             1.66353          0.00338546
        2916               1.728             1.66355          0.00338437
        2917             1.73072             1.66357          0.00338329
        2918             1.73308             1.66359          0.00338222
        2919             1.73509             1.66362          0.00338115
        2920             1.73675             1.66364          0.00338008
        2921             1.73805             1.66367          0.00337902
        2922             1.73902              1.6637          0.00337796
        2923             1.73964             1.66372          0.00337691
        2924             1.73995             1.66375          0.00337585
        2925             1.73993             1.66377           0.0033748
        2926             1.73961              1.6638          0.00337375
        2927             1.73901             1.66383          0.00337269
        2928             1.73813             1.66385          0.00337163
        2929             1.73699             1.66388          0.00337058
        2930             1.73562              1.6639          0.00336951
        2931             1.73404             1.66392          0.00336845
        2932             1.73227             1.66395          0.00336738
        2933             1.73034             1.66397          0.00336631
        2934             1.72829             1.66399          0.00336523
        2935             1.72613             1.66401          0.00336415
        2936             1.72391             1.66403          0.00336307
        2937             1.72167             1.66405          0.00336198
        2938             1.71943             1.66407          0.00336089
        2939             1.71724             1.66409          0.00335979
        2940             1.71512             1.66411           0.0033587
        2941             1.71312             1.66412           0.0033576
        2942             1.71127             1.66414          0.00335649
        2943             1.70961             1.66416          0.00335539
        2944             1.70815             1.66417          0.00335428
        2945             1.70692             1.66419          0.00335317
        2946             1.70594              1.6642          0.00335207
        2947             1.70523             1.66421          0.00335096
        2948             1.70479             1.66423          0.00334985
        2949             1.70463             1.66424          0.00334874
        2950             1.70475             1.66425          0.00334763
        2951             1.70512             1.66427          0.00334653
        2952             1.70576             1.66428          0.00334542
        2953             1.70662              1.6643          0.00334432
        2954              1.7077             1.66431          0.00334322
        2955             1.70896             1.66433          0.00334212
        2956             1.71037             1.66434          0.00334103
        2957             1.71189             1.66436          0.00333994
        2958              1.7135             1.66437          0.00333885
        2959             1.71516             1.66439          0.00333777
        2960             1.71683             1.66441          0.00333669
        2961             1.71848             1.66443          0.00333561
        2962             1.72009             1.66445          0.00333454
        2963             1.72162             1.66447          0.00333347
        2964             1.72304             1.66449           0.0033324
        2965             1.72434             1.66451          0.00333134
        2966             1.72549             1.66453          0.00333028
