#     BLOCK:           ACTUAL_P:              P_AVE:              ERROR:
         479             2.28163             1.34828           0.0880217
         480             2.27845             1.35021           0.0878596
         481              2.2751             1.35214            0.087698
         482             2.27141             1.35404           0.0875368
         483             2.26746             1.35593            0.087376
         484             2.26381             1.35781           0.0872156
         485             2.25911             1.35967           0.0870556
         486             2.25465             1.36151           0.0868959
         487             2.25078             1.36334           0.0867367
         488             2.24686             1.36515           0.0865778
         489             2.24324             1.36694           0.0864194
         490             2.24097             1.36873           0.0862614
         491             2.23844              1.3705           0.0861039
         492             2.23622             1.37226           0.0859469
         493             2.23438             1.37401           0.0857903
         494             2.23322             1.37575           0.0856343
         495             2.23255             1.37748           0.0854788
         496             2.23363              1.3792           0.0853239
         497             2.23505             1.38092           0.0851696
         498             2.23611             1.38264           0.0850159
         499             2.23926             1.38436           0.0848628
         500             2.24329             1.38608           0.0847105
         501             2.24774              1.3878           0.0845589
         502             2.25358             1.38952            0.084408
         503             2.26055             1.39125            0.084258
         504             2.26842             1.39299           0.0841088
         505             2.27691             1.39474           0.0839604
         506             2.28576              1.3965           0.0838129
         507             2.29518             1.39828           0.0836664
         508             2.30609             1.40006           0.0835208
         509              2.3175             1.40187           0.0833761
         510             2.33005             1.40369           0.0832325
         511             2.34298             1.40552           0.0830899
         512             2.35621             1.40738           0.0829484
         513             2.36919             1.40926           0.0828079
         514             2.38401             1.41115           0.0826685
         515             2.39867             1.41307           0.0825302
         516             2.41283             1.41501            0.082393
         517             2.42834             1.41697           0.0822569
         518             2.44344             1.41895            0.082122
         519             2.45756             1.42095           0.0819881
         520             2.47231             1.42297           0.0818554
         521             2.48715             1.42501           0.0817238
         522             2.50201             1.42708           0.0815932
         523             2.51587             1.42916           0.0814638
         524             2.52991             1.43126           0.0813354
         525              2.5436             1.43338           0.0812081
         526             2.55716             1.43552           0.0810818
         527             2.57082             1.43767           0.0809565
         528             2.58408             1.43984           0.0808323
         529             2.59574             1.44203           0.0807091
         530             2.60821             1.44423           0.0805868
         531             2.62004             1.44644           0.0804654
         532             2.63124             1.44867            0.080345
         533             2.64108              1.4509           0.0802254
         534             2.65101             1.45315           0.0801066
         535             2.66077             1.45541           0.0799887
         536             2.67059             1.45768           0.0798716
         537             2.68022             1.45995           0.0797553
         538             2.68841             1.46224           0.0796397
         539             2.69635             1.46453           0.0795249
         540              2.7035             1.46682           0.0794107
         541             2.70983             1.46912           0.0792971
         542             2.71647             1.47142           0.0791842
         543             2.72195             1.47372           0.0790719
         544             2.72691             1.47603           0.0789601
         545             2.73083             1.47833           0.0788487
         546             2.73318             1.48063           0.0787378
         547             2.73534             1.48292           0.0786273
         548             2.73679             1.48521           0.0785171
         549             2.73627             1.48749           0.0784071
         550             2.73545             1.48976           0.0782974
         551             2.73429             1.49202           0.0781879
         552             2.73061             1.49426           0.0780784
         553              2.7268             1.49649            0.077969
         554              2.7219              1.4987           0.0778597
         555             2.71591             1.50089           0.0777502
         556             2.70859             1.50307           0.0776407
         557             2.69973             1.50521           0.0775311
         558             2.68959             1.50734           0.0774212
         559             2.67892             1.50943            0.077311
         560             2.66752              1.5115           0.0772006
         561              2.6559             1.51354             0.07709
         562             2.64339             1.51555            0.076979
         563             2.62979             1.51753           0.0768677
         564             2.61443             1.51947            0.076756
         565             2.59905             1.52139            0.076644
         566             2.58272             1.52326           0.0765315
         567             2.56576              1.5251           0.0764186
         568             2.54819              1.5269           0.0763053
         569             2.52937             1.52866           0.0761915
         570             2.51101             1.53039           0.0760773
         571             2.49124             1.53207           0.0759627
         572             2.47155             1.53371           0.0758476
         573              2.4515             1.53531           0.0757322
         574             2.43138             1.53687           0.0756163
         575             2.41146             1.53839           0.0755001
         576             2.39009             1.53987           0.0753835
         577              2.3697             1.54131           0.0752666
         578              2.3484             1.54271           0.0751493
         579             2.32645             1.54406           0.0750317
         580              2.3041             1.54537           0.0749138
         581             2.28208             1.54664           0.0747956
         582              2.2604             1.54787           0.0746771
         583             2.23836             1.54905           0.0745584
         584              2.2157             1.55019           0.0744395
         585             2.19389             1.55129           0.0743204
         586              2.1717             1.55235           0.0742011
         587             2.14868             1.55337           0.0740817
         588             2.12625             1.55434           0.0739621
         589             2.10324             1.55527           0.0738424
         590             2.08037             1.55616           0.0737226
         591             2.05789             1.55701           0.0736027
         592             2.03439             1.55782           0.0734828
         593             2.01159             1.55858           0.0733629
         594             1.98856             1.55931           0.0732429
         595             1.96509             1.55999            0.073123
         596             1.94244             1.56063           0.0730031
         597             1.91996             1.56123           0.0728833
         598             1.89818              1.5618           0.0727636
         599             1.87621             1.56232           0.0726441
         600             1.85437             1.56281           0.0725246
         601             1.83297             1.56326           0.0724053
         602             1.81209             1.56367           0.0722862
         603             1.79107             1.56405           0.0721673
         604             1.77192             1.56439           0.0720487
         605             1.75375             1.56471           0.0719303
         606             1.73638             1.56499           0.0718121
         607             1.71913             1.56524           0.0716943
         608             1.70329             1.56547           0.0715767
         609             1.68719             1.56567           0.0714595
         610             1.67304             1.56585           0.0713425
         611             1.66063               1.566           0.0712259
         612             1.64878             1.56614           0.0711097
         613             1.63822             1.56625           0.0709938
         614             1.62895             1.56636           0.0708782
         615                1.62             1.56644            0.070763
         616             1.61183             1.56652           0.0706482
         617              1.6049             1.56658           0.0705337
