#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         253            -5.15335            -5.32093           0.0308042
         254            -5.15507            -5.32028           0.0306898
         255              -5.157            -5.31964           0.0305761
         256            -5.15868            -5.31901           0.0304632
         257            -5.16014            -5.31839           0.0303509
         258            -5.16124            -5.31778           0.0302394
         259            -5.16259            -5.31718           0.0301286
         260              -5.163            -5.31659           0.0300185
         261            -5.16354              -5.316           0.0299092
         262            -5.16376            -5.31542           0.0298007
         263            -5.16385            -5.31484            0.029693
         264            -5.16365            -5.31427            0.029586
         265            -5.16362             -5.3137           0.0294798
         266            -5.16319            -5.31314           0.0293745
         267            -5.16296            -5.31257           0.0292698
         268            -5.16279            -5.31202           0.0291659
         269            -5.16269            -5.31146           0.0290628
         270            -5.16207            -5.31091           0.0289604
         271            -5.16183            -5.31036           0.0288588
         272            -5.16093            -5.30981           0.0287579
         273            -5.16028            -5.30926           0.0286578
         274            -5.15973            -5.30871           0.0285584
         275            -5.15884            -5.30817           0.0284597
         276             -5.1576            -5.30762           0.0283619
         277            -5.15648            -5.30708           0.0282647
         278            -5.15486            -5.30653           0.0281683
         279            -5.15442            -5.30599           0.0280727
         280            -5.15378            -5.30544           0.0279777
         281             -5.1531             -5.3049           0.0278834
         282            -5.15238            -5.30436           0.0277897
         283             -5.1513            -5.30382           0.0276968
         284            -5.14973            -5.30328           0.0276046
         285            -5.14809            -5.30273           0.0275131
         286              -5.147            -5.30219           0.0274223
         287             -5.1454            -5.30164           0.0273322
         288            -5.14402            -5.30109           0.0272427
         289            -5.14242            -5.30054            0.027154
         290            -5.14089            -5.29999            0.027066
         291            -5.13911            -5.29944           0.0269786
         292             -5.1377            -5.29889           0.0268919
         293            -5.13588            -5.29833           0.0268059
         294            -5.13426            -5.29777           0.0267205
         295            -5.13178            -5.29721           0.0266358
         296            -5.12948            -5.29664           0.0265519
         297            -5.12708            -5.29607           0.0264686
         298              -5.125             -5.2955            0.026386
         299            -5.12236            -5.29492           0.0263041
         300            -5.11945            -5.29433           0.0262229
         301            -5.11627            -5.29374           0.0261425
