#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         489            -5.55045            -5.59225          0.00732479
         490             -5.5403            -5.59215          0.00731061
         491            -5.56538            -5.59209          0.00729593
         492            -5.48971            -5.59189          0.00728406
         493            -5.57258            -5.59185          0.00726939
         494            -5.46754             -5.5916          0.00725903
         495            -5.37708            -5.59116          0.00725729
         496            -5.49177            -5.59096          0.00724543
         497            -5.54194            -5.59086          0.00723152
         498            -5.51888            -5.59072          0.00721844
         499            -5.50268            -5.59054          0.00720613
         500            -5.47132             -5.5903          0.00719567
         501            -5.50846            -5.59014          0.00718316
         502            -5.44819            -5.58986          0.00717441
         503            -5.54025            -5.58976          0.00716083
         504            -5.52745            -5.58964          0.00714769
         505            -5.41466            -5.58929          0.00714192
         506            -5.39409             -5.5889          0.00713822
         507            -5.45399            -5.58864           0.0071291
         508            -5.45019            -5.58836          0.00712027
         509            -5.49683            -5.58818          0.00710856
         510            -5.47879            -5.58797          0.00709785
         511            -5.48432            -5.58777          0.00708686
         512            -5.44571            -5.58749          0.00707845
         513            -5.42683            -5.58718          0.00707157
         514            -5.43296            -5.58688          0.00706418
         515             -5.5022            -5.58671          0.00705237
         516            -5.47582             -5.5865          0.00704198
         517             -5.5451            -5.58642          0.00702882
         518            -5.53987            -5.58633          0.00701582
         519            -5.38359            -5.58594          0.00701317
         520            -5.46384             -5.5857          0.00700361
         521            -5.44004            -5.58542          0.00699575
         522            -5.38177            -5.58503          0.00699322
         523            -5.44892            -5.58477          0.00698469
         524            -5.43519            -5.58449          0.00697719
         525            -5.40244            -5.58414          0.00697251
         526            -5.52515            -5.58403          0.00696015
         527             -5.4502            -5.58377          0.00695158
         528            -5.37892            -5.58339          0.00694923
         529            -5.41978            -5.58308          0.00694297
         530            -5.33249             -5.5826          0.00694595
         531            -5.20704             -5.5819          0.00696879
         532            -5.24808            -5.58127          0.00698388
         533            -5.32106            -5.58078          0.00698782
         534            -5.33755            -5.58032          0.00698957
         535            -5.43316            -5.58005          0.00698191
         536            -5.50695            -5.57991          0.00697022
         537            -5.44377            -5.57966          0.00696185
         538            -5.46245            -5.57944          0.00695231
         539            -5.49538            -5.57929          0.00694116
         540            -5.53095             -5.5792          0.00692889
         541            -5.41178            -5.57889          0.00692299
         542            -5.43842            -5.57863          0.00691506
         543            -5.44515            -5.57838           0.0069067
         544             -5.4424            -5.57813          0.00689852
         545            -5.38189            -5.57777          0.00689526
         546            -5.41829            -5.57748          0.00688881
         547            -5.44614            -5.57724           0.0068804
         548            -5.51079            -5.57712          0.00686891
         549            -5.55237            -5.57707          0.00685655
         550            -5.53998            -5.57701          0.00684441
         551             -5.4738            -5.57682          0.00683456
         552            -5.49018            -5.57666          0.00682398
         553            -5.48936             -5.5765          0.00681346
         554            -5.41742            -5.57622          0.00680721
         555            -5.46873            -5.57602           0.0067977
         556             -5.4392            -5.57578          0.00678993
         557            -5.48258            -5.57561           0.0067798
         558            -5.46218            -5.57541           0.0067707
         559            -5.43135            -5.57515          0.00676349
         560            -5.40637            -5.57485          0.00675812
         561            -5.50697            -5.57473          0.00674716
         562             -5.4165            -5.57444          0.00674102
         563            -5.44111            -5.57421          0.00673321
         564             -5.3992             -5.5739          0.00672842
         565              -5.392            -5.57358          0.00672421
         566            -5.47488             -5.5734          0.00671459
         567            -5.47995            -5.57324          0.00670477
         568            -5.42425            -5.57297          0.00669809
         569            -5.38351            -5.57264          0.00669459
         570            -5.32425            -5.57221          0.00669701
         571            -5.29788            -5.57173           0.0067025
         572            -5.32487            -5.57129          0.00670466
         573            -5.38092            -5.57096          0.00670118
         574            -5.39892            -5.57066          0.00669621
         575            -5.41693            -5.57039           0.0066899
         576            -5.50294            -5.57028          0.00667931
         577            -5.57465            -5.57028          0.00666774
         578            -5.54063            -5.57023           0.0066564
         579            -5.46294            -5.57005          0.00664748
         580            -5.52594            -5.56997          0.00663645
         581            -5.54882            -5.56994          0.00662513
         582            -5.55746            -5.56991          0.00661378
         583            -5.67099            -5.57009          0.00660471
         584            -5.70809            -5.57032          0.00659763
         585            -5.69471            -5.57054          0.00658977
         586            -5.61886            -5.57062          0.00657905
         587            -5.55895             -5.5706          0.00656787
         588            -5.54677            -5.57056          0.00655682
         589            -5.55669            -5.57054          0.00654573
         590            -5.54941             -5.5705          0.00653474
         591            -5.50495            -5.57039          0.00652462
         592            -5.41232            -5.57012          0.00651906
         593            -5.44207            -5.56991          0.00651164
         594            -5.49261            -5.56978          0.00650198
         595            -5.46666             -5.5696          0.00649336
         596            -5.45587            -5.56941          0.00648527
         597            -5.40015            -5.56913           0.0064806
         598            -5.32499            -5.56872          0.00648261
         599            -5.37337            -5.56839          0.00647999
         600            -5.33304              -5.568          0.00648105
         601            -5.42555            -5.56776           0.0064746
         602            -5.41475            -5.56751          0.00646883
         603            -5.43328            -5.56729          0.00646193
         604            -5.47078            -5.56713          0.00645321
         605            -5.56883            -5.56713          0.00644254
         606            -5.49577            -5.56701          0.00643298
         607            -5.40234            -5.56674           0.0064281
         608            -5.32364            -5.56634          0.00642995
         609            -5.30377            -5.56591          0.00643384
         610            -5.32574            -5.56552          0.00643532
         611            -5.35148            -5.56517          0.00643432
         612            -5.36682            -5.56484          0.00643196
         613            -5.56981            -5.56485          0.00642147
         614            -5.52675            -5.56479          0.00641132
         615            -5.44257            -5.56459          0.00640397
         616            -5.50361            -5.56449          0.00639434
         617            -5.52143            -5.56442          0.00638436
