#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         289            -7.59652            -7.53719          0.00811277
         290            -7.61733            -7.53746           0.0080895
         291             -7.6003            -7.53768          0.00806458
         292            -7.60907            -7.53792          0.00804067
         293             -7.5216            -7.53787          0.00801342
         294            -7.51579            -7.53779          0.00798652
         295            -7.52142            -7.53774          0.00795964
         296            -7.57601            -7.53787           0.0079338
         297            -7.57207            -7.53798          0.00790792
         298            -7.57042            -7.53809          0.00788213
         299            -7.53437            -7.53808          0.00785578
         300            -7.54796            -7.53811          0.00782966
         301            -7.57073            -7.53822           0.0078044
         302            -7.54183            -7.53823          0.00777857
         303            -7.59319            -7.53841          0.00775501
         304            -7.55532            -7.53847           0.0077297
         305            -7.55438            -7.53852          0.00770453
         306             -7.5716            -7.53863          0.00768011
         307            -7.55294            -7.53868          0.00765524
         308            -7.58914            -7.53884          0.00763214
         309             -7.5753            -7.53896          0.00760835
         310            -7.56585            -7.53904           0.0075843
         311            -7.53016            -7.53902          0.00755997
         312            -7.51442            -7.53894          0.00753615
         313            -7.49509             -7.5388          0.00751337
         314            -7.57374            -7.53891          0.00749027
         315            -7.52272            -7.53886          0.00746667
         316            -7.51629            -7.53879          0.00744338
         317            -7.57573             -7.5389          0.00742081
         318            -7.54584            -7.53892          0.00739751
         319             -7.6236            -7.53919          0.00737908
         320             -7.6189            -7.53944          0.00736022
         321            -7.59678            -7.53962          0.00733946
         322            -7.55303            -7.53966          0.00731679
         323            -7.59225            -7.53982          0.00729594
         324            -7.61995            -7.54007          0.00727762
         325            -7.61838            -7.54031          0.00725921
         326              -7.657            -7.54067          0.00724576
         327            -7.61039            -7.54088          0.00722674
         328            -7.60634            -7.54108          0.00720746
         329            -7.57941             -7.5412           0.0071865
         330            -7.58976            -7.54134          0.00716623
         331            -7.62062            -7.54158          0.00714858
         332            -7.63055            -7.54185          0.00713207
         333            -7.64015            -7.54215          0.00711676
         334            -7.68225            -7.54257           0.0071078
         335            -7.66203            -7.54292          0.00709552
         336            -7.72869            -7.54348          0.00709591
         337            -7.64363            -7.54377          0.00708108
         338            -7.70518            -7.54425          0.00707621
         339            -7.65737            -7.54458           0.0070632
         340            -7.61239            -7.54478          0.00704524
         341            -7.56457            -7.54484          0.00702482
         342            -7.56688            -7.54491          0.00700458
         343            -7.58623            -7.54503          0.00698519
         344            -7.59226            -7.54516          0.00696624
         345            -7.58118            -7.54527          0.00694683
         346            -7.58224            -7.54538          0.00692757
         347             -7.6252            -7.54561          0.00691142
         348            -7.65885            -7.54593          0.00689922
         349            -7.59563            -7.54607          0.00688092
         350             -7.5629            -7.54612          0.00686143
         351            -7.57085            -7.54619          0.00684224
         352            -7.59333            -7.54633          0.00682412
         353            -7.57321             -7.5464          0.00680521
         354            -7.55177            -7.54642            0.006786
