#     BLOCK:           ACTUAL_H:              H_AVE:              ERROR:
        2622            -0.31168           -0.432984           0.0109693
        2623            -1.05433           -0.433221           0.0109677
        2624            -1.10394           -0.433477           0.0109665
        2625            -1.00634           -0.433695           0.0109645
        2626         0.000829724            -0.43353           0.0109615
        2627         0.000829724           -0.433364           0.0109586
        2628         0.000829724           -0.433199           0.0109557
        2629         0.000829724           -0.433034           0.0109528
        2630         0.000829724           -0.432869           0.0109499
        2631            -1.04235           -0.433101           0.0109481
        2632           -0.775879           -0.433231           0.0109448
        2633           -0.775879           -0.433361           0.0109414
        2634          -0.0286012           -0.433207           0.0109383
        2635         -0.00767664           -0.433046           0.0109353
        2636           -0.841341           -0.433201           0.0109323
        2637           -0.777218           -0.433331           0.0109289
        2638           -0.777218           -0.433462           0.0109256
        2639           -0.777218           -0.433592           0.0109222
        2640           -0.777218           -0.433722           0.0109188
        2641           -0.777218           -0.433852           0.0109155
        2642           -0.777218           -0.433982           0.0109121
        2643           -0.777218           -0.434112           0.0109088
        2644          -0.0250033           -0.433957           0.0109057
        2645          -0.0250033           -0.433803           0.0109027
        2646          -0.0250033           -0.433648           0.0108997
        2647          -0.0250033           -0.433494           0.0108967
        2648          -0.0250033            -0.43334           0.0108936
        2649          -0.0334796           -0.433189           0.0108906
        2650          -0.0334796           -0.433038           0.0108875
        2651          -0.0334796           -0.432887           0.0108844
        2652          -0.0334796           -0.432736           0.0108814
        2653           -0.137355           -0.432625           0.0108778
        2654           -0.473055            -0.43264           0.0108737
        2655          -0.0318802           -0.432489           0.0108707
        2656          -0.0318802           -0.432339           0.0108677
        2657          -0.0318802           -0.432188           0.0108646
        2658          -0.0919786            -0.43206           0.0108613
        2659          -0.0919786           -0.431932           0.0108579
        2660          -0.0919786           -0.431804           0.0108546
        2661          -0.0919786           -0.431676           0.0108513
        2662          -0.0919786           -0.431549            0.010848
        2663          -0.0919786           -0.431421           0.0108446
        2664          -0.0919786           -0.431294           0.0108413
        2665           -0.790491           -0.431429           0.0108381
        2666           -0.340444           -0.431395           0.0108341
        2667           -0.364796            -0.43137             0.01083
        2668          -0.0844949            -0.43124           0.0108268
        2669          -0.0700569           -0.431104           0.0108235
        2670          -0.0700569           -0.430969           0.0108203
        2671           -0.496359           -0.430993           0.0108163
        2672           -0.349274           -0.430963           0.0108123
        2673           -0.349274           -0.430932           0.0108083
        2674           -0.557446            -0.43098           0.0108044
        2675           -0.910846           -0.431159           0.0108018
        2676            -1.04965            -0.43139           0.0108003
        2677            -1.07329            -0.43163           0.0107989
        2678            -0.91321            -0.43181           0.0107963
        2679            -1.05361           -0.432042           0.0107948
        2680            -1.05361           -0.432274           0.0107933
        2681            -1.05361           -0.432506           0.0107917
        2682            -1.05361           -0.432737           0.0107902
        2683          -0.0826369           -0.432607            0.010787
        2684          -0.0826369           -0.432476           0.0107837
        2685           -0.792821            -0.43261           0.0107806
        2686           -0.983335           -0.432815           0.0107785
        2687           -0.983335            -0.43302           0.0107764
        2688           -0.983335           -0.433225           0.0107744
        2689           -0.983335            -0.43343           0.0107723
        2690           -0.826091           -0.433576           0.0107693
        2691           -0.826091           -0.433722           0.0107663
        2692           -0.826091           -0.433867           0.0107633
        2693           -0.826091           -0.434013           0.0107602
        2694           -0.826091           -0.434158           0.0107572
        2695           -0.104983           -0.434036           0.0107539
        2696           -0.389712            -0.43402             0.01075
        2697            -1.01691           -0.434236           0.0107481
        2698            -1.01691           -0.434452           0.0107463
        2699           -0.119038           -0.434335            0.010743
        2700           -0.119038           -0.434218           0.0107396
        2701           -0.119038           -0.434102           0.0107363
        2702           -0.406546           -0.434091           0.0107323
        2703           -0.629611           -0.434164           0.0107286
        2704           -0.629611           -0.434236           0.0107249
        2705           -0.629611           -0.434308           0.0107212
        2706           -0.629611            -0.43438           0.0107174
        2707           -0.629611           -0.434453           0.0107137
        2708           -0.629611           -0.434525             0.01071
        2709           -0.629611           -0.434597           0.0107063
        2710           -0.446239           -0.434601           0.0107023
        2711           -0.446239           -0.434605           0.0106984
        2712           -0.446239            -0.43461           0.0106945
        2713           -0.446239           -0.434614           0.0106905
        2714           -0.440993           -0.434616           0.0106866
        2715            -1.08017           -0.434854           0.0106853
        2716            -1.08017           -0.435092            0.010684
        2717            -1.08017           -0.435329           0.0106827
        2718            -1.08017           -0.435566           0.0106814
        2719          -0.0219769           -0.435414           0.0106786
        2720          -0.0022917           -0.435255           0.0106758
        2721           -0.465315           -0.435266           0.0106719
        2722           -0.465315           -0.435277            0.010668
        2723           -0.085632           -0.435149           0.0106648
        2724           -0.410672            -0.43514           0.0106609
        2725           -0.410672           -0.435131            0.010657
        2726           -0.410672           -0.435122           0.0106531
        2727          -0.0383986           -0.434976           0.0106502
        2728           -0.235052           -0.434903           0.0106465
        2729           -0.812394           -0.435041           0.0106435
        2730           -0.869461             -0.4352           0.0106408
        2731           -0.869461           -0.435359           0.0106381
        2732           -0.462675           -0.435369           0.0106342
        2733           -0.462675           -0.435379           0.0106304
        2734           -0.462675           -0.435389           0.0106265
        2735           -0.462675           -0.435399           0.0106226
        2736           -0.462675           -0.435409           0.0106187
        2737           -0.462675           -0.435419           0.0106148
        2738           -0.462675           -0.435429            0.010611
        2739             -1.0582           -0.435657           0.0106095
        2740            -1.04464           -0.435879            0.010608
        2741           -0.011474           -0.435724           0.0106052
        2742           -0.011474           -0.435569           0.0106025
        2743           -0.011474           -0.435415           0.0105998
        2744           -0.011474            -0.43526            0.010597
        2745           -0.011474           -0.435106           0.0105943
        2746              -0.111           -0.434988           0.0105911
        2747            -1.09777           -0.435229             0.01059
        2748            -1.09777            -0.43547           0.0105889
        2749            -1.09777           -0.435711           0.0105878
        2750            -1.09777           -0.435952           0.0105866
        2751            -1.09777           -0.436192           0.0105855
        2752           -0.722059           -0.436296           0.0105822
        2753           -0.131601           -0.436186           0.0105789
        2754           -0.131601           -0.436075           0.0105757
        2755           -0.131601           -0.435964           0.0105724
        2756           -0.970611           -0.436158           0.0105704
        2757            -1.04392           -0.436379           0.0105688
        2758         -0.00976293           -0.436224           0.0105661
        2759         -0.00976293            -0.43607           0.0105634
        2760         -0.00976293           -0.435915           0.0105607
        2761           -0.124604           -0.435802           0.0105575
        2762           -0.124604            -0.43569           0.0105543
        2763         0.000929046           -0.435532           0.0105516
        2764           -0.689575           -0.435624           0.0105482
        2765           -0.689575           -0.435715           0.0105448
        2766           -0.689575           -0.435807           0.0105414
        2767           -0.689575           -0.435899            0.010538
        2768           -0.889483           -0.436063           0.0105354
        2769          0.00179311           -0.435905           0.0105328
        2770           -0.308371           -0.435859           0.0105291
        2771           -0.308371           -0.435813           0.0105254
        2772           -0.308371           -0.435767           0.0105217
        2773           -0.247205           -0.435699           0.0105182
        2774           -0.247205           -0.435631           0.0105146
        2775           -0.247205           -0.435563            0.010511
        2776          -0.0329145           -0.435418           0.0105082
        2777            -1.05891           -0.435642           0.0105068
        2778           -0.799978           -0.435773           0.0105039
        2779           -0.799978           -0.435904           0.0105009
        2780           -0.020087           -0.435755           0.0104982
        2781           -0.020087           -0.435605           0.0104955
        2782           -0.020087           -0.435456           0.0104928
        2783           -0.650833           -0.435533           0.0104893
        2784           -0.296385           -0.435483           0.0104857
        2785           -0.296385           -0.435434            0.010482
        2786           -0.296385           -0.435384           0.0104784
        2787           -0.296385           -0.435334           0.0104747
        2788           -0.753617           -0.435448           0.0104716
        2789           -0.753617           -0.435562           0.0104685
        2790           -0.753617           -0.435676           0.0104653
        2791           -0.468894           -0.435688           0.0104616
        2792            -0.38842           -0.435671           0.0104578
        2793            -1.03383           -0.435885           0.0104563
        2794           -0.694578           -0.435978            0.010453
        2795           -0.694578            -0.43607           0.0104496
        2796           -0.254901           -0.436005           0.0104461
        2797           -0.254901           -0.435941           0.0104426
        2798           -0.254901           -0.435876            0.010439
        2799           -0.254901           -0.435811           0.0104355
        2800           -0.254901           -0.435747            0.010432
        2801            -0.85518           -0.435896           0.0104293
        2802            -0.85518           -0.436046           0.0104267
        2803           -0.370296           -0.436023            0.010423
        2804           -0.646448           -0.436098           0.0104195
        2805           -0.992023           -0.436296           0.0104177
        2806          0.00136518            -0.43614           0.0104152
        2807          0.00232733           -0.435984           0.0104126
        2808         -0.00229972           -0.435829           0.0104101
        2809           -0.725009           -0.435932           0.0104069
        2810           -0.374248            -0.43591           0.0104032
        2811           -0.374248           -0.435888           0.0103995
        2812           -0.680648           -0.435975           0.0103962
        2813           -0.680648           -0.436062           0.0103928
        2814           -0.680648           -0.436149           0.0103895
        2815           -0.680648           -0.436236           0.0103862
        2816           -0.680648           -0.436323           0.0103829
        2817           -0.680648            -0.43641           0.0103795
        2818           -0.680648           -0.436496           0.0103762
        2819           -0.680648           -0.436583           0.0103729
        2820           -0.680648           -0.436669           0.0103696
        2821           -0.680648           -0.436756           0.0103663
        2822           -0.719752           -0.436856           0.0103631
        2823           -0.719752           -0.436956           0.0103599
        2824           -0.719752           -0.437057           0.0103567
        2825           -0.926932            -0.43723           0.0103545
        2826           -0.926932           -0.437403           0.0103523
        2827           -0.819449           -0.437538           0.0103495
        2828           -0.819449           -0.437673           0.0103467
        2829           -0.819449           -0.437808           0.0103439
        2830           -0.483519           -0.437825           0.0103403
        2831         -0.00865108           -0.437673           0.0103377
        2832         -0.00865108           -0.437521           0.0103352
        2833         -0.00865108            -0.43737           0.0103327
        2834         -0.00865108           -0.437219           0.0103301
        2835           -0.311165           -0.437174           0.0103266
        2836           -0.930274           -0.437348           0.0103244
        2837           -0.076441           -0.437221           0.0103215
        2838           -0.121685            -0.43711           0.0103185
        2839            -1.06864           -0.437332           0.0103173
        2840            -1.06864           -0.437555            0.010316
        2841          -0.0273835            -0.43741           0.0103134
        2842          -0.0273835           -0.437266           0.0103108
        2843          -0.0273835           -0.437122           0.0103082
        2844          -0.0273835           -0.436978           0.0103056
        2845          -0.0273835           -0.436834           0.0103029
        2846           -0.253603           -0.436769           0.0102995
        2847           -0.624623           -0.436835           0.0102961
        2848           -0.624623           -0.436901           0.0102927
        2849          -0.0892618           -0.436779           0.0102898
        2850          -0.0892618           -0.436657           0.0102869
        2851          -0.0892618           -0.436535            0.010284
        2852          -0.0892618           -0.436414           0.0102812
        2853          0.00239039            -0.43626           0.0102787
        2854          0.00239039           -0.436106           0.0102763
        2855          0.00239039           -0.435953           0.0102738
        2856          0.00239039           -0.435799           0.0102714
        2857          0.00239039           -0.435646           0.0102689
        2858          0.00239039           -0.435492           0.0102665
        2859          0.00239039           -0.435339            0.010264
        2860            -1.03644           -0.435549           0.0102626
        2861            -1.03644            -0.43576           0.0102611
        2862            -1.03644           -0.435969           0.0102597
        2863            -1.03644           -0.436179           0.0102583
        2864           -0.438719            -0.43618           0.0102547
        2865           -0.438719           -0.436181           0.0102511
        2866           -0.438719           -0.436182           0.0102475
        2867           -0.438719           -0.436183           0.0102439
        2868         -0.00770662           -0.436033           0.0102415
        2869         -0.00770662           -0.435884            0.010239
        2870         -0.00770662           -0.435735           0.0102365
        2871         -0.00770662           -0.435586            0.010234
        2872         -0.00770662           -0.435437           0.0102315
        2873           -0.364039           -0.435412            0.010228
        2874            -1.03461            -0.43562           0.0102266
        2875           -0.341757           -0.435588           0.0102231
        2876           -0.627992           -0.435655           0.0102197
        2877           -0.325717           -0.435616           0.0102162
        2878           -0.325717           -0.435578           0.0102128
        2879            -1.06271           -0.435796           0.0102115
        2880           -0.065786           -0.435668           0.0102088
        2881           -0.065786           -0.435539           0.0102061
        2882         -0.00452071            -0.43539           0.0102036
        2883           -0.129158           -0.435283           0.0102006
        2884           -0.694508           -0.435373           0.0101975
        2885           -0.694508           -0.435463           0.0101944
        2886           -0.694508           -0.435553           0.0101912
        2887           -0.694508           -0.435643           0.0101881
        2888           -0.694508           -0.435732            0.010185
        2889           -0.210786           -0.435654           0.0101817
        2890           -0.805927           -0.435782            0.010179
        2891           -0.872532           -0.435934           0.0101766
        2892           -0.457679           -0.435941           0.0101731
        2893           -0.487258           -0.435959           0.0101696
        2894            -1.08988           -0.436185           0.0101686
        2895           -0.727637           -0.436285           0.0101656
        2896           -0.727637           -0.436386           0.0101626
        2897           -0.727637           -0.436487           0.0101596
        2898           -0.469834           -0.436498           0.0101561
        2899           -0.469834            -0.43651           0.0101526
        2900          -0.0509875           -0.436377           0.0101499
        2901          -0.0509875           -0.436244           0.0101473
        2902          -0.0509875           -0.436111           0.0101447
        2903          -0.0509875           -0.435978            0.010142
        2904          -0.0509875           -0.435846           0.0101394
        2905             -0.7825           -0.435965           0.0101366
        2906           -0.453676           -0.435971           0.0101331
        2907            -0.31171           -0.435928           0.0101297
        2908            -0.31171           -0.435886           0.0101263
        2909            -0.31171           -0.435843            0.010123
        2910            -0.31171             -0.4358           0.0101196
        2911          -0.0558551            -0.43567           0.0101169
        2912          -0.0558551           -0.435539           0.0101143
        2913          -0.0558551           -0.435409           0.0101117
        2914          -0.0558551           -0.435279            0.010109
        2915           -0.815487           -0.435409           0.0101064
        2916           -0.815487            -0.43554           0.0101038
        2917           -0.503905           -0.435563           0.0101004
        2918           -0.503905           -0.435586           0.0100969
        2919           -0.503905            -0.43561           0.0100935
        2920           -0.503905           -0.435633           0.0100901
        2921            -0.96412           -0.435814           0.0100882
        2922            -0.96412           -0.435995           0.0100864
        2923             -1.0494           -0.436205           0.0100851
        2924            -1.08838           -0.436428           0.0100841
        2925           -0.403353           -0.436417           0.0100807
        2926           -0.403353           -0.436405           0.0100773
        2927           -0.477394           -0.436419           0.0100738
        2928           -0.477394           -0.436433           0.0100704
        2929           -0.477394           -0.436447            0.010067
        2930           -0.477394           -0.436461           0.0100635
        2931           -0.477394           -0.436475           0.0100601
        2932           -0.477394           -0.436489           0.0100567
        2933          -0.0119054           -0.436344           0.0100543
        2934            -1.02619           -0.436545           0.0100529
        2935           -0.374518           -0.436524           0.0100495
        2936           -0.543162           -0.436561           0.0100461
        2937            -1.06241           -0.436774            0.010045
        2938         -0.00410311           -0.436626           0.0100426
        2939           -0.387392            -0.43661           0.0100392
        2940            -0.49777           -0.436631           0.0100358
        2941            -0.49777           -0.436651           0.0100324
        2942            -1.09693           -0.436876           0.0100315
        2943            -1.09693             -0.4371           0.0100306
        2944            -1.09693           -0.437324           0.0100297
        2945           -0.876682           -0.437473           0.0100274
        2946          -0.0713404           -0.437349           0.0100248
        2947            -1.03702           -0.437553           0.0100235
        2948            -1.03702           -0.437756           0.0100221
        2949           -0.853002           -0.437897           0.0100197
        2950           -0.853002           -0.438037           0.0100173
        2951           -0.823979           -0.438168           0.0100148
        2952            -1.08016           -0.438386           0.0100137
        2953           -0.261367           -0.438326           0.0100105
        2954           -0.479537            -0.43834           0.0100072
        2955           -0.479537           -0.438354           0.0100038
        2956            -1.04018           -0.438557           0.0100025
        2957            -1.04018           -0.438761           0.0100011
        2958            -1.01769           -0.438956          0.00999968
        2959            -1.08012           -0.439173          0.00999865
        2960            -1.08012            -0.43939          0.00999762
        2961           -0.916184           -0.439551          0.00999554
        2962           -0.916184           -0.439712          0.00999346
        2963           -0.105456           -0.439599          0.00999072
        2964          -0.0446688           -0.439465          0.00998824
        2965          -0.0446688           -0.439332          0.00998576
        2966            -1.03549           -0.439533          0.00998441
        2967            -1.03549           -0.439734          0.00998307
        2968            -1.03549           -0.439935          0.00998172
        2969           -0.783107           -0.440051          0.00997903
        2970           -0.512282           -0.440075           0.0099757
        2971             2.16773           -0.439197           0.0100109
        2972            -0.31326           -0.439155           0.0100076
        2973           -0.952813           -0.439327           0.0100057
        2974           -0.952813             -0.4395           0.0100039
        2975           -0.952813           -0.439673            0.010002
        2976           -0.952813           -0.439845           0.0100001
        2977           -0.952813           -0.440017          0.00999823
        2978           -0.952813            -0.44019          0.00999636
        2979           -0.952813           -0.440362          0.00999448
        2980           -0.952813           -0.440534          0.00999261
        2981           -0.108169           -0.440422          0.00998988
        2982           -0.108169           -0.440311          0.00998715
        2983           -0.108169           -0.440199          0.00998442
        2984           -0.108169           -0.440088           0.0099817
        2985           -0.108169           -0.439977          0.00997897
        2986           -0.108169           -0.439866          0.00997625
        2987           -0.108169           -0.439755          0.00997353
        2988             -0.1612           -0.439662          0.00997062
        2989             -0.1612           -0.439568          0.00996772
        2990           -0.428383           -0.439565          0.00996439
        2991           -0.056912           -0.439437          0.00996188
        2992           -0.056912           -0.439309          0.00995937
        2993           -0.931895           -0.439473           0.0099574
        2994          -0.0270247           -0.439336          0.00995503
        2995          -0.0270247           -0.439198          0.00995266
        2996          -0.0270247            -0.43906          0.00995029
        2997          -0.0270247           -0.438923          0.00994792
        2998           -0.804965           -0.439045          0.00994535
        2999           -0.804965           -0.439167          0.00994278
        3000           -0.804965           -0.439289          0.00994021
        3001           -0.804965           -0.439411          0.00993765
        3002           -0.804965           -0.439533          0.00993508
        3003           -0.804965           -0.439654          0.00993252
        3004           -0.166114           -0.439563          0.00992963
        3005           -0.166114           -0.439472          0.00992674
        3006          -0.0637143           -0.439347          0.00992423
        3007          -0.0637143           -0.439222          0.00992172
        3008          -0.0637143           -0.439097           0.0099192
        3009           -0.888113           -0.439247          0.00991703
        3010            -1.07504           -0.439458          0.00991598
        3011           -0.103098           -0.439346          0.00991332
        3012           -0.103098           -0.439235          0.00991066
        3013           -0.103098           -0.439123          0.00990799
        3014           -0.954284           -0.439294          0.00990618
        3015           -0.954284           -0.439465          0.00990437
        3016           -0.827526           -0.439593          0.00990192
        3017           -0.827526           -0.439722          0.00989947
        3018           -0.827526            -0.43985          0.00989703
        3019           -0.827526           -0.439979          0.00989458
        3020            -1.10528           -0.440199          0.00989376
        3021         -0.00300951           -0.440054          0.00989154
        3022         -0.00300951            -0.43991          0.00988932
        3023         -0.00300951           -0.439765          0.00988711
        3024         -0.00300951           -0.439621          0.00988489
        3025         -0.00300951           -0.439477          0.00988268
        3026           -0.964081            -0.43965          0.00988093
        3027          -0.0830426           -0.439532          0.00987837
        3028          -0.0830426           -0.439414          0.00987581
        3029          -0.0830426           -0.439297          0.00987325
        3030            -1.05868           -0.439501          0.00987211
        3031           -0.229106           -0.439432           0.0098691
        3032           -0.229106           -0.439362          0.00986609
        3033            -0.91048           -0.439518          0.00986406
        3034           -0.734924           -0.439615          0.00986128
        3035           -0.734924           -0.439712          0.00985852
        3036           -0.734924            -0.43981          0.00985575
        3037           -0.734924           -0.439907          0.00985298
        3038         -0.00339181           -0.439763          0.00985079
        3039         -0.00339181            -0.43962          0.00984859
        3040         -0.00339181           -0.439476           0.0098464
        3041          -0.0084514           -0.439334          0.00984418
        3042          -0.0084514           -0.439193          0.00984196
        3043           -0.981876           -0.439371          0.00984034
        3044            -1.07992           -0.439581          0.00983936
        3045           -0.213216           -0.439507          0.00983641
        3046           -0.213216           -0.439433          0.00983346
        3047           -0.213216           -0.439359          0.00983051
        3048           -0.213216           -0.439284          0.00982757
        3049            -1.01952           -0.439475          0.00982619
        3050            -1.10482           -0.439693          0.00982539
        3051            -1.10482           -0.439911          0.00982459
        3052           -0.494185           -0.439929          0.00982138
        3053           -0.710501           -0.440017          0.00981857
        3054          -0.0198895            -0.43988          0.00981631
        3055          -0.0198895           -0.439742          0.00981406
        3056          -0.0198895           -0.439605          0.00981181
        3057          -0.0198895           -0.439467          0.00980956
        3058          -0.0198895            -0.43933          0.00980732
        3059          -0.0198895           -0.439193          0.00980507
        3060          -0.0528626           -0.439067          0.00980268
        3061            -0.02446           -0.438931          0.00980041
        3062            -0.02446           -0.438796          0.00979814
        3063            -0.02446           -0.438661          0.00979588
        3064            -0.02446           -0.438526          0.00979361
        3065            -0.02446           -0.438391          0.00979135
        3066          0.00204484           -0.438247          0.00978921
        3067           -0.340814           -0.438215          0.00978607
        3068          -0.0974221           -0.438104          0.00978351
        3069          -0.0974221           -0.437993          0.00978095
        3070          -0.0974221           -0.437882           0.0097784
        3071           -0.141857           -0.437786          0.00977569
        3072           -0.141857           -0.437689          0.00977298
        3073           -0.141857           -0.437593          0.00977027
        3074          -0.0601707            -0.43747          0.00976787
        3075          -0.0601707           -0.437348          0.00976546
        3076           -0.879671           -0.437491          0.00976335
        3077            -0.18439           -0.437409          0.00976052
        3078          -0.0974378           -0.437299          0.00975797
        3079           -0.541367           -0.437333          0.00975486
        3080          -0.0800669           -0.437217          0.00975238
        3081           -0.202977            -0.43714          0.00974952
        3082           -0.202977           -0.437065          0.00974665
        3083          -0.0610781           -0.436943          0.00974425
        3084          0.00232724             -0.4368          0.00974213
        3085          0.00232724           -0.436658          0.00974001
        3086          0.00232724           -0.436516           0.0097379
        3087           -0.362872           -0.436492          0.00973477
        3088           -0.362872           -0.436468          0.00973165
        3089           -0.362872           -0.436444          0.00972853
        3090           -0.015852           -0.436308          0.00972633
        3091           -0.015852           -0.436172          0.00972413
        3092          -0.0401444           -0.436044          0.00972183
        3093           -0.872497           -0.436185          0.00971971
        3094            -0.68354           -0.436265           0.0097169
        3095            -0.68354           -0.436345          0.00971409
        3096           -0.928531           -0.436504          0.00971225
        3097           -0.928531           -0.436663          0.00971042
        3098           -0.110371           -0.436557          0.00970785
        3099           -0.199913           -0.436481          0.00970502
        3100           -0.199913           -0.436405          0.00970219
        3101           -0.199913           -0.436328          0.00969936
        3102           -0.199913           -0.436252          0.00969653
        3103           -0.135485           -0.436155          0.00969389
        3104           -0.275155           -0.436103          0.00969091
        3105           -0.275155           -0.436051          0.00968793
        3106           -0.275155              -0.436          0.00968495
        3107           -0.292983           -0.435954          0.00968194
        3108          -0.0491015           -0.435829          0.00967962
        3109          -0.0491015           -0.435705          0.00967731
        3110           -0.817057           -0.435827          0.00967497
        3111           -0.370036           -0.435806          0.00967189
        3112           -0.396573           -0.435794          0.00966879
        3113           -0.396573           -0.435781          0.00966569
        3114           -0.140257           -0.435686          0.00966305
        3115           -0.388103           -0.435671          0.00965996
        3116           -0.388103           -0.435656          0.00965687
        3117           -0.388103            -0.43564          0.00965379
        3118           -0.735854           -0.435737          0.00965117
        3119           -0.735854           -0.435833          0.00964856
        3120           -0.106008           -0.435727          0.00964604
        3121           -0.106008           -0.435622          0.00964353
        3122          -0.0712216           -0.435505          0.00964115
        3123           -0.304865           -0.435463          0.00963815
        3124           -0.304865           -0.435421          0.00963516
        3125           -0.556026            -0.43546          0.00963215
        3126          -0.0105265           -0.435324          0.00963003
        3127          -0.0105265           -0.435188          0.00962791
        3128           -0.734103           -0.435284           0.0096253
        3129           -0.734103           -0.435379           0.0096227
        3130           -0.671596           -0.435454          0.00961992
        3131           -0.928737           -0.435612          0.00961814
        3132           -0.928737           -0.435769          0.00961636
        3133          0.00101927            -0.43563           0.0096143
        3134           -0.287216           -0.435583          0.00961135
        3135           -0.287216           -0.435535           0.0096084
        3136           -0.287216           -0.435488          0.00960545
        3137           -0.287216           -0.435441          0.00960251
        3138           -0.287216           -0.435394          0.00959956
        3139           -0.650832           -0.435462          0.00959675
        3140           -0.650832           -0.435531          0.00959394
        3141           -0.650832           -0.435599          0.00959113
        3142           -0.650832           -0.435668          0.00958832
        3143           -0.650832           -0.435736          0.00958551
        3144           -0.786669           -0.435848          0.00958312
        3145           -0.786669           -0.435959          0.00958072
        3146           -0.339081           -0.435929          0.00957772
        3147           -0.219476            -0.43586          0.00957493
        3148         -0.00301958           -0.435722          0.00957287
        3149         -0.00301958           -0.435585          0.00957082
        3150         -0.00890167            -0.43545          0.00956874
        3151           -0.349186           -0.435422          0.00956574
        3152           -0.349186           -0.435395          0.00956274
        3153          -0.0337917           -0.435267          0.00956056
        3154          -0.0337917            -0.43514          0.00955838
        3155           -0.617075           -0.435198          0.00955552
        3156           -0.107345           -0.435094          0.00955306
        3157           -0.107345            -0.43499          0.00955059
        3158           -0.107345           -0.434886          0.00954813
        3159           -0.107345           -0.434783          0.00954567
        3160           -0.107345           -0.434679          0.00954322
        3161            -0.79056           -0.434792          0.00954086
        3162            -0.79056           -0.434904          0.00953851
        3163            -0.79056           -0.435017          0.00953615
        3164            -0.79056           -0.435129           0.0095338
        3165         0.000833056           -0.434991          0.00953179
        3166         0.000833056           -0.434854          0.00952977
        3167          -0.0500483           -0.434732          0.00952753
        3168           -0.021192           -0.434602          0.00952542
        3169           -0.021192           -0.434471          0.00952331
        3170           -0.021192           -0.434341           0.0095212
        3171         -0.00239871           -0.434204          0.00951917
        3172           -0.540871           -0.434238          0.00951623
        3173            -0.24443           -0.434178          0.00951342
        3174            -0.24443           -0.434119          0.00951061
        3175            -0.24443           -0.434059           0.0095078
        3176            -0.24443           -0.433999          0.00950499
        3177           -0.199482           -0.433925          0.00950229
        3178           0.0292007            -0.43378          0.00950041
        3179           0.0292007           -0.433634          0.00949854
        3180           -0.944104           -0.433794          0.00949691
        3181           -0.944104           -0.433955          0.00949528
        3182           -0.944104           -0.434115          0.00949365
        3183           -0.882599           -0.434256          0.00949171
        3184           -0.882599           -0.434397          0.00948978
        3185           -0.907213           -0.434545          0.00948796
        3186           -0.907213           -0.434694          0.00948614
        3187           0.0018215           -0.434557          0.00948415
        3188           0.0018215            -0.43442          0.00948216
        3189           0.0018215           -0.434283          0.00948018
        3190           0.0018215           -0.434146          0.00947819
        3191           0.0018215            -0.43401          0.00947621
        3192           0.0018215           -0.433873          0.00947422
        3193           0.0018215           -0.433737          0.00947224
        3194            -1.09535           -0.433944          0.00947154
        3195           -0.970207           -0.434112          0.00947006
        3196           -0.367821           -0.434091          0.00946712
        3197           -0.367821            -0.43407          0.00946418
        3198            -1.01473           -0.434252          0.00946296
        3199            -1.01473           -0.434433          0.00946174
        3200           -0.932235           -0.434589          0.00946006
        3201         -0.00319969           -0.434454          0.00945807
        3202           -0.684724           -0.434532          0.00945544
        3203           -0.684724            -0.43461          0.00945281
        3204          -0.0209914           -0.434481          0.00945074
        3205          -0.0209914           -0.434352          0.00944867
        3206           -0.137457            -0.43426          0.00944618
        3207            -0.70676           -0.434345          0.00944361
        3208           -0.594034           -0.434394           0.0094408
        3209           -0.799789           -0.434508          0.00943855
        3210           -0.799789           -0.434622          0.00943629
        3211            -1.07039            -0.43482          0.00943543
        3212         -0.00017971           -0.434685          0.00943346
        3213         -0.00017971           -0.434549           0.0094315
        3214           -0.173582           -0.434468          0.00942891
        3215           -0.173582           -0.434387          0.00942633
        3216           -0.100028           -0.434283          0.00942397
        3217           -0.100028           -0.434179          0.00942161
        3218           -0.100028           -0.434075          0.00941926
        3219           -0.100028           -0.433972           0.0094169
        3220           -0.100028           -0.433868          0.00941455
        3221           -0.100028           -0.433764           0.0094122
        3222          -0.0411766           -0.433642          0.00941007
        3223          -0.0748065           -0.433531           0.0094078
        3224         -0.00721229           -0.433399          0.00940582
        3225         -0.00721229           -0.433267          0.00940383
        3226         -0.00721229           -0.433135          0.00940184
        3227         -0.00721229           -0.433003          0.00939985
        3228         -0.00721229           -0.432871          0.00939787
        3229         -0.00721229           -0.432739          0.00939588
        3230         -0.00721229           -0.432607          0.00939389
        3231         -0.00721229           -0.432476          0.00939191
        3232         -0.00721229           -0.432344          0.00938993
        3233           -0.489707           -0.432362          0.00938704
        3234           -0.489707           -0.432379          0.00938415
        3235           -0.489707           -0.432397          0.00938127
        3236           -0.960329            -0.43256          0.00937979
        3237          -0.0917247           -0.432455          0.00937748
        3238          -0.0232703           -0.432329          0.00937544
