#       RW:                  X:                  Y:                  Z:
        360       6.89212947527       -12.002128784       -4.2377250929
        361      -4.08126978074      -4.82247875339       4.14685436259
        362     0.0235660733176       2.64166381246     -0.424892110546
        363      0.859952709638       5.96965329205       10.6731573165
        364       2.22422692894     0.0501674362638       2.81005326052
        365       5.29383662246       1.24737520635      -2.23986897367
        366      -10.5870125661      -4.74335637882       1.59343962646
        367       1.31056000072      -4.57999364498       0.60137282754
        368      -2.04611964728      -7.22829709778       6.86150612924
        369       3.46401057299       2.84361172213         1.342518582
        370      -5.97117660845       1.97754496963        -10.75304665
        371       5.46240323442      0.304751291833      -6.41355407479
        372      -4.10533598555       1.37463274617       2.78092389968
        373      -12.3107607028      -5.98141114013      -3.62984279913
        374      -2.50312454019       2.95845095401       13.7229126977
        375       9.36492838894      -3.46279208843    -0.0741579170997
        376      -14.0794121737       1.85209181653       2.83110693754
        377      0.813672285826       7.49562430456      -4.46138011495
        378        1.1875667401       1.76532525664       5.38565573993
        379      -4.42962340331       1.55017267911       7.81346155796
        380       2.86680448108       -8.2925900653     -0.722630506005
        381       4.24216414001       8.54826366289      -4.33620862629
        382      0.605122020625      -7.15684204923     -0.525651114656
        383      -13.7679057167      -2.65664101094       2.33426829792
        384       9.32966771491       2.35426372201      -6.82095638802
        385        3.7171395386      -2.52147375346       -3.2297529507
        386      -9.45524388951      -5.91499150848      -10.0117592124
        387       2.37639332887      -3.97398774321      -13.3535811532
        388       16.9040982404      0.831129445662       5.36848303244
        389     -0.374017292864       4.44836472505     -0.632868156124
        390    -0.0023327797447       4.20201641547      -2.24058374849
        391     -0.906788362615       7.66067430192      -2.64910874889
        392      -10.4039287237       0.45911895136      -2.38243289947
        393       6.01060901211      -4.44455521031      -2.08846085474
        394      -1.54666676032      -2.24894193201      -3.28694986082
        395      -4.90188591086      -9.93612225075      -1.95138603341
        396      -9.41304218245       2.00736217107       1.99170467194
        397     -0.057433129073     -0.122528502646      -5.54061029663
        398       2.60404010602      -1.96028784729        0.3151612764
        399       13.8336889493      -8.61850063539      -4.91490523603
        400      0.381928947969      -1.02053211446       12.3913380191
        401      -8.30014995307      -5.36084771271      -1.49618946359
        402      -2.72032111458       3.94294010334      -1.79213364119
        403       4.30447040027       7.64449634606     -0.517450364547
        404       6.48254995288       6.23488052792       6.28094673741
        405      -5.75468176148       10.7436828658       7.00101383715
        406      -12.1523896468       6.32367303365       7.03213385817
        407     -0.339994681685       7.19406483385      -8.94046829906
