#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         287            -5.57374            -5.72999           0.0273322
         288            -5.57237            -5.72944           0.0272427
         289            -5.57077            -5.72889            0.027154
         290            -5.56923            -5.72834            0.027066
         291            -5.56746            -5.72779           0.0269786
         292            -5.56604            -5.72723           0.0268919
         293            -5.56423            -5.72668           0.0268059
         294            -5.56261            -5.72612           0.0267205
         295            -5.56012            -5.72556           0.0266358
         296            -5.55783            -5.72499           0.0265519
         297            -5.55542            -5.72442           0.0264686
         298            -5.55335            -5.72384            0.026386
         299            -5.55071            -5.72327           0.0263041
         300             -5.5478            -5.72268           0.0262229
         301            -5.54462            -5.72209           0.0261425
         302            -5.54163            -5.72149           0.0260628
         303            -5.53869            -5.72089           0.0259837
         304            -5.53534            -5.72028           0.0259054
         305             -5.5319            -5.71966           0.0258278
         306            -5.52912            -5.71904           0.0257509
         307            -5.52612            -5.71841           0.0256747
         308             -5.5226            -5.71777           0.0255992
         309            -5.51917            -5.71713           0.0255245
         310            -5.51508            -5.71648           0.0254504
         311            -5.51141            -5.71582           0.0253772
         312            -5.50801            -5.71515           0.0253046
         313            -5.50428            -5.71448           0.0252327
         314            -5.50069             -5.7138           0.0251615
         315            -5.49694            -5.71311            0.025091
         316            -5.49348            -5.71242           0.0250213
         317            -5.48957            -5.71171           0.0249522
         318            -5.48611              -5.711           0.0248838
         319            -5.48234            -5.71029           0.0248161
         320            -5.47888            -5.70956           0.0247491
         321            -5.47527            -5.70883           0.0246828
         322            -5.47165             -5.7081           0.0246171
         323            -5.46787            -5.70735           0.0245521
         324            -5.46363             -5.7066           0.0244879
         325            -5.46042            -5.70584           0.0244242
         326             -5.4563            -5.70508           0.0243613
         327            -5.45321            -5.70431            0.024299
         328             -5.4492            -5.70353           0.0242374
         329            -5.44577            -5.70275           0.0241763
         330            -5.44187            -5.70196            0.024116
         331            -5.43886            -5.70116           0.0240562
         332            -5.43493            -5.70036           0.0239971
         333            -5.43114            -5.69955           0.0239387
         334            -5.42721            -5.69873           0.0238809
         335            -5.42329            -5.69791           0.0238238
         336             -5.4194            -5.69708           0.0237673
         337            -5.41541            -5.69625           0.0237114
         338            -5.41149            -5.69541           0.0236563
         339             -5.4075            -5.69456           0.0236017
         340            -5.40361             -5.6937           0.0235478
         341            -5.40001            -5.69284           0.0234945
         342            -5.39669            -5.69197           0.0234417
         343            -5.39401             -5.6911           0.0233895
         344            -5.39166            -5.69023           0.0233377
         345            -5.38922            -5.68936           0.0232864
         346             -5.3867            -5.68849           0.0232355
         347            -5.38429            -5.68761            0.023185
         348            -5.38259            -5.68673            0.023135
         349            -5.38057            -5.68586           0.0230853
         350            -5.37914            -5.68498            0.023036
         351            -5.37816            -5.68411           0.0229869
         352            -5.37748            -5.68323           0.0229381
         353            -5.37697            -5.68237           0.0228896
         354            -5.37691             -5.6815           0.0228412
         355            -5.37748            -5.68065           0.0227929
         356            -5.37805             -5.6798           0.0227447
         357            -5.37908            -5.67896           0.0226966
         358            -5.38011            -5.67812           0.0226485
         359            -5.38172             -5.6773           0.0226005
         360            -5.38347            -5.67648           0.0225524
         361            -5.38548            -5.67567           0.0225044
         362            -5.38713            -5.67488           0.0224563
         363            -5.39008            -5.67409           0.0224081
         364            -5.39248            -5.67332           0.0223599
         365            -5.39493            -5.67255           0.0223117
         366            -5.39802             -5.6718           0.0222633
         367            -5.40141            -5.67107           0.0222148
         368            -5.40479            -5.67034           0.0221663
         369            -5.40858            -5.66963           0.0221175
         370            -5.41157            -5.66894           0.0220687
         371            -5.41507            -5.66825           0.0220199
         372            -5.41863            -5.66758           0.0219709
         373            -5.42222            -5.66692           0.0219218
         374            -5.42613            -5.66628           0.0218727
         375            -5.42943            -5.66565           0.0218235
         376            -5.43332            -5.66503           0.0217742
         377            -5.43671            -5.66443           0.0217248
         378            -5.44005            -5.66383           0.0216755
         379            -5.44318            -5.66325           0.0216261
         380            -5.44698            -5.66268           0.0215767
         381            -5.45055            -5.66212           0.0215272
         382            -5.45432            -5.66158           0.0214777
         383            -5.45707            -5.66105           0.0214283
         384            -5.46016            -5.66052           0.0213789
         385            -5.46298            -5.66001           0.0213295
         386            -5.46597            -5.65951           0.0212802
         387            -5.46822            -5.65901           0.0212309
         388            -5.47108            -5.65853           0.0211817
         389            -5.47303            -5.65805           0.0211326
         390            -5.47512            -5.65758           0.0210837
         391            -5.47706            -5.65712           0.0210348
         392            -5.47927            -5.65667            0.020986
         393            -5.48114            -5.65622           0.0209374
         394            -5.48268            -5.65578           0.0208889
         395            -5.48446            -5.65535           0.0208405
         396            -5.48574            -5.65492           0.0207923
         397            -5.48694            -5.65449           0.0207442
         398             -5.4873            -5.65407           0.0206963
         399            -5.48789            -5.65366           0.0206487
         400            -5.48731            -5.65324           0.0206012
         401            -5.48724            -5.65283            0.020554
         402             -5.4872            -5.65242            0.020507
         403             -5.4866              -5.652           0.0204602
         404            -5.48528            -5.65159           0.0204138
         405             -5.4843            -5.65118           0.0203675
         406             -5.4832            -5.65077           0.0203216
         407            -5.48186            -5.65035           0.0202759
         408            -5.47998            -5.64993           0.0202305
         409            -5.47787            -5.64951           0.0201854
         410            -5.47557            -5.64909           0.0201406
         411            -5.47325            -5.64866           0.0200962
         412            -5.47063            -5.64823            0.020052
         413            -5.46775            -5.64779           0.0200082
         414            -5.46511            -5.64735           0.0199648
         415            -5.46199             -5.6469           0.0199217
         416            -5.45903            -5.64645           0.0198789
