#     BLOCK:           ACTUAL_H:              H_AVE:              ERROR:
      109652            -0.35048           -0.442322          0.00134096
      109653            -0.35048           -0.442322          0.00134095
      109654            -0.35048           -0.442321          0.00134093
      109655            -0.35048            -0.44232          0.00134092
      109656            -0.35048           -0.442319          0.00134091
      109657          -0.0824471           -0.442316           0.0013409
      109658          -0.0824471           -0.442313          0.00134089
      109659          -0.0824471           -0.442309          0.00134089
      109660          -0.0824471           -0.442306          0.00134088
      109661          -0.0824471           -0.442303          0.00134087
      109662            -0.61311           -0.442304          0.00134086
      109663            -1.01758           -0.442309          0.00134086
      109664            -0.10919           -0.442306          0.00134085
      109665            -1.01286           -0.442312          0.00134085
      109666            -1.03237           -0.442317          0.00134084
      109667          -0.0883351           -0.442314          0.00134084
      109668          -0.0883351           -0.442311          0.00134083
      109669          -0.0883351           -0.442307          0.00134082
      109670           -0.371392           -0.442307          0.00134081
      109671           -0.371392           -0.442306           0.0013408
      109672         -0.00134909           -0.442302          0.00134079
      109673         -0.00134909           -0.442298          0.00134078
      109674         -0.00134909           -0.442294          0.00134078
      109675         -0.00134909            -0.44229          0.00134077
      109676           -0.409189            -0.44229          0.00134076
      109677           -0.409189           -0.442289          0.00134075
      109678           -0.409189           -0.442289          0.00134073
      109679           -0.409189           -0.442289          0.00134072
      109680           -0.168111           -0.442286          0.00134071
      109681           -0.168111           -0.442284           0.0013407
      109682            -1.04104           -0.442289           0.0013407
      109683            -1.04104           -0.442295           0.0013407
      109684            -1.04104             -0.4423           0.0013407
      109685            -1.04104           -0.442306           0.0013407
      109686            -1.04104           -0.442311           0.0013407
      109687            -0.23787           -0.442309          0.00134069
      109688           -0.931682           -0.442314          0.00134068
      109689           -0.931682           -0.442318          0.00134068
      109690            -1.07565           -0.442324          0.00134068
      109691            -1.06802            -0.44233          0.00134068
      109692            -1.06802           -0.442335          0.00134068
      109693            -1.06802           -0.442341          0.00134068
      109694            -1.06802           -0.442347          0.00134068
      109695          0.00236567           -0.442343          0.00134067
      109696            -1.02895           -0.442348          0.00134067
      109697           -0.263922           -0.442346          0.00134066
      109698           -0.420621           -0.442346          0.00134064
      109699           -0.420621           -0.442346          0.00134063
      109700           -0.998496           -0.442351          0.00134063
      109701          0.00202062           -0.442347          0.00134062
      109702          -0.0476892           -0.442343          0.00134062
      109703          -0.0265383            -0.44234          0.00134061
      109704          -0.0265383           -0.442336           0.0013406
      109705          -0.0265383           -0.442332           0.0013406
      109706          -0.0265383           -0.442328          0.00134059
      109707          -0.0265383           -0.442324          0.00134058
      109708          -0.0541618           -0.442321          0.00134057
      109709          -0.0541618           -0.442317          0.00134057
      109710           -0.505829           -0.442318          0.00134055
      109711           -0.505829           -0.442319          0.00134054
      109712           -0.505829           -0.442319          0.00134053
      109713           -0.713649           -0.442322          0.00134052
      109714           -0.713649           -0.442324          0.00134051
      109715           -0.713649           -0.442327           0.0013405
      109716           -0.713649           -0.442329          0.00134049
      109717            -1.08019           -0.442335          0.00134049
      109718            -1.08019           -0.442341          0.00134049
      109719           -0.416835            -0.44234          0.00134048
      109720           -0.416835            -0.44234          0.00134047
      109721           -0.707183           -0.442343          0.00134046
      109722          -0.0286852           -0.442339          0.00134045
      109723            -1.06051           -0.442344          0.00134045
      109724           -0.206213           -0.442342          0.00134044
      109725           -0.101646           -0.442339          0.00134043
      109726           -0.101646           -0.442336          0.00134042
      109727           -0.101646           -0.442333          0.00134041
      109728           -0.101646            -0.44233           0.0013404
      109729           -0.101646           -0.442327           0.0013404
      109730           -0.101646           -0.442324          0.00134039
      109731           -0.101646           -0.442321          0.00134038
      109732           -0.101646           -0.442317          0.00134037
      109733           -0.101646           -0.442314          0.00134036
      109734           -0.101646           -0.442311          0.00134035
      109735           -0.101646           -0.442308          0.00134034
      109736          -0.0546211           -0.442305          0.00134034
      109737           -0.280565           -0.442303          0.00134033
      109738           -0.280565           -0.442302          0.00134031
      109739          -0.0792888           -0.442298          0.00134031
      109740          -0.0792888           -0.442295           0.0013403
      109741           -0.634918           -0.442297          0.00134029
      109742           -0.634918           -0.442299          0.00134028
      109743           -0.634918             -0.4423          0.00134026
      109744           -0.837612           -0.442304          0.00134026
      109745           -0.837612           -0.442307          0.00134025
      109746           -0.608862           -0.442309          0.00134024
      109747           -0.282581           -0.442308          0.00134023
      109748           -0.282581           -0.442306          0.00134022
      109749           -0.575639           -0.442307           0.0013402
      109750          0.00229107           -0.442303           0.0013402
      109751          0.00229107           -0.442299          0.00134019
      109752          0.00229107           -0.442295          0.00134019
      109753           -0.293108           -0.442294          0.00134017
      109754           -0.433821           -0.442294          0.00134016
      109755          0.00239509            -0.44229          0.00134016
      109756           -0.538943           -0.442291          0.00134014
      109757           -0.538943           -0.442291          0.00134013
      109758           -0.538943           -0.442292          0.00134012
      109759            -1.10518           -0.442298          0.00134012
      109760            -1.10518           -0.442304          0.00134012
      109761          -0.0594938           -0.442301          0.00134012
      109762          -0.0594938           -0.442297          0.00134011
      109763          -0.0520789           -0.442294           0.0013401
      109764           -0.209387           -0.442292          0.00134009
      109765           -0.209387            -0.44229          0.00134008
      109766           -0.209387           -0.442288          0.00134007
      109767           -0.067869           -0.442284          0.00134006
      109768           -0.067869           -0.442281          0.00134005
      109769           -0.828098           -0.442284          0.00134005
      109770           -0.806615           -0.442288          0.00134004
      109771           -0.067067           -0.442284          0.00134003
      109772           -0.067067           -0.442281          0.00134002
      109773            -0.19431           -0.442278          0.00134001
      109774          0.00167682           -0.442274          0.00134001
      109775           -0.101867           -0.442271             0.00134
      109776           -0.101867           -0.442268          0.00133999
      109777           -0.101867           -0.442265          0.00133998
      109778           -0.101867           -0.442262          0.00133997
      109779            -1.10532           -0.442268          0.00133997
      109780            -1.10532           -0.442274          0.00133997
      109781          -0.0479698            -0.44227          0.00133997
      109782           -0.562943           -0.442272          0.00133995
      109783           -0.562943           -0.442273          0.00133994
      109784           -0.941584           -0.442277          0.00133994
      109785           -0.941584           -0.442282          0.00133993
      109786           -0.890309           -0.442286          0.00133993
      109787           -0.890309            -0.44229          0.00133992
      109788           -0.890309           -0.442294          0.00133992
      109789           -0.467661           -0.442294           0.0013399
      109790           -0.379855           -0.442294          0.00133989
      109791           -0.331919           -0.442293          0.00133988
      109792           -0.331919           -0.442292          0.00133987
      109793           -0.331919           -0.442291          0.00133986
      109794           -0.331919            -0.44229          0.00133984
      109795           -0.331919           -0.442289          0.00133983
      109796           -0.368725           -0.442288          0.00133982
      109797            -1.07965           -0.442294          0.00133982
      109798            -1.07965             -0.4423          0.00133982
      109799            -1.07965           -0.442305          0.00133982
      109800           -0.977997            -0.44231          0.00133982
      109801           -0.276881           -0.442309          0.00133981
      109802           -0.866757           -0.442313           0.0013398
      109803            -1.07572           -0.442318           0.0013398
      109804          0.00141315           -0.442314          0.00133979
      109805          0.00141315            -0.44231          0.00133979
      109806          0.00141315           -0.442306          0.00133978
      109807           -0.120856           -0.442303          0.00133977
      109808           -0.120856             -0.4423          0.00133976
      109809           -0.223309           -0.442298          0.00133975
      109810            -0.78153           -0.442301          0.00133974
      109811           -0.804151           -0.442305          0.00133974
      109812          -0.0335058           -0.442301          0.00133973
      109813           -0.180918           -0.442299          0.00133972
      109814           -0.180918           -0.442296          0.00133971
      109815           -0.747457           -0.442299           0.0013397
      109816           -0.747457           -0.442302          0.00133969
      109817           -0.265197             -0.4423          0.00133968
      109818          -0.0558548           -0.442297          0.00133967
      109819          -0.0558548           -0.442293          0.00133966
      109820          -0.0558548            -0.44229          0.00133966
      109821          -0.0819219           -0.442286          0.00133965
      109822          -0.0819219           -0.442283          0.00133964
      109823          -0.0819219            -0.44228          0.00133963
      109824           -0.130811           -0.442277          0.00133962
      109825           -0.423199           -0.442277          0.00133961
      109826           -0.423199           -0.442277           0.0013396
      109827           -0.423199           -0.442276          0.00133959
      109828           -0.645831           -0.442278          0.00133958
      109829           -0.523187           -0.442279          0.00133956
      109830           -0.523187            -0.44228          0.00133955
      109831          -0.0384738           -0.442276          0.00133954
      109832          -0.0384738           -0.442272          0.00133954
      109833          -0.0384738           -0.442269          0.00133953
      109834           -0.491857           -0.442269          0.00133952
      109835           -0.491857            -0.44227          0.00133951
      109836           -0.060075           -0.442266           0.0013395
      109837           -0.060075           -0.442263          0.00133949
      109838           -0.060075           -0.442259          0.00133948
      109839           -0.060075           -0.442256          0.00133947
      109840           -0.060075           -0.442252          0.00133947
      109841           -0.060075           -0.442249          0.00133946
      109842           -0.060075           -0.442245          0.00133945
      109843           -0.060075           -0.442242          0.00133944
      109844           -0.060075           -0.442238          0.00133944
      109845             -1.0198           -0.442244          0.00133943
      109846           -0.415711           -0.442243          0.00133942
      109847           -0.415711           -0.442243          0.00133941
      109848           -0.415711           -0.442243           0.0013394
      109849           -0.415711           -0.442243          0.00133939
      109850              -1.061           -0.442248          0.00133939
      109851              -1.061           -0.442254          0.00133939
      109852           -0.128624           -0.442251          0.00133938
      109853         -0.00502824           -0.442247          0.00133937
      109854           -0.725974            -0.44225          0.00133936
      109855           -0.725974           -0.442252          0.00133935
      109856           -0.725974           -0.442255          0.00133934
      109857           -0.725974           -0.442257          0.00133933
      109858           -0.725974            -0.44226          0.00133932
      109859           -0.496633           -0.442261          0.00133931
      109860           -0.554906           -0.442262           0.0013393
      109861           -0.879046           -0.442266          0.00133929
      109862           -0.354803           -0.442265          0.00133928
      109863           -0.283555           -0.442263          0.00133927
      109864           -0.283555           -0.442262          0.00133926
      109865          0.00180611           -0.442258          0.00133925
      109866          0.00180611           -0.442254          0.00133924
      109867              2.5762           -0.442226          0.00133951
      109868          -0.0421066           -0.442223          0.00133951
      109869           -0.338207           -0.442222          0.00133949
      109870          -0.0696373           -0.442218          0.00133949
      109871           -0.212995           -0.442216          0.00133948
      109872           -0.212995           -0.442214          0.00133947
      109873           -0.162131           -0.442212          0.00133946
      109874            -1.07255           -0.442217          0.00133946
      109875            -1.07255           -0.442223          0.00133946
      109876           -0.198754           -0.442221          0.00133945
      109877           -0.198754           -0.442219          0.00133944
      109878           -0.824171           -0.442222          0.00133943
      109879           -0.624217           -0.442224          0.00133942
      109880          -0.0814455            -0.44222          0.00133941
      109881           -0.236331           -0.442219           0.0013394
      109882           -0.666903           -0.442221          0.00133939
      109883           -0.666903           -0.442223          0.00133938
      109884           -0.666903           -0.442225          0.00133937
      109885           -0.666903           -0.442227          0.00133935
      109886           -0.666903           -0.442229          0.00133934
      109887           -0.713628           -0.442231          0.00133933
      109888           -0.713628           -0.442234          0.00133932
      109889            -1.00081           -0.442239          0.00133932
      109890            -1.00081           -0.442244          0.00133932
      109891            -1.00081           -0.442249          0.00133932
      109892            -1.00081           -0.442254          0.00133931
      109893            -1.09071            -0.44226          0.00133932
      109894           -0.196497           -0.442258           0.0013393
      109895           -0.196497           -0.442256          0.00133929
      109896           -0.196497           -0.442253          0.00133928
      109897           -0.196497           -0.442251          0.00133927
      109898           -0.196497           -0.442249          0.00133926
      109899          -0.0611913           -0.442245          0.00133926
      109900            -1.04515           -0.442251          0.00133925
      109901           -0.379237            -0.44225          0.00133924
      109902           -0.379237            -0.44225          0.00133923
      109903           -0.379237           -0.442249          0.00133922
      109904           -0.243956           -0.442247          0.00133921
      109905          -0.0103688           -0.442243           0.0013392
      109906          -0.0103688           -0.442239          0.00133919
      109907          -0.0103688           -0.442236          0.00133919
      109908          -0.0103688           -0.442232          0.00133918
      109909            -0.40142           -0.442231          0.00133917
      109910            -0.40142           -0.442231          0.00133916
      109911            -0.40142            -0.44223          0.00133915
      109912           -0.839723           -0.442234          0.00133914
      109913           -0.285154           -0.442233          0.00133913
      109914           -0.285154           -0.442231          0.00133912
      109915           -0.140929           -0.442228          0.00133911
      109916           -0.140929           -0.442226           0.0013391
      109917           -0.621589           -0.442227          0.00133909
      109918           -0.734242            -0.44223          0.00133908
      109919           -0.734242           -0.442233          0.00133907
      109920           -0.492948           -0.442233          0.00133905
      109921          -0.0491782            -0.44223          0.00133905
      109922          -0.0491782           -0.442226          0.00133904
      109923          -0.0491782           -0.442222          0.00133903
      109924          -0.0491782           -0.442219          0.00133902
      109925          -0.0491782           -0.442215          0.00133902
      109926          -0.0491782           -0.442212          0.00133901
      109927           -0.920446           -0.442216            0.001339
      109928           -0.240734           -0.442214          0.00133899
      109929           -0.476421           -0.442215          0.00133898
      109930           -0.476421           -0.442215          0.00133897
      109931           -0.476421           -0.442215          0.00133896
      109932           -0.476421           -0.442215          0.00133895
      109933           -0.476421           -0.442216          0.00133893
      109934           -0.476421           -0.442216          0.00133892
      109935          -0.0774758           -0.442213          0.00133891
      109936           -0.608766           -0.442214           0.0013389
      109937           -0.608766           -0.442216          0.00133889
      109938          -0.0387388           -0.442212          0.00133888
      109939          -0.0387388           -0.442208          0.00133888
      109940          -0.0387388           -0.442205          0.00133887
      109941          -0.0387388           -0.442201          0.00133886
      109942          -0.0387388           -0.442197          0.00133885
      109943          -0.0387388           -0.442194          0.00133885
      109944           -0.802449           -0.442197          0.00133884
      109945           -0.191741           -0.442195          0.00133883
      109946           -0.191741           -0.442192          0.00133882
      109947           -0.191741            -0.44219          0.00133881
      109948           -0.191741           -0.442188           0.0013388
      109949         -0.00166761           -0.442184          0.00133879
      109950         -0.00166761            -0.44218          0.00133879
      109951         -0.00166761           -0.442176          0.00133878
      109952         -0.00166761           -0.442172          0.00133877
      109953           -0.349166           -0.442171          0.00133876
      109954           -0.322815            -0.44217          0.00133875
      109955           -0.792042           -0.442173          0.00133874
      109956           -0.792042           -0.442176          0.00133873
      109957           -0.792042            -0.44218          0.00133872
      109958           -0.792042           -0.442183          0.00133872
      109959         -0.00305739           -0.442179          0.00133871
      109960         -0.00305739           -0.442175           0.0013387
      109961         -0.00566592           -0.442171           0.0013387
      109962          -0.0042078           -0.442167          0.00133869
      109963          -0.0042078           -0.442163          0.00133869
      109964          -0.0164502           -0.442159          0.00133868
      109965          -0.0164502           -0.442155          0.00133867
      109966          -0.0164502           -0.442151          0.00133867
      109967           -0.437588           -0.442151          0.00133865
      109968          -0.0813703           -0.442148          0.00133865
      109969          -0.0813703           -0.442145          0.00133864
      109970            -0.25539           -0.442143          0.00133863
      109971            -0.25539           -0.442141          0.00133861
      109972            -0.25539           -0.442139           0.0013386
      109973            -0.25539           -0.442138          0.00133859
      109974            -0.25539           -0.442136          0.00133858
      109975            -1.04896           -0.442142          0.00133858
      109976            -1.04896           -0.442147          0.00133858
      109977             -1.0797           -0.442153          0.00133858
      109978             -1.0797           -0.442159          0.00133858
      109979             -1.0797           -0.442165          0.00133858
      109980             -1.0797            -0.44217          0.00133858
      109981            -1.10321           -0.442176          0.00133858
      109982            -1.01065           -0.442181          0.00133858
      109983            -1.01065           -0.442187          0.00133858
      109984            -1.01065           -0.442192          0.00133858
      109985            -1.01065           -0.442197          0.00133857
      109986           -0.944456           -0.442202          0.00133857
      109987          -0.0205214           -0.442198          0.00133856
      109988         -0.00485928           -0.442194          0.00133856
      109989         -0.00485928            -0.44219          0.00133855
      109990         -0.00485928           -0.442186          0.00133854
      109991         -0.00485928           -0.442182          0.00133854
      109992         -0.00485928           -0.442178          0.00133853
      109993            -0.13305           -0.442175          0.00133852
      109994            -0.13305           -0.442172          0.00133851
      109995           -0.656892           -0.442174           0.0013385
      109996           -0.584913           -0.442175          0.00133849
      109997           -0.801621           -0.442179          0.00133848
      109998          -0.0252079           -0.442175          0.00133848
      109999             -1.0288            -0.44218          0.00133847
      110000             -1.0288           -0.442186          0.00133847
      110001           -0.729016           -0.442188          0.00133846
      110002           -0.729016           -0.442191          0.00133845
      110003         -0.00206533           -0.442187          0.00133845
      110004         -0.00206533           -0.442183          0.00133844
      110005          -0.0437905           -0.442179          0.00133843
      110006          -0.0437905           -0.442176          0.00133843
      110007          -0.0437905           -0.442172          0.00133842
      110008          -0.0437905           -0.442168          0.00133841
      110009            -1.07623           -0.442174          0.00133841
      110010          -0.0297096            -0.44217          0.00133841
      110011          -0.0297096           -0.442167           0.0013384
      110012          -0.0297096           -0.442163          0.00133839
      110013             -1.0328           -0.442168          0.00133839
      110014             -1.0328           -0.442174          0.00133839
      110015             -1.0328           -0.442179          0.00133839
      110016             -1.0328           -0.442184          0.00133839
      110017          -0.0685987           -0.442181          0.00133838
      110018          -0.0685987           -0.442178          0.00133837
      110019          -0.0685987           -0.442174          0.00133836
      110020            -1.10158            -0.44218          0.00133836
      110021           -0.144358           -0.442177          0.00133835
      110022           -0.144358           -0.442175          0.00133834
      110023          -0.0512989           -0.442171          0.00133834
      110024          -0.0512989           -0.442168          0.00133833
      110025           -0.768916           -0.442171          0.00133832
      110026           -0.768916           -0.442174          0.00133831
      110027           -0.246968           -0.442172           0.0013383
      110028           -0.403349           -0.442171          0.00133829
      110029           -0.714723           -0.442174          0.00133828
      110030            -1.04973           -0.442179          0.00133828
      110031            -1.04973           -0.442185          0.00133828
      110032            -1.04973            -0.44219          0.00133828
      110033            -1.04973           -0.442196          0.00133828
      110034            -1.04973           -0.442202          0.00133828
      110035            -1.04973           -0.442207          0.00133827
      110036            -1.04973           -0.442213          0.00133827
      110037            -1.04973           -0.442218          0.00133827
      110038           -0.160147           -0.442216          0.00133826
      110039           -0.160147           -0.442213          0.00133825
      110040             -1.0781           -0.442219          0.00133825
      110041          -0.0610366           -0.442215          0.00133825
      110042           -0.227017           -0.442213          0.00133824
      110043           -0.227017           -0.442211          0.00133822
      110044           -0.667338           -0.442213          0.00133821
      110045           -0.667338           -0.442215           0.0013382
      110046           -0.667338           -0.442217          0.00133819
      110047            -1.04824           -0.442223          0.00133819
      110048           -0.852486           -0.442227          0.00133819
      110049           -0.852486            -0.44223          0.00133818
      110050           -0.852486           -0.442234          0.00133817
      110051            -1.06996            -0.44224          0.00133817
      110052          -0.0637356           -0.442236          0.00133816
      110053          -0.0637356           -0.442233          0.00133816
      110054          -0.0637356            -0.44223          0.00133815
      110055          -0.0637356           -0.442226          0.00133814
      110056          -0.0267386           -0.442222          0.00133813
      110057          -0.0267386           -0.442219          0.00133813
      110058           -0.779384           -0.442222          0.00133812
      110059           -0.779384           -0.442225          0.00133811
      110060           -0.852196           -0.442228           0.0013381
      110061           -0.852196           -0.442232           0.0013381
      110062           -0.819451           -0.442236          0.00133809
      110063            -0.21495           -0.442234          0.00133808
      110064            -0.21495           -0.442231          0.00133807
      110065            -0.21495           -0.442229          0.00133806
      110066            -0.21495           -0.442227          0.00133805
      110067            -0.21495           -0.442225          0.00133803
      110068            -1.05828           -0.442231          0.00133803
      110069           -0.409249           -0.442231          0.00133802
      110070           -0.409249            -0.44223          0.00133801
      110071           -0.409249            -0.44223            0.001338
      110072            -1.07401           -0.442236            0.001338
      110073           -0.714949           -0.442238          0.00133799
      110074           -0.777249           -0.442241          0.00133798
      110075           -0.777249           -0.442244          0.00133797
      110076           -0.777249           -0.442247          0.00133796
      110077           -0.505402           -0.442248          0.00133795
      110078            -1.09501           -0.442254          0.00133795
      110079            -1.09501            -0.44226          0.00133795
      110080            -1.09501           -0.442266          0.00133795
      110081           -0.859308           -0.442269          0.00133795
      110082           -0.891835           -0.442274          0.00133794
      110083           -0.335729           -0.442273          0.00133793
      110084           -0.335729           -0.442272          0.00133792
      110085           -0.335729           -0.442271           0.0013379
      110086           -0.335729            -0.44227          0.00133789
      110087           -0.335729           -0.442269          0.00133788
      110088          -0.0374927           -0.442265          0.00133787
      110089          -0.0374927           -0.442261          0.00133787
      110090          -0.0374927           -0.442258          0.00133786
      110091          -0.0374927           -0.442254          0.00133785
      110092          -0.0374927            -0.44225          0.00133785
      110093          -0.0374927           -0.442247          0.00133784
      110094           -0.369087           -0.442246          0.00133783
      110095           -0.684431           -0.442248          0.00133782
      110096           -0.724421           -0.442251          0.00133781
      110097            -0.50116           -0.442251          0.00133779
      110098            -0.50116           -0.442252          0.00133778
      110099            -0.50116           -0.442252          0.00133777
      110100          -0.0256467           -0.442249          0.00133776
      110101          -0.0503178           -0.442245          0.00133776
      110102           -0.236903           -0.442243          0.00133775
      110103           -0.930529           -0.442248          0.00133774
      110104           -0.930529           -0.442252          0.00133774
      110105           -0.798574           -0.442255          0.00133773
      110106           -0.798574           -0.442258          0.00133772
      110107           -0.498924           -0.442259          0.00133771
      110108         -0.00266091           -0.442255           0.0013377
      110109         -0.00266091           -0.442251           0.0013377
      110110         -0.00266091           -0.442247          0.00133769
      110111          -0.0155013           -0.442243          0.00133768
      110112          -0.0155013           -0.442239          0.00133768
      110113          -0.0155013           -0.442235          0.00133767
      110114          0.00126903           -0.442231          0.00133766
      110115          0.00126903           -0.442227          0.00133766
      110116          0.00126903           -0.442223          0.00133765
      110117          0.00193296           -0.442219          0.00133764
      110118           -0.511309            -0.44222          0.00133763
      110119           -0.511309           -0.442221          0.00133762
      110120           -0.721001           -0.442223          0.00133761
      110121            -1.02432           -0.442228          0.00133761
      110122           -0.254089           -0.442227           0.0013376
      110123           -0.254089           -0.442225          0.00133759
      110124           -0.254089           -0.442223          0.00133758
      110125           -0.254089           -0.442222          0.00133757
      110126           -0.501115           -0.442222          0.00133755
      110127            -1.09686           -0.442228          0.00133755
      110128           -0.315686           -0.442227          0.00133754
      110129           -0.547276           -0.442228          0.00133753
      110130         -0.00485523           -0.442224          0.00133752
      110131          -0.0112264            -0.44222          0.00133752
      110132          -0.0112264           -0.442216          0.00133751
      110133          -0.0112264           -0.442212          0.00133751
      110134           -0.050862           -0.442209           0.0013375
      110135           -0.050862           -0.442205          0.00133749
      110136            -1.05868           -0.442211          0.00133749
      110137           -0.643707           -0.442212          0.00133748
      110138            -1.03058           -0.442218          0.00133748
      110139            -1.03058           -0.442223          0.00133748
      110140            -1.03058           -0.442228          0.00133747
      110141            -1.03058           -0.442234          0.00133747
      110142            -1.03058           -0.442239          0.00133747
      110143           -0.473872           -0.442239          0.00133746
      110144            -0.77521           -0.442242          0.00133745
      110145           -0.437428           -0.442242          0.00133744
      110146           -0.437428           -0.442242          0.00133743
      110147           -0.437428           -0.442242          0.00133741
      110148            -1.08025           -0.442248          0.00133741
      110149            -1.08025           -0.442254          0.00133742
      110150           -0.374111           -0.442253           0.0013374
      110151           -0.374111           -0.442253          0.00133739
      110152           -0.257654           -0.442251          0.00133738
      110153           -0.257654           -0.442249          0.00133737
      110154            -1.08436           -0.442255          0.00133737
      110155            -1.08436           -0.442261          0.00133737
      110156           -0.411771           -0.442261          0.00133736
      110157           -0.411771            -0.44226          0.00133735
      110158           -0.411771            -0.44226          0.00133733
      110159           -0.411771            -0.44226          0.00133732
      110160           -0.754562           -0.442263          0.00133731
      110161            -0.71586           -0.442265           0.0013373
      110162           -0.268711           -0.442264          0.00133729
      110163           -0.153997           -0.442261          0.00133728
      110164           -0.153997           -0.442258          0.00133727
      110165           -0.400794           -0.442258          0.00133726
      110166           -0.400794           -0.442258          0.00133725
      110167           -0.400794           -0.442257          0.00133724
      110168           -0.326202           -0.442256          0.00133722
      110169          0.00239192           -0.442252          0.00133722
      110170           -0.245169            -0.44225          0.00133721
      110171           -0.245169           -0.442249           0.0013372
      110172           -0.245169           -0.442247          0.00133719
      110173           -0.242452           -0.442245          0.00133717
      110174           -0.284763           -0.442244          0.00133716
      110175           -0.401799           -0.442243          0.00133715
      110176           -0.291029           -0.442242          0.00133714
      110177          -0.0337194           -0.442238          0.00133713
      110178          -0.0337194           -0.442234          0.00133713
      110179          -0.0337194           -0.442231          0.00133712
      110180          -0.0337194           -0.442227          0.00133711
      110181           -0.575875           -0.442228           0.0013371
      110182           -0.575875           -0.442229          0.00133709
      110183           -0.575875           -0.442231          0.00133708
      110184           -0.575875           -0.442232          0.00133707
      110185           -0.575875           -0.442233          0.00133705
      110186           -0.575875           -0.442234          0.00133704
      110187           -0.575875           -0.442235          0.00133703
      110188           -0.575875           -0.442237          0.00133702
      110189           -0.575875           -0.442238          0.00133701
      110190           -0.149633           -0.442235            0.001337
      110191          -0.0108818           -0.442231          0.00133699
      110192           -0.895366           -0.442235          0.00133699
      110193           -0.895366            -0.44224          0.00133698
      110194           -0.895366           -0.442244          0.00133697
      110195            -1.10214            -0.44225          0.00133698
      110196            -1.09027           -0.442255          0.00133698
      110197            -1.04748           -0.442261          0.00133698
      110198           -0.977518           -0.442266          0.00133697
      110199           -0.977518           -0.442271          0.00133697
      110200           -0.124096           -0.442268          0.00133696
      110201             0.34071           -0.442261          0.00133697
      110202            -1.04723           -0.442266          0.00133697
      110203            -1.07386           -0.442272          0.00133697
      110204            -1.07386           -0.442278          0.00133697
      110205            -1.03132           -0.442283          0.00133696
      110206            -1.03132           -0.442288          0.00133696
      110207           -0.225286           -0.442286          0.00133695
      110208           -0.225286           -0.442284          0.00133694
      110209           -0.225286           -0.442282          0.00133693
      110210           -0.225286            -0.44228          0.00133692
      110211           -0.225286           -0.442279          0.00133691
      110212           -0.225286           -0.442277           0.0013369
      110213           -0.225286           -0.442275          0.00133689
      110214           -0.225286           -0.442273          0.00133688
      110215           -0.221959           -0.442271          0.00133687
      110216           -0.221959           -0.442269          0.00133686
      110217           -0.221959           -0.442267          0.00133685
      110218          0.00232999           -0.442263          0.00133684
      110219          0.00232999           -0.442259          0.00133683
      110220           -0.714907           -0.442261          0.00133682
      110221            -0.40303           -0.442261          0.00133681
      110222            -0.09598           -0.442258           0.0013368
      110223            -0.09598           -0.442254          0.00133679
      110224           -0.582277           -0.442256          0.00133678
      110225           -0.582277           -0.442257          0.00133677
      110226           -0.582277           -0.442258          0.00133676
      110227           -0.582277           -0.442259          0.00133675
      110228           -0.582277           -0.442261          0.00133674
      110229           -0.792063           -0.442264          0.00133673
      110230           -0.792063           -0.442267          0.00133672
      110231           -0.526569           -0.442268          0.00133671
      110232           -0.178241           -0.442265           0.0013367
      110233           -0.178241           -0.442263          0.00133669
      110234         -0.00588301           -0.442259          0.00133668
      110235          -0.0312021           -0.442255          0.00133668
      110236           -0.849838           -0.442259          0.00133667
      110237           -0.375205           -0.442258          0.00133666
      110238           -0.375205           -0.442258          0.00133664
      110239           -0.375205           -0.442257          0.00133663
      110240           -0.375205           -0.442257          0.00133662
      110241           -0.375205           -0.442256          0.00133661
      110242           -0.375205           -0.442255           0.0013366
      110243           -0.202772           -0.442253          0.00133659
      110244            -0.58591           -0.442255          0.00133657
      110245           -0.969258           -0.442259          0.00133657
      110246           -0.969258           -0.442264          0.00133657
      110247         -0.00883815            -0.44226          0.00133656
      110248           -0.574876           -0.442261          0.00133655
      110249           -0.397146           -0.442261          0.00133654
      110250           -0.397146           -0.442261          0.00133653
      110251           -0.397146            -0.44226          0.00133651
      110252          0.00163204           -0.442256          0.00133651
      110253          0.00163204           -0.442252           0.0013365
      110254          0.00163204           -0.442248           0.0013365
      110255           -0.267554           -0.442246          0.00133648
      110256           -0.267554           -0.442245          0.00133647
      110257           -0.267554           -0.442243          0.00133646
      110258           -0.267554           -0.442242          0.00133645
      110259           -0.267554            -0.44224          0.00133644
      110260            -1.02337           -0.442245          0.00133644
      110261            -1.02337           -0.442251          0.00133644
      110262           -0.896241           -0.442255          0.00133643
      110263           -0.896241           -0.442259          0.00133642
      110264           -0.896241           -0.442263          0.00133642
      110265            -1.08014           -0.442269          0.00133642
      110266            -1.08014           -0.442275          0.00133642
      110267            -1.08891            -0.44228          0.00133642
      110268           -0.597017           -0.442282          0.00133641
