#       TEMPERATURE:                 MU:              SIGMA:             AVE_LE:              ERROR:         ACCEPTANCE:      LAST_X_WALKER:
            0.083962            0.844255            0.533293           -0.374971           0.0037676            0.773333            -1.12136
            0.083764            0.717157            0.543832           -0.369999          0.00370277            0.866667            0.158555
            0.083566            0.787316            0.563834           -0.420789          0.00419978                0.48            0.924279
            0.083368            0.734579            0.520975           -0.419019          0.00418014                0.52              0.8446
             0.08317            0.938041            0.530981           -0.343879          0.00345962                0.92            0.764202
            0.082972            0.560904            0.582513           -0.300787          0.00302952            0.906667            0.240094
            0.082774            0.486587            0.608407            -0.16192          0.00172508            0.693333            0.327756
            0.082576              0.9095            0.621133           -0.404538          0.00404091            0.986667           -0.421074
            0.082378            0.640875            0.647175           -0.366544          0.00366593                0.72            0.437158
             0.08218            0.868488            0.622416           -0.423256          0.00422825                0.84            0.953933
            0.081982            0.850081            0.656686           -0.421805          0.00422118            0.466667           -0.811518
            0.081784             1.05148            0.636906           -0.421573          0.00421419            0.626667            0.365961
            0.081586            0.939047            0.653621           -0.350915          0.00352531            0.973333         0.000468414
            0.081388            0.789217            0.681251           -0.419826          0.00420087                0.84            0.822172
             0.08119                0.91            0.748621           -0.414564          0.00414402            0.506667           -0.348063
            0.080992            0.461444            0.681277           -0.183778          0.00192767            0.853333            0.405364
            0.080794            0.681409            0.698778           -0.380004           0.0037988            0.986667           -0.274281
            0.080596            0.936168            0.697447           -0.295646          0.00309652            0.706667            0.353145
            0.080398             0.62387            0.660421            -0.35173          0.00352393            0.893333            0.426281
              0.0802            0.577315            0.637034           -0.293337          0.00295372            0.866667            0.554842
            0.080002            0.977334            0.615917           -0.320405          0.00322976                0.92             1.32103
            0.079804            0.928323            0.653204             -0.3541          0.00360653            0.933333            0.326602
            0.079606            0.833245            0.702246           -0.387029          0.00389784            0.906667           -0.543854
            0.079408             1.00419            0.752204           -0.403374          0.00405218            0.346667            0.146866
             0.07921            0.821952            0.666276           -0.431085          0.00430906            0.986667             1.28615
            0.079012            0.970649            0.627303           -0.423659          0.00423552            0.653333              0.6602
            0.078814            0.894364             0.72623           -0.302928           0.0031501            0.866667            0.683772
            0.078616            0.750646             0.74526           -0.370394          0.00371805            0.866667            0.317743
            0.078418            0.785596            0.775611           -0.328744          0.00335781            0.453333             1.07356
             0.07822            0.564867            0.771651            -0.31269          0.00315229            0.693333            -0.69306
            0.078022            0.551873            0.818393            -0.29137          0.00299146                0.88           -0.308686
            0.077824            0.579562            0.782056           -0.312588          0.00316013            0.866667          -0.0857284
            0.077626            0.672064            0.836027           -0.297215          0.00308734            0.893333             1.11084
            0.077428            0.626667            0.858931           -0.304788          0.00312587            0.653333         -0.00211389
             0.07723            0.529195            0.895074           -0.285251           0.0029663            0.573333            0.406446
            0.077032            0.751222            0.883816           -0.185113          0.00227211            0.786667             0.89845
            0.076834            0.290851            0.836066           -0.205884          0.00213857            0.773333            0.331113
            0.076636             0.10351            0.882405           -0.211083          0.00221164                 0.6            0.955839
            0.076438            0.108228            0.904085           -0.218034          0.00227818                   1            0.398217
             0.07624            0.256754            0.883086            -0.22201          0.00229661                0.84            0.592647
            0.076042            0.443065            0.870176           -0.249247          0.00257717                0.88             1.05315
            0.075844            0.313165            0.899479           -0.243572          0.00250161            0.626667             0.64784
            0.075646            0.634887            0.913968           -0.217459          0.00240087            0.733333            0.838921
            0.075448          -0.0399891            0.949135           -0.228078          0.00239239            0.853333             1.47786
